"jj","psi_mean","psi_median"
139,14.7972734843333,14.8508725
140,14.5511654555,14.580952
141,12.8698568621667,12.8769525
142,13.9033711593333,13.9349125
143,13.1611618498333,13.126321
144,13.9133749835,13.9327245
145,13.1726338921667,13.194241
146,15.017572683,15.0530145
147,15.1614271231667,15.17402
148,15.3658723798333,15.3252465
149,12.395477881,12.4025045
150,12.7613605796667,12.773266
151,17.4616700053333,17.494765
152,14.0481592716667,14.051198
153,15.5649168973333,15.5739095
154,16.265500438,16.2687775
155,14.4177501083333,14.4226875
156,13.0289870781667,13.02816
157,13.8207108576667,13.838578
158,12.9511895346667,12.955626
159,16.5808263438333,16.5790685
160,14.3714615426667,14.355896
161,15.1558293718333,15.168637
162,12.0071178225,12.011014
163,14.4765935736667,14.476704
164,13.4943668253333,13.513944
165,12.1532399665,12.1773525
166,13.7332197778333,13.77449
167,11.2638379621667,11.266118
168,15.6554895223333,15.670159
169,14.7772270126667,14.780943
170,8.54884158048333,8.5557342
171,14.6070736256667,14.57822
172,11.3437030206667,11.344801
173,17.5426552826667,17.5795145
174,13.956851052,13.992371
175,10.3338452461,10.3317455
176,14.3213917296667,14.3232465
177,14.8924130803333,14.849121
178,14.0318970153333,14.0531
179,13.6388663496667,13.6485055
180,16.6685058286667,16.6914605
181,17.5805336083333,17.5749005
182,13.3425709541667,13.345505
183,17.1911860091667,17.1886295
184,17.7581062446667,17.787365
185,14.5089616785,14.5570705
186,16.8437561523333,16.840404
187,14.9876358618333,15.0055745
188,15.2428840808333,15.2185925
189,17.1094650316667,17.122156
190,13.970413817,13.9834255
191,18.4108049025,18.4371645
192,13.0990369423333,13.1142
193,10.6289972133333,10.628913
194,17.4936624503333,17.476206
195,13.5545919548333,13.5720595
196,15.8210709841667,15.83326
197,10.2528544770167,10.2505715
198,14.1095175515,14.12156
