"jj","psi_mean","psi_median"
1,13.59951707,13.599558
2,14.829781143,14.8290635
3,16.5651904495,16.563079
4,15.9468522725,15.944491
5,10.692209805,10.692662
6,16.5668359115,16.5639655
7,14.11197431525,14.110214
8,11.970642347,11.969211
9,14.29141071575,14.2924455
10,15.0342245605,15.0347345
11,13.290481751,13.2898165
12,15.65186769375,15.649357
13,12.27353598725,12.2736445
14,13.89922887275,13.900462
15,6.952088361975,6.9547973
16,9.48541295375,9.4829705
17,15.517677676,15.516494
18,15.8654928475,15.8661695
19,14.72031806025,14.7200185
20,16.038411084,16.0389435
21,11.1781413205,11.180615
22,9.2692347815,9.2693802
23,12.77240027125,12.77229
24,11.31887412475,11.319193
25,12.45982657525,12.4562755
26,11.4336442595,11.431922
27,10.3129803859,10.3126665
28,12.05684508525,12.05668
29,13.94245908925,13.940952
30,11.174792826,11.1768685
31,11.746302756,11.7444825
32,14.78666943475,14.78776
33,6.900766351725,6.9021939
34,14.01466156925,14.0127385
35,13.389599761,13.388823
36,13.14581035475,13.14635
37,10.99556454425,10.997416
38,15.73072193725,15.726468
39,10.4733202775,10.4739245
40,9.667731119975,9.66795565
41,13.915811356,13.9153155
42,15.7493738865,15.746839
43,11.71552524925,11.714135
44,12.9347301635,12.9360185
45,14.441990475,14.4428705
46,9.731865880075,9.73451925
47,15.6199330155,15.6209085
48,13.719778099,13.72106
49,13.2360183545,13.2362725
50,14.44368064675,14.4434365
51,12.7179820835,12.720755
52,12.94839705125,12.950828
53,15.745656257,15.7472285
54,13.78930244875,13.7874125
55,12.88007655025,12.8796325
56,14.006495234,14.0042735
57,11.4100852475,11.409425
58,9.580569263725,9.5796034
59,10.668505525,10.6677165
60,15.91547862525,15.911807
61,14.4696602145,14.471594
62,14.44807523,14.447592
63,11.71705194825,11.716011
64,12.4723634835,12.4704555
65,13.03758026425,13.036295
66,14.7415984025,14.7431
67,12.72644339925,12.7274915
68,9.2969692294,9.29806965
69,14.47373311975,14.471778
70,9.719662782375,9.72054565
71,11.2155370955,11.217565
72,15.18361960125,15.177834
73,9.42540095185,9.42768485
74,11.8124149625,11.810694
75,11.355056151,11.35431
76,12.46195954725,12.460212
77,14.35101877725,14.3495235
78,16.598827992,16.6005595
79,15.777494645,15.680773
80,12.42566974,12.4257585
81,15.8632364945,15.8613355
82,14.22881053425,14.2290995
83,14.63838045775,14.636759
84,11.659164052,11.6580605
85,14.287980565,14.2885725
86,15.74164354225,15.739094
87,14.1503575605,14.151225
88,13.806404257,13.8077475
89,13.69388361125,13.690931
90,13.0098907265,13.009435
91,14.55207253,14.5488565
92,14.82181081875,14.820568
93,13.8106770655,13.8071925
94,13.26504998825,13.264541
95,13.5873683825,13.588181
96,5.9111835503,5.9149976
97,9.9626442809,9.9613024
98,12.0123657725,12.012585
99,13.48229677225,13.4846275
100,11.884268673,11.8815465
101,14.07075734425,14.071325
102,14.270516857,14.2689865
103,9.389968523025,9.39225175
104,7.882377175225,7.8856829
105,15.22649233025,15.2245135
106,9.172546389525,9.17208405
107,13.8951386085,13.8938555
108,13.27289058125,13.2723515
109,14.6160287915,14.6151135
110,10.64441891175,10.641003
111,12.1423809005,12.144569
112,11.583612001,11.586503
113,13.47045825525,13.47032
114,13.81713825325,13.816417
115,9.840005870775,9.8408439
116,14.78235135375,14.7808415
117,14.0290087195,14.0274485
118,14.3305623895,14.328959
119,10.97627371075,10.9783535
120,13.14583202725,13.1470955
121,9.3945579254,9.396012
122,13.68091156625,13.6810965
123,14.12195387925,14.122617
124,11.811705195,11.8094335
125,13.26679984175,13.2665105
126,13.7165598935,13.7167615
127,12.2828343905,12.2811625
128,13.28508755275,13.2835185
129,14.65585943,14.653489
130,11.857624876,11.8591575
131,13.50280230575,13.502927
132,11.44298706225,11.4441695
133,11.76010281175,11.7593745
134,13.78798509425,13.7895825
135,14.28851974125,14.287799
136,16.1615114,16.16202
137,13.14878845425,13.1501405
138,14.2280428165,14.230174
139,13.5722383845,13.5751355
140,13.3207039155,13.3212665
141,11.716120808,11.715242
142,12.652623254,12.655311
143,12.04168139525,12.0429655
144,12.71782689175,12.7202195
145,12.006423946,12.007028
146,13.75400498225,13.7565505
147,13.95815891725,13.959416
148,14.192493542,14.190866
149,11.26588512625,11.266399
150,11.56811355175,11.5650535
151,16.098392715,16.0989095
152,12.85391493975,12.8521505
153,14.30845190525,14.3058325
154,15.0274956435,15.028471
155,13.20475539475,13.2044245
156,11.85442394525,11.8542165
157,12.629723807,12.6265035
158,11.793412514,11.7920565
159,15.33966147525,15.3410495
160,13.20367698425,13.201331
161,13.9349943915,13.933055
162,10.848607525,10.847374
163,13.3152069765,13.316953
164,12.26442722975,12.263276
165,10.962154085,10.9636555
166,12.5296441405,12.52778
167,10.064236373325,10.064133
168,14.38772818225,14.387996
169,13.57598940925,13.5725105
170,7.225001447225,7.22575005
171,13.42356837575,13.422153
172,10.169949027275,10.167561
173,16.192096114,16.190093
174,12.761540025,12.760347
175,9.135392213475,9.1339245
176,13.08629072875,13.0840515
177,13.73741230875,13.7350165
178,12.82999541525,12.8283065
179,12.4000034115,12.399869
180,15.413242855,15.4109965
181,16.29176013,16.2908145
182,12.16815968225,12.169935
183,15.927267418,15.93068
184,16.387069067,16.3852905
185,13.323226777,13.323436
186,15.59263488825,15.5922955
187,13.75496193925,13.7493045
188,14.035666805,14.038331
189,15.83807780275,15.840318
190,12.78931450975,12.7878175
191,16.99346129275,16.9927875
192,11.92348498925,11.9248505
193,9.437808144675,9.4384905
194,16.166222095,16.1661955
195,12.360234963,12.3612995
196,14.57178429525,14.5722285
197,9.052267866825,9.0552624
198,12.88940861925,12.8874095
