"jj","psi_mean","psi_median"
1,15.10393189,15.0982875
2,16.378967306,16.380299
3,18.1925640548333,18.206059
4,17.5398491451667,17.537864
5,12.1576726656667,12.1600265
6,18.1998705716667,18.208573
7,15.6354163516667,15.632163
8,13.4514116938333,13.4581725
9,15.8230480556667,15.8168755
10,16.5880822413333,16.592274
11,14.7838215653333,14.7964285
12,17.243653405,17.247786
13,13.7430188566667,13.7401565
14,15.4047438301667,15.403823
15,8.57975229328333,8.58329035
16,10.9642145136667,10.966895
17,17.0854985106667,17.086755
18,17.4491843968333,17.449759
19,16.2642901618333,16.270212
20,17.634637165,17.6346775
21,12.6447416985,12.647533
22,10.7566157931667,10.761445
23,14.2534105266667,14.2531005
24,12.787395413,12.785861
25,13.9403748571667,13.938954
26,12.9069587913333,12.914784
27,11.790261356,11.7917315
28,13.532657004,13.529732
29,15.4644431138333,15.4683585
30,12.6378353601667,12.641746
31,13.2186787468333,13.223568
32,16.3409936453333,16.351719
33,8.52470133071667,8.5292843
34,15.538682291,15.5254355
35,14.902159591,14.9011365
36,14.6580691231667,14.6551305
37,12.4701751881667,12.475887
38,17.2929915625,17.292058
39,11.9342369903333,11.9320805
40,11.1437491143333,11.1391105
41,15.4362006215,15.4349525
42,17.3358760153333,17.33843
43,13.1912567483333,13.1933455
44,14.4374212366667,14.440379
45,15.9651718523333,15.9605025
46,11.2071593998333,11.210726
47,17.1956264806667,17.204393
48,15.2266307271667,15.22308
49,14.7243875978333,14.730132
50,15.9731214631667,15.968544
51,14.2120308746667,14.209794
52,14.435903057,14.428381
53,17.3207139051667,17.327031
54,15.3077283223333,15.3105175
55,14.3861517326667,14.386468
56,15.5291482463333,15.5225965
57,12.8698782553333,12.8732925
58,11.0600525451667,11.0643835
59,12.1403177556667,12.1372145
60,17.5072549391667,17.515783
61,16.0068800506667,16.0050925
62,15.9831738068333,15.9801375
63,13.1917655023333,13.192218
64,13.9451653068333,13.942142
65,14.552110822,14.5535675
66,16.2932713411667,16.290865
67,14.2297772898333,14.2296545
68,10.7804820495,10.7821715
69,16.0112091548333,16.009753
70,11.1981692078333,11.1961485
71,12.6688133261667,12.6732445
72,16.734616512,16.73707
73,10.9112035371667,10.9126485
74,13.2975998708333,13.2992275
75,12.8295326061667,12.829072
76,13.9413777165,13.9531165
77,15.8732454031667,15.8692335
78,18.2530334813333,18.2494175
79,17.329022879,17.28083
80,13.90443538,13.9112695
81,17.4591113861667,17.4592315
82,15.7392167723333,15.736558
83,16.1778974763333,16.1817085
84,13.1133062681667,13.1165585
85,15.8119438005,15.812255
86,17.3128634973333,17.3178015
87,15.670049519,15.667314
88,15.3247903011667,15.3278705
89,15.2086261151667,15.2071655
90,14.5119363973333,14.5094595
91,16.1046704005,16.098271
92,16.3674255165,16.3720215
93,15.3362893016667,15.3325535
94,14.767286776,14.767144
95,15.0920132978333,15.0957045
96,7.6392058747,7.64233805
97,11.4326440318333,11.4345075
98,13.4892292091667,13.4881185
99,14.9987739308333,15.006182
100,13.3569239533333,13.3628675
101,15.5978611743333,15.5991015
102,15.7661183203333,15.770855
103,10.8744265426667,10.876701
104,9.43554585913333,9.437057
105,16.798848906,16.801798
106,10.6649013611667,10.671952
107,15.4272355181667,15.432212
108,14.7614428885,14.762956
109,16.1543566926667,16.160043
110,12.1099309473333,12.111511
111,13.6093018071667,13.6065395
112,13.059280066,13.0645785
113,14.963382033,14.9726245
114,15.3353036675,15.3316285
115,11.319068624,11.3211155
116,16.3326877845,16.3364645
117,15.5490574565,15.5536715
118,15.865552905,15.856408
119,12.4317263301667,12.4389155
120,14.6538173575,14.6536235
121,10.887577981,10.892009
122,15.1981958158333,15.2021835
123,15.6430885746667,15.64986
124,13.2936186031667,13.29035
125,14.7639430648333,14.7666085
126,15.224841627,15.228033
127,13.7700598885,13.770171
128,14.7725923616667,14.774247
129,16.1746925736667,16.176892
130,13.338719602,13.3362625
131,15.0195518706667,15.020826
132,12.9123760821667,12.920533
133,13.2299046155,13.235766
134,15.3099017105,15.310187
135,15.8268542745,15.8282015
136,17.7648265718333,17.7712155
137,14.6646525828333,14.6699435
138,15.7553276075,15.752859
139,15.0899994886667,15.0816085
140,14.828010477,14.82905
141,13.1730602756667,13.181267
142,14.1349022943333,14.137701
143,13.5174954918333,13.520907
144,14.214806138,14.2083595
145,13.4716702541667,13.469232
146,15.2711514346667,15.271457
147,15.4771673213333,15.4746765
148,15.7167143423333,15.7172955
149,12.7314631116667,12.7329
150,13.0375294186667,13.0359705
151,17.6995174208333,17.693166
152,14.3396285176667,14.3458015
153,15.8478151363333,15.8443155
154,16.5614670048333,16.5608235
155,14.7212987138333,14.7204505
156,13.3369289805,13.342842
157,14.1170044623333,14.121537
158,13.276477361,13.2725965
159,16.9133207976667,16.917214
160,14.6968023926667,14.7016155
161,15.4817693528333,15.4753815
162,12.3159596393333,12.3178725
163,14.810666708,14.812811
164,13.7515594053333,13.746889
165,12.4263086855,12.430747
166,14.0113233275,14.013864
167,11.5316696145,11.532304
168,15.9221367198333,15.9317325
169,15.0716806881667,15.077862
170,8.83179335845,8.837157
171,14.9283676048333,14.9304845
172,11.6362710466667,11.637415
173,17.7806299781667,17.774169
174,14.2510409398333,14.251372
175,10.6259165988333,10.6269135
176,14.5950635041667,14.5940605
