"lab_subject_id","study","age","form","item","produces","short","mapping_status","source_file"
"10","totlot",18,"WS","fall",0,"fall","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","farm",0,"farm","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","fast",0,"fast","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","feed",0,"feed","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","foot",0,"feet","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","find",0,"find","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","fine",0,"fine","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","finger",0,"finger","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","finish",0,"finish","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","fireman",0,"fireman","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","fire truck",0,"firetrck","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","first",0,"first","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","fish (animal)",0,"fish1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","fish (food)",1,"fish2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","fit",0,"fit","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","fix",0,"fix","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","flag",0,"flag","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","flower",0,"flower","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","food",0,"food","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","for",0,"for","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","fork",0,"fork","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","friend",0,"friend","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","french fries",0,"frnchfrs","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","frog",0,"frog","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","full",0,"full","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","game",0,"game","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","garage",0,"garage","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","garbage",0,"garbage","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","garden",0,"garden","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","gas station",0,"gasstation","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","gentle",0,"gentle","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","get",0,"get","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","giraffe",0,"giraffe","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","girl",0,"girl","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","give",0,"give","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","gimme five",0,"givemefv","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","glass",0,"glass","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","glasses",0,"glasses","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","gloves",0,"gloves","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","glue",0,"glue","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","go",1,"go","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","gonna/going to",0,"gonna","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","gonna get you",0,"gonnagty","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","good",0,"good","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","goose",0,"goose","auto_exact","TL_{18,21,25}m_WS.xlsx"
