subject_id,age,form,item,produces,comprehends
4128,19,WG,CEPIDNTE,1,1
4128,19,WG,CEPILLO,1,1
4128,19,WG,CEREAL,1,1
4128,19,WG,CERRAR,1,1
4128,19,WG,CHICHI,1,1
4128,19,WG,CHICO,1,1
4128,19,WG,CHILE,1,1
4128,19,WG,CHUPETE,1,1
4128,19,WG,CIELO,1,1
4128,19,WG,CIERRE,1,1
4128,19,WG,CIGARRS,1,1
4128,19,WG,COBIJA,1,1
4128,19,WG,COCHERA,1,1
4128,19,WG,COCINA,1,1
4128,19,WG,COLLAR,1,1
4128,19,WG,COLUMPIO,1,1
4128,19,WG,SECARSE,1,1
4128,19,WG,SED,1,1
4128,19,WG,SENOR,1,1
4128,19,WG,SENORA,1,1
4128,19,WG,SENTARSE,1,1
4128,19,WG,SER,1,1
4128,19,WG,SHHH,1,1
4128,19,WG,SHORTS,1,1
4128,19,WG,SI,1,1
4128,19,WG,SILLA,1,1
4128,19,WG,SODA,1,1
4128,19,WG,SOFA,1,1
4128,19,WG,SOL,1,1
4128,19,WG,SOMBRERO,1,1
4128,19,WG,SOPA,1,1
4128,19,WG,SOPLAR,1,1
4128,19,WG,SU,1,1
4128,19,WG,SUAVE,1,1
4128,19,WG,SUBIR,1,1
4128,19,WG,SUCIO,1,1
4128,19,WG,SUENO,1,1
4128,19,WG,SUETER,1,1
4128,19,WG,TAMBIEN,1,1
4128,19,WG,TAMBOR,1,1
4128,19,WG,TAZA,1,1
4128,19,WG,TE,1,1
4128,19,WG,TECHO,1,1
4128,19,WG,TELEFONO,1,1
4128,19,WG,TELEVISN,1,1
4128,19,WG,TEMPRANO,1,1
4128,19,WG,TENEDOR,1,1
4128,19,WG,TENER,1,1
4128,19,WG,TENGMANT,1,1
4128,19,WG,TIA,1,1
4128,19,WG,TIENMERC,1,1
4128,19,WG,TIGRE,1,1
4128,19,WG,TIJERAS,1,1
4128,19,WG,TINA,1,1
4128,19,WG,TIO,1,1
4128,19,WG,TIRAR,1,1
4128,19,WG,TOALLA,1,1
4128,19,WG,TOCAR,1,1
4128,19,WG,TODO,1,1
4128,19,WG,TOMAR,1,1
4128,19,WG,TORTILA,1,1
4128,19,WG,TORTLITA,1,1
4128,19,WG,TORTUGA,1,1
4128,19,WG,TRABAJAR,1,1
4128,19,WG,TRAPO,1,1
4128,19,WG,TREN,1,1
4128,19,WG,TRISTE,1,1
4128,19,WG,TU,1,1
4128,19,WG,TUTU,1,1
4128,19,WG,TUYA,1,1
4128,19,WG,TUYAS,1,1
4128,19,WG,TUYO,1,1
4128,19,WG,TUYOS,1,1
4128,19,WG,UN,1,1
4128,19,WG,UNA,1,1
4128,19,WG,UNAS,1,1
4128,19,WG,UNODSTRS,1,1
4128,19,WG,UNOS,1,1
4128,19,WG,UVAS,1,1
4128,19,WG,VACA,1,1
4128,19,WG,VACIO,1,1
4128,19,WG,VASO,1,1
4128,19,WG,VELA,1,1
4128,19,WG,VENADO,1,1
4128,19,WG,VENTANA,1,1
4128,19,WG,VER,1,1
4128,19,WG,VERDE,1,1
4128,19,WG,VESTIDO,1,1
4128,19,WG,VIEJO,1,1
4128,19,WG,YA,1,1
4128,19,WG,YO,1,1
4128,19,WG,ZAPATO,1,1
4128,19,WG,ZOOLOGIC,1,1
4128,19,WG,COMER,1,1
4128,19,WG,COMIDA,1,1
4128,19,WG,COMO,1,1
4128,19,WG,CONEJO,1,1
4128,19,WG,CONTENTO,1,1
4128,19,WG,CORRER,1,1
4128,19,WG,COSQLITS,1,1
4128,19,WG,CUACUA,1,1
4128,19,WG,CUADRO,1,1
4128,19,WG,CUAL,1,1
4128,19,WG,CUARTO,1,1
4128,19,WG,CUCHARA,1,1
4128,19,WG,CUCHILLO,1,1
4128,19,WG,CUIDADO,1,1
4128,19,WG,CUNA,1,1
4128,19,WG,DAR,1,1
4128,19,WG,DE,1,1
4128,19,WG,DECIR,1,1
4128,19,WG,DEDOS,1,1
4128,19,WG,DESPUES,1,1
4128,19,WG,DESYUNAR,1,1
4128,19,WG,DIA,1,1
4128,19,WG,DIBUJAR,1,1
4128,19,WG,DIENTES,1,1
4128,19,WG,DIFERNTE,1,1
4128,19,WG,DIFICIL,1,1
4128,19,WG,DINERO,1,1
4128,19,WG,DOLER,1,1
4128,19,WG,DONDESTA,1,1
4128,19,WG,DORMIR,1,1
4128,19,WG,DULCE,1,1
4128,19,WG,EL1,1,1
4128,19,WG,EL2,1,1
4128,19,WG,ELEFANTE,1,1
4128,19,WG,ELLA,1,1
4128,19,WG,ELLAS,1,1
4128,19,WG,ELLOS,1,1
4128,19,WG,EMPUJAR,1,1
4128,19,WG,EN,1,1
4128,19,WG,ENCIMA,1,1
4128,19,WG,ENFERMO,1,1
4128,19,WG,ENOJADO,1,1
4128,19,WG,ENSENAR,1,1
4128,19,WG,ESA,1,1
4128,19,WG,ESAS,1,1
4128,19,WG,ESCALERA,1,1
4128,19,WG,ESCOBA,1,1
4128,19,WG,ESCRIBIR,1,1
4128,19,WG,ESCUELA,1,1
4128,19,WG,ESE,1,1
4128,19,WG,ESO,1,1
4128,19,WG,ESOS,1,1
4128,19,WG,ESPEJO,1,1
4128,19,WG,ESPERSE,1,1
4128,19,WG,ESTA,1,1
4128,19,WG,ESTAR,1,1
4128,19,WG,ESTAS,1,1
4128,19,WG,ESTE,1,1
4128,19,WG,ESTO,1,1
4128,19,WG,ESTOS,1,1
4128,19,WG,ESTRELLA,1,1
4128,19,WG,ESTUFA,1,1
4128,19,WG,FALDA,1,1
4128,19,WG,FAMILIA,1,1
4128,19,WG,FEO,1,1
4128,19,WG,FIESTA,1,1
4128,19,WG,FLOR,1,1
4128,19,WG,FOTOS,1,1
4128,19,WG,FRIJOLES,1,1
4128,19,WG,FRIO,1,1
4128,19,WG,FUCHI,1,1
4128,19,WG,GALLETA,1,1
4128,19,WG,GALLINA,1,1
4128,19,WG,GATO,1,1
4128,19,WG,GLOBO,1,1
4128,19,WG,GRACIAS,1,1
4128,19,WG,GRANDE,1,1
4128,19,WG,GUAGUA,1,1
4128,19,WG,GUAJOLOT,1,1
4128,19,WG,GUAPO,1,1
4128,19,WG,HACERMEM,1,1
4128,19,WG,HAMBRE,1,1
4128,19,WG,HELADO,1,1
4128,19,WG,HERMANA,1,1
4128,19,WG,HERMANO,1,1
4128,19,WG,HIPPOTMO,1,1
4128,19,WG,HOLA,1,1
4128,19,WG,HORMIGA,1,1
4128,19,WG,HORNO,1,1
4128,19,WG,HOY,1,1
4128,19,WG,HUEVO,1,1
4128,19,WG,IGLSTMPL,1,1
4128,19,WG,IGUAL,1,1
4128,19,WG,IR,1,1
4128,19,WG,JABON,1,1
4128,19,WG,JAMON,1,1
4128,19,WG,JARDIN,1,1
4128,19,WG,JIRAFA,1,1
4128,19,WG,JUGAR,1,1
4128,19,WG,JUGO,1,1
4128,19,WG,JUGUETE,1,1
4128,19,WG,LA,1,1
4128,19,WG,LAPIZ,1,1
4128,19,WG,LAS,1,1
4128,19,WG,LAVABO,1,1
4128,19,WG,LAVAR,1,1
4128,19,WG,LE,1,1
4128,19,WG,LECHE,1,1
4128,19,WG,LEER,1,1
4128,19,WG,LENGUA,1,1
4128,19,WG,LENTES,1,1
4128,19,WG,LEON,1,1
4128,19,WG,LES,1,1
4128,19,WG,LIBRO,1,1
4128,19,WG,LIMPIO,1,1
4128,19,WG,LLAVES,1,1
4128,19,WG,LLENO,1,1
4128,19,WG,LLEVAR,1,1
4128,19,WG,LLORAR,1,1
4128,19,WG,LLUVIA,1,1
4128,19,WG,LO,1,1
4128,19,WG,LOBO,1,1
4128,19,WG,LOS,1,1
4128,19,WG,LUNA,1,1
4128,19,WG,LUZ,1,1
4128,19,WG,MADRINA,1,1
4128,19,WG,MAESTRA,1,1
4128,19,WG,MALO,1,1
4128,19,WG,MAMA,1,1
4128,19,WG,MANANA,1,1
4128,19,WG,MANOS1,1,1
4128,19,WG,MANOS2,1,1
4128,19,WG,MANZANA,1,1
4128,19,WG,MARIPOSA,1,1
4128,19,WG,MARTILLO,1,1
4128,19,WG,MAS,1,1
4128,19,WG,ME,1,1
4128,19,WG,MEDICINA,1,1
4128,19,WG,MESA,1,1
4128,19,WG,METERSE,1,1
4128,19,WG,MIA,1,1
4128,19,WG,MIAS,1,1
4128,19,WG,MIAU,1,1
4128,19,WG,MIEDO,1,1
4128,19,WG,MIO,1,1
4128,19,WG,MIOS,1,1
4128,19,WG,MIRAR,1,1
4128,19,WG,MOJARSE,1,1
4128,19,WG,MONO,1,1
4128,19,WG,MORDER,1,1
4128,19,WG,MOSCA,1,1
4128,19,WG,MOTO,1,1
4128,19,WG,MUCHO,1,1
4128,19,WG,MUNECA,1,1
4128,19,WG,MUU,1,1
4128,19,WG,NADA,1,1
4128,19,WG,NANA,1,1
4128,19,WG,NARANJA,1,1
4128,19,WG,NARIZ,1,1
4128,19,WG,NIEVE,1,1
4128,19,WG,NINA,1,1
4128,19,WG,NINO,1,1
4128,19,WG,NO,1,1
4128,19,WG,NOCHE,1,1
4128,19,WG,NOHAY,1,1
4128,19,WG,NOMBRNIN,1,1
4128,19,WG,NUBE,1,1
4128,19,WG,NUEVO,1,1
4128,19,WG,OJITOS,1,1
4128,19,WG,OJOS,1,1
4128,19,WG,OMBLIGO,1,1
4128,19,WG,OREJAS,1,1
4128,19,WG,OSCURO,1,1
4128,19,WG,OSITO,1,1
4128,19,WG,OSO,1,1
4128,19,WG,OTRAVEZ,1,1
4128,19,WG,PADRINO,1,1
4128,19,WG,PAJARO,1,1
4128,19,WG,PALETA,1,1
4128,19,WG,PAN,1,1
4128,19,WG,PANAL,1,1
4128,19,WG,PANTALON,1,1
4128,19,WG,PANZA,1,1
4128,19,WG,PAPA,1,1
4128,19,WG,PAPEL,1,1
4128,19,WG,PARA,1,1
4128,19,WG,PARAR,1,1
4128,19,WG,PARQUE,1,1
4128,19,WG,PASTEL,1,1
4128,19,WG,PATO,1,1
4128,19,WG,PEGAR,1,1
4128,19,WG,PEINARSE,1,1
4128,19,WG,PEINE,1,1
4128,19,WG,PELO,1,1
4128,19,WG,PELOTA,1,1
4128,19,WG,PERRO,1,1
4128,19,WG,PERSONA,1,1
4128,19,WG,PESADO,1,1
4128,19,WG,PESCADO1,1,1
4128,19,WG,PIEDRA,1,1
4128,19,WG,PIERNAS,1,1
4128,19,WG,PIES,1,1
4128,19,WG,PIJAMA,1,1
4128,19,WG,PINGUINO,1,1
4128,19,WG,PINTAR,1,1
4128,19,WG,PIOPIO,1,1
4128,19,WG,PIPI,1,1
4128,19,WG,PLANTA,1,1
4128,19,WG,PLATANO,1,1
4128,19,WG,PLATO,1,1
4128,19,WG,PLAYA,1,1
4128,19,WG,PLAYERA,1,1
4128,19,WG,POCO,1,1
4128,19,WG,PODER,1,1
4128,19,WG,POLLITO,1,1
4128,19,WG,POLLO,1,1
4128,19,WG,PONER,1,1
4128,19,WG,PORFAVOR,1,1
4128,19,WG,PORQUE,1,1
4128,19,WG,PRENDER,1,1
4128,19,WG,PUERCO,1,1
4128,19,WG,PUERTA,1,1
4128,19,WG,PUM,1,1
4128,19,WG,QIQIRIQI,1,1
4128,19,WG,QUE,1,1
4128,19,WG,QUERER,1,1
4128,19,WG,QUESDILA,1,1
4128,19,WG,QUESO,1,1
4128,19,WG,QUIEN,1,1
4128,19,WG,RADIO,1,1
4128,19,WG,RANA,1,1
4128,19,WG,RATON,1,1
4128,19,WG,RECAMARA,1,1
4128,19,WG,REFRIG,1,1
4128,19,WG,REGADERA,1,1
4128,19,WG,RELOJ,1,1
4128,19,WG,RESBALD,1,1
4128,19,WG,RODILLAS,1,1
4128,19,WG,ROJO,1,1
4128,19,WG,ROMPER,1,1
4128,19,WG,ROPERO,1,1
4128,19,WG,ROTO,1,1
4128,19,WG,SACAR,1,1
4128,19,WG,SALA,1,1
4128,19,WG,SALCHCH,1,1
4128,19,WG,SALUD,1,1
4128,19,WG,SE,1,1
5614,19,WG,ABAJO,1,1
5614,19,WG,ABEJA,1,1
5614,19,WG,ABRIR,1,1
5614,19,WG,ABUELA,1,1
5614,19,WG,ABUELO,1,1
5614,19,WG,ACABARSE,1,1
5614,19,WG,ACERRIN,1,1
5614,19,WG,ADENTRO,1,1
5614,19,WG,ADIOSBYE,1,1
5614,19,WG,AFUERA,1,1
5614,19,WG,AGUA,1,1
5614,19,WG,AHI,1,1
5614,19,WG,AHORITA,1,1
5614,19,WG,ALBRPISC,1,1
5614,19,WG,ALLAALLI,1,1
5614,19,WG,ALMOHADA,1,1
5614,19,WG,AM,1,1
5614,19,WG,AMARILLO,1,1
5614,19,WG,ANIMAL,1,1
5614,19,WG,APAGAR,1,1
5614,19,WG,APURAR,1,1
5614,19,WG,AQUEL,1,1
5614,19,WG,AQUELA,1,1
5614,19,WG,AQUI,1,1
5614,19,WG,ARANA,1,1
5614,19,WG,ARBOL,1,1
5614,19,WG,ARDILLA,1,1
5614,19,WG,ARETES,1,1
5614,19,WG,ARRIBA,1,1
5614,19,WG,ARROZ,1,1
5614,19,WG,ASPIRDOR,1,1
5614,19,WG,ATOLE,1,1
5614,19,WG,ATRAS,1,1
5614,19,WG,AVENTAR,1,1
5614,19,WG,AVION,1,1
5614,19,WG,AY,1,1
5614,19,WG,AYER,1,1
5614,19,WG,AYUDAR,1,1
5614,19,WG,AZUL,1,1
5614,19,WG,BABERA,1,1
5614,19,WG,BACINICA,1,1
5614,19,WG,BAILAR,1,1
5614,19,WG,BANO,1,1
5614,19,WG,BARCO,1,1
5614,19,WG,BASURA,1,1
5614,19,WG,BEBE,1,1
5614,19,WG,BEEMEE,1,1
5614,19,WG,BESITOS,1,1
5614,19,WG,BICICLET,1,1
5614,19,WG,BIGOTE,1,1
5614,19,WG,BOCA,1,1
5614,19,WG,BOLSA,1,1
5614,19,WG,BONITA,1,1
5614,19,WG,BORREGO,1,1
5614,19,WG,BOTAS,1,1
5614,19,WG,BOTLMAML,1,1
5614,19,WG,BOTON,1,1
5614,19,WG,BRAZOS,1,1
5614,19,WG,BRINCAR,1,1
5614,19,WG,BUENDIAS,1,1
5614,19,WG,BUENNOCH,1,1
5614,19,WG,BUHO,1,1
5614,19,WG,BURRO,1,1
5614,19,WG,CABALLO,1,1
5614,19,WG,CABEZA,1,1
5614,19,WG,CABRA,1,1
5614,19,WG,CACHETE,1,1
5614,19,WG,CAER,1,1
5614,19,WG,CAFE,1,1
5614,19,WG,CAJA,1,1
5614,19,WG,CAJON,1,1
5614,19,WG,CALCETIN,1,1
5614,19,WG,CALIENTE,1,1
5614,19,WG,CALLE,1,1
5614,19,WG,CALZON,1,1
5614,19,WG,CAMA,1,1
5614,19,WG,CAMIBOMB,1,1
5614,19,WG,CAMINAR,1,1
5614,19,WG,CAMION,1,1
5614,19,WG,CAMPO,1,1
5614,19,WG,CANSADO,1,1
5614,19,WG,CANTAR,1,1
5614,19,WG,CARA,1,1
5614,19,WG,CARNE,1,1
5614,19,WG,CARREOLA,1,1
5614,19,WG,CARRO,1,1
5614,19,WG,CASA,1,1
5614,19,WG,CENAR,1,1
5614,19,WG,CEPIDNTE,1,1
5614,19,WG,CEPILLO,1,1
5614,19,WG,CEREAL,1,1
5614,19,WG,CERRAR,1,1
5614,19,WG,CHICHI,1,1
5614,19,WG,CHICO,1,1
5614,19,WG,CHILE,1,1
5614,19,WG,CHUPETE,1,1
5614,19,WG,CIELO,1,1
5614,19,WG,CIERRE,1,1
5614,19,WG,CIGARRS,1,1
5614,19,WG,COBIJA,1,1
5614,19,WG,COCHERA,1,1
5614,19,WG,COCINA,1,1
5614,19,WG,COLLAR,1,1
5614,19,WG,COLUMPIO,1,1
5614,19,WG,SECARSE,1,1
5614,19,WG,SED,1,1
5614,19,WG,SENOR,1,1
5614,19,WG,SENORA,1,1
5614,19,WG,SENTARSE,1,1
5614,19,WG,SER,1,1
5614,19,WG,SHHH,1,1
5614,19,WG,SHORTS,1,1
5614,19,WG,SI,1,1
5614,19,WG,SILLA,1,1
5614,19,WG,SODA,1,1
5614,19,WG,SOFA,1,1
5614,19,WG,SOL,1,1
5614,19,WG,SOMBRERO,1,1
5614,19,WG,SOPA,1,1
5614,19,WG,SOPLAR,1,1
5614,19,WG,SU,1,1
5614,19,WG,SUAVE,1,1
5614,19,WG,SUBIR,1,1
5614,19,WG,SUCIO,1,1
5614,19,WG,SUENO,1,1
5614,19,WG,SUETER,1,1
5614,19,WG,TAMBIEN,1,1
5614,19,WG,TAMBOR,1,1
5614,19,WG,TAZA,1,1
5614,19,WG,TE,1,1
5614,19,WG,TECHO,1,1
5614,19,WG,TELEFONO,1,1
5614,19,WG,TELEVISN,1,1
5614,19,WG,TEMPRANO,1,1
5614,19,WG,TENEDOR,1,1
5614,19,WG,TENER,1,1
5614,19,WG,TENGMANT,1,1
5614,19,WG,TIA,1,1
5614,19,WG,TIENMERC,1,1
5614,19,WG,TIGRE,1,1
5614,19,WG,TIJERAS,1,1
5614,19,WG,TINA,1,1
5614,19,WG,TIO,1,1
5614,19,WG,TIRAR,1,1
5614,19,WG,TOALLA,1,1
5614,19,WG,TOCAR,1,1
5614,19,WG,TODO,1,1
5614,19,WG,TOMAR,1,1
5614,19,WG,TORTILA,1,1
5614,19,WG,TORTLITA,1,1
5614,19,WG,TORTUGA,1,1
5614,19,WG,TRABAJAR,1,1
5614,19,WG,TRAPO,1,1
5614,19,WG,TREN,1,1
5614,19,WG,TRISTE,1,1
5614,19,WG,TU,1,1
5614,19,WG,TUTU,1,1
5614,19,WG,TUYA,1,1
5614,19,WG,TUYAS,1,1
5614,19,WG,TUYO,1,1
5614,19,WG,TUYOS,1,1
5614,19,WG,UN,1,1
5614,19,WG,UNA,1,1
5614,19,WG,UNAS,1,1
5614,19,WG,UNODSTRS,1,1
5614,19,WG,UNOS,1,1
5614,19,WG,UVAS,1,1
5614,19,WG,VACA,1,1
5614,19,WG,VACIO,1,1
5614,19,WG,VASO,1,1
5614,19,WG,VELA,1,1
5614,19,WG,VENADO,1,1
5614,19,WG,VENTANA,1,1
5614,19,WG,VER,1,1
5614,19,WG,VERDE,1,1
5614,19,WG,VESTIDO,1,1
5614,19,WG,VIEJO,1,1
5614,19,WG,YA,1,1
5614,19,WG,YO,1,1
5614,19,WG,ZAPATO,1,1
5614,19,WG,ZOOLOGIC,1,1
5614,19,WG,COMER,1,1
5614,19,WG,COMIDA,1,1
5614,19,WG,COMO,1,1
5614,19,WG,CONEJO,1,1
5614,19,WG,CONTENTO,1,1
5614,19,WG,CORRER,1,1
5614,19,WG,COSQLITS,1,1
5614,19,WG,CUACUA,1,1
5614,19,WG,CUADRO,1,1
5614,19,WG,CUAL,1,1
5614,19,WG,CUARTO,1,1
5614,19,WG,CUCHARA,1,1
5614,19,WG,CUCHILLO,1,1
5614,19,WG,CUIDADO,1,1
5614,19,WG,CUNA,1,1
5614,19,WG,DAR,1,1
5614,19,WG,DE,1,1
5614,19,WG,DECIR,1,1
5614,19,WG,DEDOS,1,1
5614,19,WG,DESPUES,1,1
5614,19,WG,DESYUNAR,1,1
5614,19,WG,DIA,1,1
5614,19,WG,DIBUJAR,1,1
5614,19,WG,DIENTES,1,1
5614,19,WG,DIFERNTE,1,1
5614,19,WG,DIFICIL,1,1
5614,19,WG,DINERO,1,1
5614,19,WG,DOLER,1,1
5614,19,WG,DONDESTA,1,1
5614,19,WG,DORMIR,1,1
5614,19,WG,DULCE,1,1
5614,19,WG,EL1,1,1
5614,19,WG,EL2,1,1
5614,19,WG,ELEFANTE,1,1
5614,19,WG,ELLA,1,1
5614,19,WG,ELLAS,1,1
5614,19,WG,ELLOS,1,1
5614,19,WG,EMPUJAR,1,1
5614,19,WG,EN,1,1
5614,19,WG,ENCIMA,1,1
5614,19,WG,ENFERMO,1,1
5614,19,WG,ENOJADO,1,1
5614,19,WG,ENSENAR,1,1
5614,19,WG,ESA,1,1
5614,19,WG,ESAS,1,1
5614,19,WG,ESCALERA,1,1
5614,19,WG,ESCOBA,1,1
5614,19,WG,ESCRIBIR,1,1
5614,19,WG,ESCUELA,1,1
5614,19,WG,ESE,1,1
5614,19,WG,ESO,1,1
5614,19,WG,ESOS,1,1
5614,19,WG,ESPEJO,1,1
5614,19,WG,ESPERSE,1,1
5614,19,WG,ESTA,1,1
5614,19,WG,ESTAR,1,1
5614,19,WG,ESTAS,1,1
5614,19,WG,ESTE,1,1
5614,19,WG,ESTO,1,1
5614,19,WG,ESTOS,1,1
5614,19,WG,ESTRELLA,1,1
5614,19,WG,ESTUFA,1,1
5614,19,WG,FALDA,1,1
5614,19,WG,FAMILIA,1,1
5614,19,WG,FEO,1,1
5614,19,WG,FIESTA,1,1
5614,19,WG,FLOR,1,1
5614,19,WG,FOTOS,1,1
5614,19,WG,FRIJOLES,1,1
5614,19,WG,FRIO,1,1
5614,19,WG,FUCHI,1,1
5614,19,WG,GALLETA,1,1
5614,19,WG,GALLINA,1,1
5614,19,WG,GATO,1,1
5614,19,WG,GLOBO,1,1
5614,19,WG,GRACIAS,1,1
5614,19,WG,GRANDE,1,1
5614,19,WG,GUAGUA,1,1
5614,19,WG,GUAJOLOT,1,1
5614,19,WG,GUAPO,1,1
5614,19,WG,HACERMEM,1,1
5614,19,WG,HAMBRE,1,1
5614,19,WG,HELADO,1,1
5614,19,WG,HERMANA,1,1
5614,19,WG,HERMANO,1,1
5614,19,WG,HIPPOTMO,1,1
5614,19,WG,HOLA,1,1
5614,19,WG,HORMIGA,1,1
5614,19,WG,HORNO,1,1
5614,19,WG,HOY,1,1
5614,19,WG,HUEVO,1,1
5614,19,WG,IGLSTMPL,1,1
5614,19,WG,IGUAL,1,1
5614,19,WG,IR,1,1
5614,19,WG,JABON,1,1
5614,19,WG,JAMON,1,1
5614,19,WG,JARDIN,1,1
5614,19,WG,JIRAFA,1,1
5614,19,WG,JUGAR,1,1
5614,19,WG,JUGO,1,1
5614,19,WG,JUGUETE,1,1
5614,19,WG,LA,1,1
5614,19,WG,LAPIZ,1,1
5614,19,WG,LAS,1,1
5614,19,WG,LAVABO,1,1
5614,19,WG,LAVAR,1,1
5614,19,WG,LE,1,1
5614,19,WG,LECHE,1,1
5614,19,WG,LEER,1,1
5614,19,WG,LENGUA,1,1
5614,19,WG,LENTES,1,1
5614,19,WG,LEON,1,1
5614,19,WG,LES,1,1
5614,19,WG,LIBRO,1,1
5614,19,WG,LIMPIO,1,1
5614,19,WG,LLAVES,1,1
5614,19,WG,LLENO,1,1
5614,19,WG,LLEVAR,1,1
5614,19,WG,LLORAR,1,1
5614,19,WG,LLUVIA,1,1
5614,19,WG,LO,1,1
5614,19,WG,LOBO,1,1
5614,19,WG,LOS,1,1
5614,19,WG,LUNA,1,1
5614,19,WG,LUZ,1,1
5614,19,WG,MADRINA,1,1
5614,19,WG,MAESTRA,1,1
5614,19,WG,MALO,1,1
5614,19,WG,MAMA,1,1
5614,19,WG,MANANA,1,1
5614,19,WG,MANOS1,1,1
5614,19,WG,MANOS2,1,1
5614,19,WG,MANZANA,1,1
5614,19,WG,MARIPOSA,1,1
5614,19,WG,MARTILLO,1,1
5614,19,WG,MAS,1,1
5614,19,WG,ME,1,1
5614,19,WG,MEDICINA,1,1
5614,19,WG,MESA,1,1
5614,19,WG,METERSE,1,1
5614,19,WG,MIA,1,1
5614,19,WG,MIAS,1,1
5614,19,WG,MIAU,1,1
5614,19,WG,MIEDO,1,1
5614,19,WG,MIO,1,1
5614,19,WG,MIOS,1,1
5614,19,WG,MIRAR,1,1
5614,19,WG,MOJARSE,1,1
5614,19,WG,MONO,1,1
5614,19,WG,MORDER,1,1
5614,19,WG,MOSCA,1,1
5614,19,WG,MOTO,1,1
5614,19,WG,MUCHO,1,1
5614,19,WG,MUNECA,1,1
5614,19,WG,MUU,1,1
5614,19,WG,NADA,1,1
5614,19,WG,NANA,1,1
5614,19,WG,NARANJA,1,1
5614,19,WG,NARIZ,1,1
5614,19,WG,NIEVE,1,1
5614,19,WG,NINA,1,1
5614,19,WG,NINO,1,1
5614,19,WG,NO,1,1
5614,19,WG,NOCHE,1,1
5614,19,WG,NOHAY,1,1
5614,19,WG,NOMBRNIN,1,1
5614,19,WG,NUBE,1,1
5614,19,WG,NUEVO,1,1
5614,19,WG,OJITOS,1,1
5614,19,WG,OJOS,1,1
5614,19,WG,OMBLIGO,1,1
5614,19,WG,OREJAS,1,1
5614,19,WG,OSCURO,1,1
5614,19,WG,OSITO,1,1
5614,19,WG,OSO,1,1
5614,19,WG,OTRAVEZ,1,1
5614,19,WG,PADRINO,1,1
5614,19,WG,PAJARO,1,1
5614,19,WG,PALETA,1,1
