"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","kappa_median","kappa_q5","kappa_q95"
"Thal::E0082",41,3,-7.36220785,-7.52733406,-7.199847195,11.0798065,10.58095875,11.5969902
"Thal::E0083",42,3,-8.10194615,-8.261285765,-7.949623285,8.5185091,8.08934709,8.94353264
"Thal::E0087",43,3,-9.43495965,-9.828969305,-9.053359795,19.790992,18.73823345,20.9406208
"Thal::E0088",44,3,-10.002235,-10.32562065,-9.70728754,14.72463,13.962397,15.51683155
"Thal::E0090",45,3,-9.5721305,-9.78490293,-9.370444565,7.73211585,7.220023025,8.259790905
"Thal::E0092",46,3,-8.07734875,-8.24730883,-7.923204565,9.3580137,8.910692945,9.800179075
"Thal::E0093",47,3,-11.5806295,-12.0211481,-11.19964135,8.32812085,7.4300263,9.353615865
"Thal::E0094",48,3,-9.8962135,-10.21009245,-9.60530496,13.450786,12.7247056,14.2162396
"Thal::E0095",49,3,-2.25558145,-2.51244793,-1.97414623,8.53509665,7.524600205,9.674637855
"Thal::E0097",50,3,-10.67898,-11.0538298,-10.3344788,10.4859605,9.67008724,11.3540629
"Thal::E0102",51,3,-7.47210115,-7.76597671,-7.157458255,19.615298,18.1999078,21.3723016
"Thal::E0104",52,3,-8.48029615,-8.65577433,-8.32009386,8.2232983,7.78050296,8.66269224
"Thal::E0105",53,3,-9.4842557,-9.718926995,-9.26940785,9.7168034,9.144070075,10.2977062
"Thal::E0106",54,3,-11.3087125,-11.76304285,-10.8962526,10.213893,9.236582175,11.2715328
"Thal::E0109",55,3,-9.28159095,-9.564447645,-9.030890385,12.863516,12.21561905,13.5770495
"Thal::E0110",56,3,-5.5171646,-5.689824725,-5.33400664,12.7928795,12.02040615,13.63489865
"Thal::E0111",57,3,-9.0748079,-9.31748566,-8.840197735,12.1096945,11.4976708,12.76268905
"Thal::E0112",58,3,-9.4533967,-9.77606276,-9.151901475,14.922858,14.1542522,15.74906915
"Thal::E0113",59,3,-8.97087325,-9.234912375,-8.725320225,13.7336025,13.0585055,14.43550525
"Thal::E0114",60,3,-9.8504092,-10.0950179,-9.626823825,7.58751075,7.01473459,8.157586085
"Thal::E0117",61,3,-9.08895815,-9.285581795,-8.90300791,7.86492305,7.393921845,8.358648855
"Thal::E0118",62,3,-7.32196275,-7.606725525,-7.03353591,18.7373745,17.41279905,20.2892766
"Thal::E0119",63,3,-9.45682195,-9.7434577,-9.188249125,12.4638555,11.7859396,13.17105855
"Thal::E0120",64,3,-9.0254788,-9.2840163,-8.772567075,13.8357125,13.16656045,14.53523125
"Thal::E0121",65,3,-8.5786446,-8.77571292,-8.39215009,10.811761,10.2917448,11.30988465
"Thal::E0125",66,3,-9.28235595,-9.54512514,-9.04320132,12.7561275,12.132328,13.42482835
"Thal::E0130",67,3,-8.86592565,-9.099067685,-8.64005402,12.2754935,11.6944475,12.88659715
"Thal::E0131",68,3,-8.8494691,-9.04912215,-8.66009605,8.72169015,8.26194181,9.19060924
"Thal::E0132",69,3,-8.23729635,-8.41671032,-8.067930075,9.799112,9.34102625,10.29123165
"Thal::E0136",70,3,-11.4897245,-12.02884315,-11.0447419,11.4890935,10.45382725,12.7344278
"Thal::E0138",71,3,-9.1753142,-9.40029635,-8.964516615,10.5203685,9.976127865,11.0980985
"Thal::E0141",72,3,-7.33714755,-7.481668395,-7.20051193,9.0137937,8.58780393,9.449189225
"Thal::E0142",73,3,-5.8197977,-5.974500485,-5.663664355,11.2656165,10.6619391,11.9390349
"Thal::E0144",74,3,-8.2408016,-8.578270905,-7.90156594,21.3130835,19.75395325,23.2301697
"Thal::E0145",75,3,-7.0263475,-7.174209715,-6.87729908,10.8282275,10.339461,11.32437135
"Thal::E0148",76,3,-8.26002775,-8.4764944,-8.04924766,13.8803215,13.2717381,14.5231738
"Thal::E0149",77,3,-11.3250185,-11.89001655,-10.8066702,14.457738,13.26891235,15.79479745
"Thal::E0157",78,3,-7.79996855,-7.968952145,-7.633133005,10.440406,9.951570315,10.9177681
"Thal::E0158",79,3,-7.9444799,-8.182929665,-7.716787385,15.9050695,15.11620925,16.74121295
"Thal::E0160",80,3,-6.43371845,-6.59207023,-6.27645898,11.6687255,11.07479025,12.2886654
"Thal::E0162",81,3,-8.2034019,-8.38327855,-8.02024874,10.5409315,10.0429172,11.0590002
"Thal::E0166",82,3,-6.77041435,-6.938220155,-6.60400379,12.857349,12.21715505,13.53810475
"Thal::E0168",83,3,-11.1204395,-11.56077005,-10.7331527,12.2385725,11.3185678,13.2727977
"Thal::E0170",84,3,-8.17903915,-8.328285765,-8.03245577,7.26431855,6.84842106,7.676851765
"Thal::E0171",85,3,-7.7174664,-7.897056605,-7.53586988,12.3236965,11.774426,12.9094132
"Thal::E0175",86,3,-11.18623,-11.7163006,-10.72142265,13.277646,12.23248245,14.49198025
"Thal::E0176",87,3,-10.443018,-10.87135485,-10.05654595,14.1529415,13.24852655,15.1649268
"Thal::E0177",88,3,-5.0551125,-5.18595611,-4.915172985,8.67936,8.14822754,9.24223403
"Thal::E0185",89,3,-11.409185,-12.1777568,-10.772289,19.7459085,18.249817,21.5030063
"Thal::E0186",90,3,-7.7119034,-7.88138899,-7.544105425,11.423666,10.9085094,11.94171575
"Thal::E0187",91,3,-7.35402465,-7.605940565,-7.09365805,17.854218,16.71909335,19.19213115
"Thal::E0188",92,3,-10.0962925,-10.60273405,-9.635920795,19.3693555,18.21751795,20.57412065
"Thal::E0190",93,3,-8.51970835,-8.929357125,-8.128564135,22.440567,20.83148,24.57782955
"Thal::E0192",94,3,-9.5421362,-9.751316045,-9.347154025,6.94663025,6.44119538,7.48001467
"Thal::E0193",95,3,-8.39108775,-8.57569037,-8.215994625,9.68635195,9.22874171,10.17417945
"Thal::E0195",96,3,-8.98351185,-9.1828752,-8.78285485,9.39410635,8.90227939,9.90774236
"Thal::E0196",97,3,-8.0878866,-8.22080894,-7.953829075,5.13795265,4.773189005,5.520565745
"Thal::E0198",98,3,-8.15146265,-8.35211283,-7.959312295,12.9238375,12.36277115,13.4924636
"Thal::E0199",99,3,-9.51239895,-9.750477935,-9.289051095,8.97291135,8.40004593,9.55663166
"Thal::E0200",100,3,-9.6679717,-9.933184055,-9.40785147,11.708514,11.0693248,12.39032305
"Thal::E0201",101,3,-10.531678,-10.8434113,-10.2403279,8.37678505,7.68557357,9.124989985
"Thal::E0206",102,3,-7.06226895,-7.242663895,-6.881169515,13.749349,13.07482795,14.4635241
"Thal::E0209",103,3,-9.00088835,-9.209620335,-8.81002308,8.96090935,8.469807065,9.477394955
"Thal::E0210",104,3,-10.8269685,-11.34068225,-10.38215775,15.106202,14.0487695,16.27459905
"Thal::E0211",105,3,-10.102612,-10.5982764,-9.674245515,19.2869315,18.18352045,20.5316294
"Thal::E0212",106,3,-10.682329,-11.0221857,-10.34666825,9.4259036,8.677518115,10.2759188
"Thal::E0213",107,3,-8.88897205,-9.148538935,-8.64302725,14.2526395,13.5645104,14.95060875
"Thal::E0216",108,3,-5.80490775,-5.98649815,-5.61152107,13.2311235,12.4404756,14.09613775
"Thal::E0217",109,3,-11.370681,-11.77084425,-11.01094815,8.7047219,7.80607966,9.66108446
"Thal::E0218",110,3,-5.7818891,-5.955303815,-5.608424305,12.789036,12.0469375,13.64422805
"Thal::E0219",111,3,-7.589646,-7.76165052,-7.420273545,11.712896,11.21626195,12.24896975
"Thal::E0220",112,3,-5.647234,-5.843460925,-5.44975278,14.1566165,13.2367533,15.16886435
"Thal::E0222",113,3,-10.624924,-11.0994249,-10.2245209,14.926425,13.964603,16.03131895
"Thal::E0225",114,3,-12.335477,-12.8004056,-11.9177353,5.54156695,4.47660063,6.69755472
"Thal::E0226",115,3,-9.3879122,-9.657512895,-9.126322835,12.9629845,12.3222589,13.65953485
"Thal::E0227",116,3,-8.99420715,-9.26893007,-8.73239512,14.6283805,13.9271403,15.3733226
"Thal::E0229",117,3,-6.75866985,-7.020577415,-6.472275905,18.0815835,16.72084685,19.72116115
"Thal::E0230",118,3,-9.71518345,-10.01070235,-9.43624798,11.984416,11.3154869,12.703306
"Thal::E0231",119,3,-6.7002408,-6.83892416,-6.560713965,9.8424873,9.36176203,10.32244985
"Thal::E0232",120,3,-9.42023965,-9.72624577,-9.136575765,14.629837,13.90560525,15.4068965
"Thal::E0236",121,3,-9.10180795,-9.335280475,-8.880357105,11.288636,10.70146345,11.87710805
"Thal::E0242",122,3,-9.94511475,-10.1993016,-9.70142666,8.90411735,8.30219098,9.54023626
"Thal::E0245",123,3,-7.9007802,-8.10300475,-7.70372916,13.102902,12.4872454,13.72504385
"Thal::E0246",124,3,-10.367301,-10.6759831,-10.08233335,9.2434081,8.55279147,10.0006825
"Thal::E0248",125,3,-10.9464385,-11.29058665,-10.63316995,8.2035959,7.461994225,9.061554195
"Thal::E0250",126,3,-9.87350985,-10.2649327,-9.51880212,15.8203465,14.91648905,16.7775608
"Thal::E0251",127,3,-9.68883075,-9.967660195,-9.431597285,10.5869805,9.95339359,11.23728675
"Thal::E0252",128,3,-7.40973345,-7.58634482,-7.229221565,13.26814,12.6589623,13.90714795
"Thal::E0253",129,3,-8.57112415,-8.85418524,-8.319433615,16.2993615,15.53529815,17.13508795
"Thal::E0255",130,3,-11.2767575,-11.5981453,-10.99196215,4.5080887,3.74496906,5.335480125
"Thal::E0258",131,3,-8.6518909,-8.87389771,-8.44092704,12.571763,11.9926128,13.1835264
"Thal::E0264",132,3,-8.38272465,-8.575731365,-8.191116295,11.7347485,11.20905375,12.26734405
"Thal::E0266",133,3,-9.47800885,-9.726967735,-9.247320825,10.540782,9.93998448,11.17754005
"Thal::E0267",134,3,-10.3008365,-10.6122562,-10.00848465,10.5082755,9.82215655,11.2440601
"Thal::E0269",135,3,-7.57259165,-7.76832747,-7.375611355,14.7821085,14.07769045,15.52219395
"Thal::E0270",136,3,-6.93120745,-7.110534905,-6.75046532,13.7917475,13.09292515,14.54435915
"Thal::E0273",137,3,-8.4356246,-8.61282867,-8.270085995,8.437428,7.992300495,8.891737375
"Thal::E0275",138,3,-9.984413,-10.43406375,-9.56560633,18.4890845,17.4349739,19.62659635
"Thal::E0276",139,3,-10.3783525,-10.73906825,-10.0434489,12.1062815,11.29774755,12.98174005
"Thal::E0277",140,3,-6.9818378,-7.16512957,-6.80069134,14.27946,13.54754315,15.0481249
"Thal::E0279",141,3,-9.29824325,-9.62254721,-8.99003727,15.9928985,15.2000681,16.836886
"Thal::E0281",142,3,-7.6130203,-7.827192855,-7.407989435,14.654697,13.96474405,15.3968088
"Thal::E0282",143,3,-9.19687305,-9.410515995,-8.992533085,8.7266625,8.22112007,9.2756551
"Thal::E0283",144,3,-9.6614516,-9.877345165,-9.453180305,7.15534575,6.62400925,7.68920104
"Thal::E0286",145,3,-8.92031975,-9.335067935,-8.512504945,23.256913,21.61175685,25.1673973
"Thal::E0287",146,3,-7.8449253,-7.995989485,-7.69033783,8.8524457,8.4293612,9.299422495
"Thal::E0291",147,3,-8.9367788,-9.172300575,-8.71019902,11.902783,11.3107636,12.5080379
"Thal::E0295",148,3,-9.41453735,-9.650947245,-9.19003643,9.61634725,9.04656761,10.19036415
"Thal::E0296",149,3,-7.67664755,-7.852822415,-7.51001079,11.478565,10.96636765,12.0019074
"Thal::E0297",150,3,-7.7535161,-7.96702439,-7.544709795,14.50529,13.8363319,15.24338415
"Thal::E0299",151,3,-9.23704975,-9.571212385,-8.91945391,16.65057,15.8217281,17.50871175
"Thal::E0300",152,3,-8.5941853,-8.803125365,-8.392911595,11.978382,11.42963815,12.54687255
"Thal::E0301",153,3,-10.2200835,-10.56253915,-9.893803355,12.2608535,11.48676405,13.10147995
"Thal::E0302",154,3,-9.2186802,-9.458112015,-8.98604901,11.8542235,11.2506269,12.4675643
"Thal::E0307",155,3,-8.2809674,-8.487154675,-8.08334281,13.1402185,12.53999315,13.74369295
"Thal::E0309",156,3,-9.2571686,-9.475199595,-9.045272,9.24236985,8.70247443,9.806984975
"Thal::E0310",157,3,-8.3512782,-8.526561615,-8.171788835,10.0138285,9.520074775,10.48363685
"Thal::E0311",158,3,-9.1291345,-9.6283663,-8.656051275,24.1874865,22.3243804,26.4247014
"Thal::E0312",159,3,-6.98666275,-7.163663855,-6.81014686,13.0740275,12.4573359,13.7246816
"Thal::E0313",160,3,-7.89827085,-8.04756743,-7.75322505,8.45047145,8.02644536,8.877566165
"Thal::E0314",161,3,-9.3149314,-9.549018275,-9.09989265,10.1505415,9.581826715,10.7390377
"Thal::E0315",162,3,-10.0547555,-10.31146575,-9.8113527,7.63290575,7.038924645,8.259250375
"Thal::E0317",163,3,-7.13807705,-7.27919692,-7.005939955,8.64335295,8.19883893,9.06798555
"Thal::E0320",164,3,-11.057382,-11.5903928,-10.6025976,14.0185025,12.956938,15.25634205
"Thal::E0321",165,3,-10.423344,-10.71331875,-10.15059185,8.0405155,7.402916705,8.73654959
"Thal::E0322",166,3,-6.96683155,-7.25468115,-6.660934605,19.2743135,17.74925075,21.047931
"Thal::E0324",167,3,-8.1491936,-8.345756735,-7.96567997,12.2153715,11.63857915,12.7513842
"Thal::E0325",168,3,-9.18200805,-9.42285712,-8.93898055,13.3004395,12.7005973,13.94158905
"Thal::E0326",169,3,-10.415324,-10.7888804,-10.06671275,12.890033,12.0543105,13.79355345
"Thal::E0327",170,3,-10.8896305,-11.37294045,-10.4736774,13.823869,12.8377659,14.9629869
"Thal::E0332",171,3,-8.9589635,-9.229139095,-8.704451695,14.606909,13.89738465,15.324502
"Thal::E0336",172,3,-9.6920868,-10.025403,-9.391623805,14.220749,13.45462315,15.0363791
"Thal::E0337",173,3,-8.40884875,-8.60873456,-8.212421005,11.441503,10.89418125,11.9909908
"Thal::E0340",174,3,-8.44731695,-8.655606985,-8.246228855,12.214799,11.6424938,12.7955798
"Thal::E0341",175,3,-11.542732,-11.91340525,-11.2005078,6.29992985,5.43808296,7.232590775
"Thal::E0342",176,3,-8.1365907,-8.36468111,-7.910220535,14.7121,14.03289165,15.4249006
"Thal::E0343",177,3,-8.4222653,-8.621446605,-8.22728809,11.654955,11.121218,12.1875294
"Thal::E0344",178,3,-10.5076245,-10.79006965,-10.23668945,7.27277435,6.623280855,7.944987705
"Thal::E0348",179,3,-10.0753215,-10.4134835,-9.769176985,12.2520345,11.49607765,13.0509651
"Thal::E0351",180,3,-9.13441665,-9.37374361,-8.91002217,10.1035575,9.537428005,10.68146095
"Thal::E0352",181,3,-5.9426527,-6.11233449,-5.75917401,13.2970995,12.5102836,14.15683165
"Thal::E0353",182,3,-7.5004102,-7.678570185,-7.328143995,12.102715,11.56836985,12.67669915
"Thal::E0356",183,3,-4.9641771,-5.12922681,-4.78956224,11.3811855,10.65022045,12.18225615
"Thal::E0357",184,3,-8.14970385,-8.33511313,-7.97169387,11.13772,10.6252889,11.65806535
"Thal::E0358",185,3,-9.11304785,-9.400440015,-8.846404225,14.4771585,13.78802755,15.21621255
"Thal::E0359",186,3,-5.14870615,-5.518594195,-4.746021745,21.870355,19.5186004,24.58999425
"Thal::E0360",187,3,-8.3341527,-8.511276395,-8.16463248,9.43466595,8.961418915,9.901147825
"Thal::E0361",188,3,-8.0612522,-8.23662718,-7.891816875,10.268371,9.79273997,10.7389099
"Thal::E0365",189,3,-10.801238,-11.1323975,-10.5043841,8.0909164,7.37331731,8.877157105
"Thal::E0368",190,3,-6.80908475,-6.9841986,-6.638101515,13.24206,12.6091267,13.94796595
"Thal::E0370",191,3,-7.5990396,-7.80225919,-7.401700365,14.3442335,13.68452765,15.03552785
"Thal::E0371",192,3,-6.5948491,-6.741694945,-6.44410816,10.8790745,10.349831,11.44021635
"Thal::E0375",193,3,-8.35059265,-8.548107395,-8.16252536,12.1790975,11.65108765,12.7554199
"Thal::E0376",194,3,-9.84561825,-10.16665015,-9.55445355,12.376217,11.65842125,13.1352961
"Thal::E0378",195,3,-8.35006855,-8.55866751,-8.154136605,12.661524,12.0881197,13.2604571
"Thal::E0380",196,3,-9.0989647,-9.34094655,-8.868984165,11.935086,11.34006965,12.5518617
"Thal::E0382",197,3,-9.3468934,-9.62256034,-9.08973327,12.707352,12.05064065,13.39355765
"Thal::E0383",198,3,-8.81938995,-9.064032045,-8.576074415,13.569451,12.9141872,14.24491005
"Thal::E0385",199,3,-8.05750915,-8.207859055,-7.911654015,7.5900342,7.205429025,7.99315196
"Thal::E0387",200,3,-10.58767,-11.1179922,-10.1306891,17.605662,16.5060111,18.7886693
"Thal::E0388",201,3,-9.15744575,-9.384519315,-8.953048355,9.85510325,9.33627603,10.42188275
"Thal::E0389",202,3,-9.7286518,-10.02032215,-9.46411487,10.871396,10.2413153,11.5499316
"Thal::E0391",203,3,-5.77941135,-6.02475653,-5.501727385,16.7222805,15.36170645,18.28998055
"Thal::E0392",204,3,-6.58888325,-6.72608788,-6.44776242,9.80268575,9.32231533,10.28865895
"Thal::E0393",205,3,-9.29759605,-9.556503225,-9.058987885,11.6546975,11.04099415,12.3044428
"Thal::E0396",206,3,-6.50328225,-6.63501849,-6.368797095,9.61231025,9.15783613,10.080972
"Thal::E0397",207,3,-6.90602615,-7.070738835,-6.740319835,12.30717,11.74168735,12.91599315
"Thal::E0398",208,3,-6.1742493,-6.31945546,-6.03066087,10.60185,10.0729994,11.1645989
"Thal::E0399",209,3,-10.734313,-11.0736909,-10.41662405,8.81401935,8.048720015,9.62985094
"Thal::E0400",210,3,-10.702719,-11.0954554,-10.3592456,10.8759875,10.0447537,11.75972235
"Thal::E0401",211,3,-4.82287845,-4.991439775,-4.64634384,10.985541,10.257999,11.79418805
"Thal::E0403",212,3,-7.25385745,-7.364213115,-7.14883556,1.3731771,1.04612102,1.698893285
"Thal::E0404",213,3,-4.8381164,-4.996370105,-4.675927615,10.480632,9.816636405,11.18337015
"Thal::E0405",214,3,-9.96403385,-10.1698922,-9.77639154,3.3836439,2.87410385,3.888026465
"Thal::E0407",215,3,-9.230079,-9.504966585,-8.974632665,13.2925555,12.6462183,13.9756482
"Thal::E0408",216,3,-8.54785785,-8.756509345,-8.337948795,11.765837,11.2170087,12.3486114
"Thal::E0409",217,3,-7.5562592,-7.695773315,-7.421708445,8.4844383,8.08091473,8.893677865
"Thal::E0412",218,3,-8.97894665,-9.2649238,-8.71092303,15.274776,14.5291931,16.03532705
"Thal::E0413",219,3,-7.3995758,-7.593061915,-7.20217283,15.542997,14.7404995,16.42778945
"Thal::E0415",220,3,-11.0305125,-11.43019165,-10.65906425,9.9887373,9.125120585,10.9597742
"Thal::E0419",221,3,-7.15743,-7.469725615,-6.81152767,20.0326255,18.37210935,22.0948874
"Thal::E0422",222,3,-9.96139345,-10.2570044,-9.691843205,10.6627415,9.99112969,11.36576085
"Thal::E0423",223,3,-10.366852,-10.67035565,-10.1066714,8.3421259,7.696505265,9.069078905
"Thal::E0425",224,3,-9.28094275,-9.633361555,-8.965774265,17.494912,16.5972656,18.42599705
"Thal::E0428",225,3,-8.62885385,-8.856753745,-8.40900001,12.6496745,12.04567265,13.258369
"Thal::E0429",226,3,-9.45430435,-9.740226765,-9.189345985,12.5848505,11.9398649,13.29661095
"Thal::E0430",227,3,-6.68788385,-6.81807121,-6.553074615,8.9025673,8.472084465,9.352560855
"Thal::E0432",228,3,-9.78984215,-10.0548573,-9.54390652,9.37197965,8.781651745,10.03456865
"Thal::E0434",229,3,-7.4437852,-7.622924605,-7.262449095,13.2559935,12.6415902,13.8803178
"Thal::E0435",230,3,-6.7285864,-6.86250027,-6.59805781,10.6483705,10.12910935,11.19050875
"Thal::E0436",231,3,-8.39260375,-8.58061959,-8.20653202,10.9601455,10.46460355,11.4731994
"Thal::E0437",232,3,-7.40541045,-7.553416455,-7.25527417,10.2370195,9.777736155,10.696244
"Thal::E0439",233,3,-8.99975595,-9.197101185,-8.797905225,8.5148004,8.00840927,9.037761785
"Thal::E0440",234,3,-7.70129785,-7.86055518,-7.550407035,9.84581925,9.38626893,10.30361735
"Thal::E0441",235,3,-8.16023555,-8.322681495,-8.00083205,8.2998094,7.865747965,8.758478935
"Thal::E0445",236,3,-5.00743205,-5.213229675,-4.78143501,13.6098245,12.59094835,14.7687611
"Thal::E0446",237,3,-6.1101327,-6.269680965,-5.941382415,12.0857745,11.4128251,12.7969567
"Thal::E0451",238,3,-7.9498347,-8.12505669,-7.77861211,10.706276,10.2145951,11.1966295
"Thal::E0452",239,3,-10.5475195,-11.0392336,-10.12046775,16.355173,15.3347665,17.48918895
"Thal::E0454",240,3,-8.56322455,-8.80023668,-8.338795875,14.479251,13.824585,15.15535055
"Thal::E0457",241,3,-10.8435115,-11.23268045,-10.49249635,9.87668415,9.05301883,10.78873195
"Thal::E0458",242,3,-9.53340785,-9.80459522,-9.289572765,11.150446,10.52368875,11.8079243
"Thal::E0462",243,3,-9.4063433,-9.62106922,-9.20996401,7.5336904,7.0255179,8.054107985
"Thal::E0463",244,3,-6.2358603,-6.366273245,-6.10207671,9.94537575,9.45141661,10.44776735
"Thal::E0469",245,3,-7.9964817,-8.23250634,-7.76710293,16.1554175,15.3921018,16.99776535
"Thal::E0471",246,3,-8.5746876,-8.80986134,-8.3534684,13.31005,12.702998,13.95131715
"Thal::E0472",247,3,-10.295017,-10.69782735,-9.935140545,14.151489,13.3048783,15.10847635
"Thal::E0473",248,3,-9.9884963,-10.31773605,-9.677465805,12.509344,11.75257525,13.29910155
"Thal::E0474",249,3,-9.8738613,-10.130486,-9.61946221,9.60256185,8.985837935,10.2608506
"Thal::E0475",250,3,-11.252712,-11.696521,-10.85639395,10.81259,9.873782575,11.82974225
"Thal::E0476",251,3,-7.74755015,-7.91435741,-7.58613961,11.0053695,10.52001795,11.50668775
"Thal::E0483",252,3,-8.32569915,-8.50809584,-8.143912865,9.8526219,9.365451265,10.3550491
"Thal::E0484",253,3,-9.8961882,-10.175273,-9.63807871,10.11489,9.461244835,10.7855924
"Thal::E0485",254,3,-6.31046555,-6.438405655,-6.179141205,9.1357091,8.69361833,9.58406719
"Thal::E0487",255,3,-10.976147,-11.2491611,-10.72919895,3.92372305,3.262935385,4.58436794
"Thal::E0495",256,3,-9.52737705,-9.84660058,-9.227448525,14.98217,14.2171598,15.76793985
"Thal::E0496",257,3,-8.0308795,-8.199597275,-7.864395105,10.5869375,10.12385705,11.06258765
"Thal::E0498",258,3,-9.37399695,-9.63926609,-9.140257215,11.146004,10.5545029,11.7702075
"Thal::E0500",259,3,-10.010792,-10.3424142,-9.7237051,11.762014,11.05030985,12.5413023
"Thal::E0501",260,3,-8.91010525,-9.13053838,-8.706249185,10.599583,10.0826783,11.1772346
"Thal::E0503",261,3,-10.167141,-10.47292785,-9.882174015,10.090413,9.394358825,10.7977437
"Thal::E0504",262,3,-8.41729275,-8.59991443,-8.24271301,9.27574605,8.807689575,9.75834413
"Thal::E0505",263,3,-6.892975,-7.037053835,-6.750825885,10.598704,10.10827345,11.10086825
"Thal::E0507",264,3,-11.018046,-11.4877488,-10.61604675,12.3420815,11.38063155,13.43019465
"Thal::E0508",265,3,-7.20011195,-7.364841565,-7.041866815,11.7869905,11.2367733,12.3675146
"Thal::E0509",266,3,-8.98340575,-9.432050435,-8.551029125,23.295752,21.6443108,25.3237662
"Thal::E0510",267,3,-8.51188095,-8.71108182,-8.3244946,10.7887655,10.2711789,11.32678555
"Thal::E0512",268,3,-7.66708815,-7.862212835,-7.49021391,13.401932,12.8147853,14.0182014
"Thal::E0513",269,3,-6.5636187,-6.746499635,-6.3752492,14.4105605,13.6185752,15.2925593
"Thal::E0514",270,3,-11.676224,-12.2351768,-11.18885345,11.431934,10.3183311,12.6936335
