"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","kappa_median","kappa_q5","kappa_q95"
"Tsuji::O0289",38,3,-9.5574522,-9.81120414,-9.323910895,10.4581965,9.464130885,11.5385157
"Tsuji::O0295",39,3,-10.4784735,-10.8948386,-10.09670085,18.544723,16.92921145,20.3028829
"Tsuji::O0302",40,2,-9.7507902,-10.601882,-8.809510335,12.7928645,7.12233933,20.1491962
"Tsuji::O0303",41,2,-7.1986308,-8.257214615,-5.81123909,11.1145445,7.28625531,16.5887813
"Tsuji::O0314",42,3,-13.082484,-13.4871756,-12.69958265,20.3574905,19.3274623,21.43578585
"Tsuji::O0316",43,2,-8.6363199,-8.837590855,-8.442289135,10.704751,9.836877265,11.62746455
"Tsuji::O0317",44,2,-9.9393035,-10.84532495,-8.939988225,12.8928565,6.97103899,20.465848
"Tsuji::O0336",45,2,-6.42314615,-7.246215065,-5.634863085,9.5830898,7.77139022,11.5491114
"Tsuji::O0342",46,2,-11.3965025,-12.6943667,-10.1996153,12.9297435,5.74284685,21.238904
"Tsuji::O0343",47,2,-8.50325825,-8.832472465,-8.156265895,10.418996,7.713608245,14.4992796
"Tsuji::O0347",48,2,-10.960959,-12.24342005,-9.578472025,5.4755523,2.0807645,10.2645587
"Tsuji::O0350",49,2,-10.07907,-11.9212003,-8.226311715,11.568535,5.226377965,18.60164565
"Tsuji::O0363",50,2,-10.4088505,-10.7801602,-10.1016696,11.006285,9.321760065,12.8015635
"Tsuji::O0367",51,3,-9.3442092,-9.55856641,-9.13433915,10.8677655,10.2027267,11.5342896
"Tsuji::O0376",52,2,-15.26565,-15.99561935,-14.56140565,17.136726,15.7463457,18.57207825
"Tsuji::O0377",53,2,-19.1528455,-20.93182855,-17.64130625,21.3791445,18.56270745,24.7178651
"Tsuji::O0384",54,2,-17.2630775,-17.95964485,-16.64325835,26.48439,25.08356955,27.98325965
"Tsuji::O0385",55,2,-10.891507,-11.48108525,-10.33921515,8.43841765,4.75187811,13.69564025
"Tsuji::O0390",56,2,-9.81727225,-11.11119285,-8.447277825,11.9871395,6.11337045,19.4388944
"Tsuji::O0396",57,2,-12.789922,-13.32425495,-12.2880102,12.652525,11.5911625,13.74126775
"Tsuji::O0397",58,2,-12.390955,-12.92011215,-11.8922133,11.3625765,10.2999291,12.46027315
"Tsuji::O0400",59,2,-10.989711,-12.6312922,-9.42553515,12.6547725,5.42686968,20.528835
"Tsuji::O0405",60,2,-6.8115943,-7.816133265,-5.359663705,11.302502,7.67452835,16.95958265
"Tsuji::O0412",61,2,-8.0838972,-8.717771345,-7.28662623,12.655919,8.191152315,19.2567474
"Tsuji::O0431",62,2,-8.21007875,-8.84484863,-7.37935258,12.637417,8.078884845,19.5656565
"Tsuji::O0447",63,2,-7.8794472,-8.02846635,-7.72504145,8.323097,7.605398835,9.05940813
"Tsuji::O0465",64,2,-8.08316915,-8.271040505,-7.88898585,17.91912,16.9421843,18.92959435
"Tsuji::O0473",65,3,-13.9423965,-14.89712975,-13.16805305,12.353436,9.844855425,15.2788944
"Tsuji::O0474",66,2,-8.4793348,-8.8796373,-8.00909457,14.027708,9.39992414,20.79073865
"Tsuji::O0480",67,2,-9.9091121,-10.2190484,-9.633072605,12.0882675,10.63480105,13.6847867
"Tsuji::O0482",68,2,-8.967295,-9.19277034,-8.75376067,11.0909915,10.1352067,12.06477215
"Tsuji::O0487",69,2,-8.6238408,-9.19781322,-7.996749675,7.514122,5.332692035,10.4784465
"Tsuji::O0496",70,2,-10.7684815,-11.29072115,-10.25766515,11.0113825,8.95086779,13.0768471
"Tsuji::O0517",71,2,-10.2314195,-10.7294666,-9.72364356,11.230573,10.1864158,12.30547755
"Tsuji::O0519",72,2,-16.1831825,-16.77656185,-15.60065575,23.2593775,21.97684465,24.5974752
"Tsuji::O0526",73,2,-10.909264,-11.31460035,-10.5409908,13.807391,12.4276932,15.2908196
"Tsuji::O0527",74,2,-12.2049445,-12.95390535,-11.6326171,9.9340144,6.987611295,13.5694416
"Tsuji::O0531",75,3,-8.0525027,-8.25091904,-7.85854287,8.68687215,8.115774915,9.27865404
"Tsuji::O0536",76,3,-13.7620445,-14.37728085,-13.19054445,10.964859,9.78096587,12.23237695
"Tsuji::O0539",77,2,-13.8156085,-16.3023979,-11.85469035,14.8393365,6.582372195,23.275489
"Tsuji::O0551",78,2,-12.6446015,-14.4844298,-11.1623673,13.950488,6.173086265,22.2884324
"Tsuji::O0552",79,3,-6.66686105,-6.89742358,-6.431080895,12.3420305,11.3751749,13.37136945
"Tsuji::O0558",80,3,-11.611166,-11.9584771,-11.2789315,33.2254715,31.6235372,34.8776769
"Tsuji::O0582",81,2,-9.19043845,-9.98790242,-8.268757945,13.0724155,7.717131345,20.2593699
"Tsuji::O0593",82,2,-12.589628,-13.7307129,-11.65456125,2.3949873,-0.1432060555,5.8394641
"Tsuji::O0596",83,2,-12.544077,-13.07198365,-12.03278225,11.7644935,10.7346253,12.8217789
"Tsuji::O0607",84,2,-10.7366715,-11.15882935,-10.35395105,13.143107,11.75385645,14.67264495
"Tsuji::O0612",85,2,-7.90118505,-8.324700565,-7.38752448,9.66980115,7.195318945,13.47977045
"Tsuji::O0627",86,2,-13.204443,-13.78518325,-12.6143956,14.675096,13.4870163,15.84611145
"Tsuji::O0669",87,2,-13.7633155,-16.2960297,-11.81020175,14.7038605,6.346939355,23.70555435
"Tsuji::O0764",88,2,-9.3571613,-9.6108628,-9.10522032,9.37540885,8.48870607,10.28982965
"Tsuji::O0801",89,2,-10.0349335,-10.36369915,-9.741347145,9.8839453,8.62381272,11.263402
"Tsuji::O0802",90,2,-11.504564,-12.01495925,-11.05236565,10.080563,8.344243225,11.9419417
"Tsuji::O0803",91,2,-13.4726735,-14.5883385,-12.5887453,14.31793,11.22482085,18.2490827
"Tsuji::S0084",92,2,-13.288557,-15.61114675,-11.77374015,11.5879075,7.888790725,17.33073285
"Tsuji::S0109",93,3,-11.1742285,-11.6125763,-10.7856596,4.21351865,2.104706475,6.579983245
"Tsuji::S0112",94,3,-9.4140012,-9.66228112,-9.180381155,7.04479475,5.504539705,8.72574084
"Tsuji::S0117",95,2,-12.819679,-15.0088273,-11.3786477,11.737562,7.88894448,17.75172625
"Tsuji::S0144",96,3,-9.1874155,-9.431368205,-8.959232225,11.7101475,9.407508315,14.3220819
"Tsuji::S0147",97,3,-10.796879,-11.1912849,-10.43745355,8.83715665,6.184855485,11.9233254
"Tsuji::S0154",98,2,-15.936397,-18.39855885,-14.23610075,5.33443655,0.6834653065,11.91721885
"Tsuji::S0169",99,3,-10.8034,-11.18665225,-10.4381527,8.4221264,5.798244985,11.4152225
"Tsuji::S0174",100,2,-11.685542,-13.86382605,-10.2476632,13.4999755,9.11619476,20.1822193
"Tsuji::S0175",101,4,-9.8344702,-10.3650517,-9.3065257,16.0682795,11.5233527,21.25604935
"Tsuji::S0180",102,2,-9.61722475,-11.38851895,-7.8511989,4.0651585,0.9991016995,7.12733634
"Tsuji::S0304",103,2,-7.1024884,-7.90647548,-6.274760775,14.259951,10.7440329,18.2306186
"Tsuji::S0305",104,2,-10.669789,-12.74835255,-9.205824815,15.4614275,10.9887114,21.7911709
"Tsuji::S0307",105,3,-8.87215535,-9.152328335,-8.601286955,6.44583245,5.156336255,7.83758206
"Tsuji::S0340",106,3,-11.5521975,-11.9680046,-11.1620497,12.6027455,8.851352745,17.4805592
"Tsuji::S0359",107,2,-10.612842,-12.8280694,-9.226092045,15.2334845,11.00692035,22.0066802
"Tsuji::S0389",108,3,-12.551006,-13.25663235,-11.9609617,4.6274928,1.151312685,8.87438786
"Tsuji::S0402",109,3,-9.73880325,-10.3089002,-9.131603385,18.841527,12.772834,25.98546005
"Tsuji::S0408",110,2,-11.0863235,-13.21538415,-9.78062738,15.584105,11.5717607,21.9237984
"Tsuji::S0414",111,3,-9.1276424,-9.356322445,-8.903397495,14.11906,11.64491445,17.135747
"Tsuji::S0421",112,3,-9.45533605,-9.7004429,-9.211391225,11.9404075,9.771056125,14.45961045
"Tsuji::S0467",113,3,-12.10986,-12.74786175,-11.5758344,16.009985,9.620428235,23.5614014
"Tsuji::S0477",114,3,-11.2492155,-11.68449625,-10.8340437,7.44179645,4.65092031,10.86876175
"Tsuji::S0513",115,3,-8.6064577,-8.91987181,-8.291153335,10.5069315,8.399254845,12.8126639
"Tsuji::S0527",116,3,-9.775923,-10.05034465,-9.51876664,11.398524,8.988509415,14.09959895
"Tsuji::S0535",117,2,-9.7364304,-10.74750045,-9.087491475,10.485528,8.564168725,13.618856
"Tsuji::S0555",118,2,-9.38457975,-10.682602,-8.02855773,14.142272,8.123793365,20.7077947
"Tsuji::S0559",119,3,-9.68285415,-9.936698355,-9.419223875,11.0877945,8.61625705,13.9103353
"Tsuji::S0564",120,2,-10.4276625,-10.78286635,-10.08790385,10.584295,7.053190015,15.4649414
"Tsuji::S0577",121,3,-10.862559,-11.3661706,-10.3514282,5.225654,2.738840355,8.149379585
"Tsuji::S0606",122,3,-8.3455602,-8.546837065,-8.151824075,23.187487,19.7156152,27.19886295
"Tsuji::S0617",123,2,-13.2565865,-16.02704395,-11.00709395,15.142141,7.490402235,23.45400965
"Tsuji::S0624",124,2,-13.8336575,-16.49867265,-11.87563135,14.9303015,6.851726745,23.4949333
"Tsuji::S0655",125,3,-11.4047115,-12.07861395,-10.8037009,7.71669015,3.88056174,12.5743267
"Tsuji::S0672",126,2,-12.069792,-13.62958365,-10.67032495,13.825967,6.29156321,21.9669818
"Tsuji::S0674",127,3,-8.10237085,-8.2875362,-7.92029466,23.37861,19.42076265,28.38903295
"Tsuji::S0743",128,2,-9.1380911,-9.815018955,-8.411864225,12.5687325,8.652727215,17.58655175
"Tsuji::S0770",129,3,-9.19454285,-9.54993823,-8.830904,10.388929,8.00101265,13.17604475
"Tsuji::S0800",130,2,-13.272685,-16.1174302,-10.93982265,15.294408,6.967891015,23.5762983
"Tsuji::S0817",131,2,-12.0549765,-13.16467485,-11.0868961,4.26161525,0.272993608,9.02437162
"Tsuji::S0833",132,2,-10.343564,-11.48209195,-9.235179445,7.72411255,3.514580655,12.56713215
"Tsuji::S0852",133,2,-10.716534,-11.34030535,-10.1266376,10.0623685,5.865459375,15.9489361
"Tsuji::U0001",134,3,-10.1019745,-10.41942775,-9.786761875,8.1411223,6.034720815,10.4529434
"Tsuji::U0002",135,3,-10.816226,-11.2147947,-10.44694875,3.9020942,2.01510205,5.84753444
"Tsuji::U0003",136,3,-11.5957705,-12.10415615,-11.11067965,12.5697085,7.84119554,18.1535716
"Tsuji::U0004",137,3,-15.087228,-17.25585755,-13.5669603,13.7597,5.70896719,22.78937985
"Tsuji::U0005",138,3,-8.991916,-9.24570321,-8.756485165,10.1141065,8.450411495,12.06153275
"Tsuji::U0006",139,3,-10.507751,-10.8864323,-10.15665375,12.9852975,9.412374865,17.70546675
"Tsuji::U0007",140,3,-11.7148115,-12.2348864,-11.25701465,7.25695155,3.840932385,11.57630645
"Tsuji::U0009",141,3,-9.15049615,-9.410576525,-8.909284735,12.1330845,9.869884425,14.6555721
"Tsuji::U0010",142,2,-10.6350545,-11.8841816,-9.387606195,8.5174613,3.71871525,14.05605785
"Tsuji::U0011",143,3,-10.711759,-11.0881283,-10.34517605,8.66031825,6.02205534,11.66862645
"Tsuji::U0012",144,3,-15.092275,-17.43648385,-13.5377848,13.844617,5.167077465,22.65195745
"Tsuji::U0013",145,3,-11.9595065,-12.56962865,-11.4311478,13.501778,8.004565975,20.08431085
"Tsuji::U0014",146,3,-12.474183,-13.20903675,-11.85413495,10.1151455,4.893146655,16.2676942
"Tsuji::U0015",147,3,-11.3748295,-11.85421025,-10.93803105,5.42727265,2.8501507,8.220486095
"Tsuji::U0016",148,3,-11.7498775,-12.3098998,-11.23073835,10.4998485,6.11932625,15.7058974
"Tsuji::U0017",149,3,-12.1461235,-13.2082792,-11.22150175,14.6855125,7.7124062,22.6188898
"Tsuji::U0018",150,3,-9.7011318,-9.97687537,-9.43536019,8.44006845,6.629108625,10.46484325
"Tsuji::U0019",151,3,-11.0579885,-11.8234827,-10.36013325,14.0986735,8.45431869,20.4651898
"Tsuji::U0020",152,3,-10.9219005,-11.343495,-10.5190121,6.08843185,3.94485107,8.480467665
"Tsuji::U0021",153,3,-13.3211035,-14.4269992,-12.41570695,10.903708,4.55923317,18.25784455
"Tsuji::U0023",154,3,-13.6102255,-14.82534665,-12.7030267,14.4320945,6.754008895,22.8925113
"Tsuji::U0025",155,3,-11.752633,-12.32796075,-11.2338981,10.080967,5.99926577,15.27062775
"Tsuji::U0026",156,3,-10.9073465,-11.5298473,-10.36017825,8.0285227,4.89872398,11.73224475
"Tsuji::U0027",157,3,-8.6588263,-9.04228886,-8.24516813,16.7938615,13.17604,21.0803963
"Tsuji::U0028",158,3,-14.4867065,-16.9608611,-12.81312955,14.5343675,6.334010215,23.10359185
"Tsuji::U0029",159,3,-9.87496945,-10.1833075,-9.578428405,12.303552,9.51656459,15.6203463
"Tsuji::U0030",160,3,-8.2203807,-8.50016152,-7.957285215,7.5527266,6.31049181,8.8963824
"Tsuji::U0031",161,3,-11.1102685,-11.7666984,-10.48798655,8.8932177,5.23383766,13.4541662
"Tsuji::U0032",162,3,-11.4821105,-11.9679373,-11.03449305,4.56916375,2.325312525,7.041268535
"Tsuji::U0033",163,3,-10.7133995,-11.34719125,-10.0803453,12.4192355,7.89943387,18.06647495
"Tsuji::U0034",164,3,-10.123768,-10.44547245,-9.82641317,8.5696353,6.42111038,11.04357335
"Tsuji::U0035",165,3,-14.4738385,-17.0311569,-12.78930235,14.593732,6.591463925,23.0555412
"Tsuji::U0036",166,3,-10.3031315,-10.79518385,-9.84247202,7.9783865,5.43100521,10.9806106
"Tsuji::U0037",167,3,-10.3023305,-10.6595827,-9.980493965,10.0394495,7.31335539,13.09118585
"Tsuji::U0038",168,3,-11.512778,-12.40097105,-10.69090605,16.1810985,9.742396425,23.64188835
"Tsuji::U0039",169,3,-11.9204965,-12.5289914,-11.3981525,11.8626735,7.025219495,17.73180815
"Tsuji::U0040",170,3,-10.5920535,-10.93208865,-10.25584905,7.33176245,4.852596745,10.16226875
"Tsuji::U0041",171,3,-11.8748195,-12.84303055,-10.98428075,15.0467815,8.37342614,22.92464605
"Tsuji::U0043",172,3,-11.085824,-11.69118005,-10.48168125,8.395521,4.995322525,12.47246275
"Tsuji::U0044",173,3,-4.63662035,-4.84204655,-4.418884445,17.3343495,16.1359597,18.60096205
"Tsuji::U0045",174,3,-8.7064674,-9.10061899,-8.30965532,14.497624,11.4269823,18.11708655
"Tsuji::U0046",175,3,-10.0471715,-10.36589665,-9.745055465,8.52311845,6.31865213,10.9999432
"Tsuji::U0047",176,3,-13.261077,-14.23993625,-12.43986065,6.0019867,1.363213475,11.74677935
"Tsuji::U0054",177,3,-11.392593,-11.88621125,-10.95968605,7.4280258,4.60935451,10.76467055
"Tsuji::U0055",178,3,-11.798246,-12.37000815,-11.29185395,16.513468,10.49350545,23.74550935
"Tsuji::U0056",179,3,-9.79828825,-10.0871517,-9.51950886,14.675133,11.39544515,18.5126811
"Tsuji::U0057",180,3,-11.760363,-12.31787995,-11.25158575,10.1833015,5.92126161,15.2960337
"Tsuji::U0058",181,3,-5.2029886,-5.40426787,-4.99395466,22.879743,21.2155145,24.623737
"Tsuji::U0059",182,3,-7.65523145,-7.85676408,-7.462450785,22.9178335,19.92643325,26.2143754
"Tsuji::U0061",183,3,-10.336051,-10.67179925,-10.0140688,11.732027,8.276874375,15.82858775
"Tsuji::U0062",184,3,-9.8643568,-10.1781979,-9.57672393,13.327674,10.39107375,16.9440367
"Tsuji::U0063",185,3,-11.743933,-12.28100555,-11.25136425,3.4767399,0.9935595805,6.119172275
"Tsuji::U0064",186,3,-9.6617486,-9.946288205,-9.390106175,8.21200705,6.329010445,10.31505415
"Tsuji::U0065",187,3,-12.336376,-13.2724014,-11.53202965,6.55845535,2.25278843,11.9233841
