"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","kappa_median","kappa_q5","kappa_q95"
"Smith::11695",29,6,-11.8809435,-12.1933562,-11.5861943,12.4560005,11.74086025,13.2148549
"Smith::11710",30,6,-10.7444855,-11.0080393,-10.49571285,9.00761355,7.914632415,10.15047195
"Smith::11763",31,4,-13.7061145,-14.32109995,-13.1057947,12.3568915,10.7983729,13.9228067
"Smith::11829",32,3,-15.5684895,-16.1519556,-15.01686995,20.834794,19.54688675,22.18168455
"Smith::11890",33,6,-12.1870845,-12.51569115,-11.88029805,16.313046,15.25389995,17.4421178
"Smith::11900",34,3,-7.2366647,-7.41477532,-7.070822865,12.468852,11.8816912,13.0676171
"Smith::11918",35,5,-8.49884245,-8.715539025,-8.288115985,11.923526,11.2644839,12.5954504
"Smith::11971",36,3,-10.521935,-10.95860625,-10.13211775,9.0106613,7.982940285,10.1598762
"Smith::12005",37,4,-6.3875713,-6.508247995,-6.26833849,4.35292295,3.980288265,4.72770786
"Smith::12012",38,4,-6.95600955,-7.08767104,-6.82535125,19.466482,18.5002567,20.4855649
"Smith::12016",39,6,-8.4413928,-8.58676523,-8.29850969,12.556234,11.975402,13.1282686
"Smith::12037",40,9,-10.0806105,-10.2315509,-9.93275227,16.521443,15.9528375,17.1098031
"Smith::12091",41,9,-13.3865765,-13.71381145,-13.0594454,16.861801,15.8916359,17.819488
"Smith::12154",42,5,-9.0509667,-9.24106338,-8.868317535,15.002409,14.40517615,15.5848017
"Smith::12187",43,3,-9.0638284,-9.233999575,-8.882904835,10.9794615,10.40456,11.541465
"Smith::12192",44,3,-10.2993815,-10.6011842,-10.01024435,13.18159,12.4092189,13.9899255
"Smith::12217",45,3,-6.9608649,-7.147543485,-6.78158807,12.930926,12.12470155,13.779042
"Smith::12249",46,5,-16.301916,-16.79486625,-15.80914615,23.375861,22.2650883,24.50998375
"Smith::12322",47,4,-11.237243,-11.60282325,-10.9038956,16.250781,15.06562675,17.5168138
"Smith::12334",48,3,-5.9738225,-6.1144036,-5.83804038,10.455942,9.448600655,11.4745992
"Smith::12349",49,3,-10.622432,-11.0288602,-10.2371064,10.654986,9.474029555,11.884567
"Smith::12354",50,6,-6.05949125,-6.15229147,-5.966329025,18.283248,17.4901377,19.0691827
"Smith::12366",51,3,-7.1175129,-7.23278778,-6.99783713,8.10247645,7.42790795,8.78407993
"Smith::12367",52,3,-9.0805302,-9.284089255,-8.87734226,11.6109635,10.70175565,12.56311535
"Smith::12375",53,3,-8.73796115,-8.902491195,-8.573759585,7.3125478,6.656375325,7.96772609
"Smith::12469",54,5,-17.0284825,-17.9018995,-16.21955435,22.7308245,21.04580065,24.5410764
"Smith::12558",55,3,-11.7094825,-12.09977565,-11.3480208,15.885923,14.959698,16.9179358
"Smith::12598",56,5,-13.706117,-14.32346535,-13.14461335,13.4956165,12.29940585,14.79768505
"Smith::12615",57,4,-7.3314459,-7.62294387,-7.05156253,20.028642,18.48384275,21.667773
"Smith::12618",58,3,-10.9200835,-11.23073095,-10.6302664,13.214547,12.44422115,14.0188404
"Smith::12625",59,3,-12.120482,-12.54554825,-11.7065538,20.7688385,19.55745805,22.05303865
"Smith::12629",60,6,-5.84349535,-5.97717355,-5.69846715,8.2526084,7.75991528,8.720594765
"Smith::12634",61,4,-12.717198,-13.12473005,-12.32726265,15.484587,14.42259705,16.5919302
"Smith::12694",62,3,-10.088848,-10.43174915,-9.768156445,9.6930328,8.78706026,10.6453729
"Smith::12696",63,7,-7.28600415,-7.40435726,-7.16756519,19.053209,18.2326625,19.8405576
"Smith::12703",64,3,-8.32515815,-8.72351706,-7.928102185,9.97002035,8.817682235,11.1510036
"Smith::12731",65,4,-10.848968,-11.1365854,-10.57989345,11.0225855,10.2539383,11.82027275
"Smith::12751",66,6,-11.62581,-11.8723545,-11.38320175,21.1148005,20.2713539,21.96076805
"Smith::12753",67,3,-10.373828,-10.69252475,-10.07965475,7.6416628,6.736816275,8.58331438
"Smith::12803",68,4,-11.4520825,-11.7464472,-11.17334445,22.4992675,21.35338585,23.64465005
"Smith::12821",69,3,-9.4903629,-9.713236595,-9.282749225,11.339476,10.7095856,11.9614798
"Smith::12870",70,3,-8.1230692,-8.32208145,-7.927241975,7.4418267,6.837829005,8.07295231
"Smith::12925",71,4,-8.93933365,-9.15369062,-8.73755501,10.376601,9.755332925,11.01367825
"Smith::12947",72,6,-8.9931853,-9.130874355,-8.86623357,16.490492,15.90055985,17.1008932
"Smith::12958",73,4,-8.98719955,-9.164605675,-8.82025238,9.64934045,8.995764615,10.3101375
"Smith::13075",74,3,-10.968717,-11.3683452,-10.6058782,28.2926865,26.3244456,30.3522821
"Smith::13082",75,3,-10.1384965,-10.41294925,-9.87772237,12.3107925,11.7058294,12.961999
"Smith::13138",76,3,-8.0784216,-8.22332115,-7.942082005,14.2393005,13.4665678,15.03064455
"Smith::13150",77,6,-13.465108,-13.8115739,-13.1361235,19.6892405,18.8908395,20.51693345
"Smith::13152",78,5,-13.349445,-13.82031685,-12.90757555,12.921481,11.94331865,13.929255
"Smith::13158",79,4,-11.211612,-11.5692818,-10.8662097,6.1830581,5.423742435,6.97653059
"Smith::13217",80,3,-8.32185095,-8.55397553,-8.110468335,11.1406245,10.43320125,11.88175345
"Smith::13254",81,4,-7.78894465,-7.898773065,-7.67741676,10.360321,9.83595341,10.9190848
"Smith::13263",82,8,-11.3030775,-11.53575735,-11.0864186,20.0531535,19.2638294,20.8780008
"Smith::13269",83,5,-11.9609935,-12.29506875,-11.6258027,15.5073115,14.61483125,16.41427875
"Smith::13319",84,3,-8.66049825,-8.90699813,-8.417855685,9.28951505,8.392406005,10.19582775
"Smith::13337",85,3,-12.9861775,-13.4499192,-12.54788385,22.4944085,21.19988825,23.84120545
"Smith::13431",86,3,-12.439697,-12.9532562,-11.9607096,11.7230075,10.48767215,13.0820743
"Smith::13444",87,3,-7.6302924,-7.89792856,-7.34872438,6.4056409,5.596880565,7.182548495
"Smith::13446",88,3,-11.102429,-11.46982045,-10.74791905,8.4599192,6.17156099,10.8344187
"Smith::13485",89,5,-7.669754,-7.884654995,-7.47427431,19.117082,18.2607251,20.01839915
"Smith::13497",90,3,-10.063917,-10.52529385,-9.64069858,13.197568,11.47290885,15.10842445
"Smith::13608",91,3,-14.0985695,-15.1719663,-13.1316074,21.9486665,18.81602335,25.35858715
"Smith::13635",92,3,-9.6544245,-9.861608905,-9.453209175,15.5470375,14.80105595,16.3326437
"Smith::13789",93,4,-7.25901265,-7.402260075,-7.112802425,5.12549285,4.61199636,5.65315997
"Smith::13899",94,3,-7.18015335,-7.29846307,-7.063916685,12.6809225,11.94290845,13.4261812
"Smith::13900",95,3,-7.28886475,-7.406821655,-7.172123765,6.68516275,6.002545375,7.36221929
"Smith::13939",96,3,-8.87193445,-9.070305325,-8.68071481,14.872187,14.0750671,15.68561035
"Smith::13967",97,4,-7.44916595,-7.54504332,-7.354193075,16.0825945,14.9086609,17.29016945
"Smith::13988",98,3,-7.05365595,-7.148097685,-6.95813777,10.983067,8.842410995,13.06818515
"Smith::14094",99,4,-7.23279765,-7.33141713,-7.13173909,14.4371975,13.5875833,15.391766
"Smith::14179",100,3,-10.6556345,-11.0558,-10.25132905,8.0615294,6.855914445,9.280757745
"Smith::14222",101,3,-12.9652815,-13.4315019,-12.5465423,19.2010195,18.11879795,20.3363438
"Smith::14253",102,3,-10.2700195,-10.7687713,-9.796132985,18.536867,17.00770105,20.25064125
"Smith::14257",103,4,-11.152881,-11.4978825,-10.8309546,16.108089,14.6998689,17.5683369
"Smith::14267",104,5,-9.1091078,-9.253661665,-8.965194995,13.6594745,13.0933892,14.23295805
"Smith::14269",105,4,-9.08948225,-9.25979994,-8.923549455,8.95725285,8.356745865,9.57585944
"Smith::14277",106,5,-8.65435105,-8.786657595,-8.526306875,10.5020455,10.06698585,10.9419505
"Smith::14284",107,4,-10.1399125,-10.57228795,-9.6972676,17.5525335,16.1320149,18.9167962
"Smith::14287",108,3,-9.49418235,-9.746163005,-9.24139136,11.366991,10.6084952,12.1455358
"Smith::14327",109,4,-11.769248,-12.1695619,-11.3898759,11.445383,10.2453303,12.7052815
"Smith::14336",110,4,-10.435285,-10.67897065,-10.2043552,19.13066,18.2151189,20.1351685
"Smith::14346",111,3,-10.2735785,-10.8398802,-9.714296415,10.0740505,8.692271515,11.4964005
"Smith::14397",112,4,-9.1554962,-9.356510945,-8.964716345,11.9216405,11.0062684,12.8767665
"Smith::14400",113,4,-9.75704385,-9.95305433,-9.58265129,11.318742,10.74745655,11.90267205
"Smith::14443",114,3,-11.136737,-11.48572105,-10.8200616,10.7572175,9.872225645,11.69728065
"Smith::14467",115,3,-12.447612,-12.92091105,-12.00448765,20.562733,19.23870985,21.94855125
"Smith::14558",116,5,-11.6184185,-11.8607011,-11.3755009,21.956247,20.99022345,22.9941108
"Smith::14580",117,3,-10.077841,-10.326332,-9.836312125,10.993106,9.02897232,12.98051765
"Smith::14632",118,3,-11.044374,-11.4239828,-10.70275825,16.8070095,15.4087336,18.35496795
"Smith::14648",119,4,-11.4142895,-11.7569982,-11.07980575,12.47721,11.60091695,13.36022115
"Smith::14745",120,5,-12.9222415,-13.4063334,-12.479399,13.4066425,12.4790548,14.4443947
"Smith::14864",121,3,-7.2031881,-7.394435,-7.02141073,5.7027839,5.15238574,6.280547225
"Smith::14869",122,3,-6.9346218,-7.071988825,-6.796473455,13.0397325,12.2904701,13.8099793
"Smith::14939",123,3,-12.1151925,-12.45326055,-11.7939788,22.2620165,21.1073196,23.45655765
"Smith::14984",124,3,-7.590246,-7.89552837,-7.276764265,9.82973745,8.85690039,10.78853325
"Smith::15035",125,3,-11.1775195,-11.5554801,-10.80802065,13.070983,11.5530764,14.6057242
"Smith::15066",126,3,-7.6879909,-7.8477748,-7.53950241,14.06148,13.1685125,14.9580581
"Smith::15074",127,5,-9.8742289,-10.09892725,-9.658781665,9.7172058,9.009973935,10.42873135
"Smith::15111",128,3,-12.624119,-13.37151055,-11.8869563,10.145616,7.060738705,13.17692465
"Smith::15112",129,3,-13.1964825,-14.0277615,-12.40448225,11.656094,8.433461575,15.0466379
"Smith::15157",130,3,-15.587147,-16.1048351,-15.0951576,35.7473595,34.0533765,37.48516165
"Smith::15161",131,3,-10.176995,-10.41113765,-9.954186465,10.871542,10.2767627,11.49033625
"Smith::15198",132,4,-10.2007015,-10.46376955,-9.947463375,13.693848,12.60661,14.8204832
"Smith::15287",133,4,-9.06844535,-9.238492535,-8.902754415,13.9252575,12.7379768,15.09609245
"Smith::15321",134,4,-5.9705775,-6.08700206,-5.85253284,20.2287375,19.23623505,21.2307714
"Smith::15415",135,4,-11.930433,-12.28958525,-11.5850504,24.184323,22.8900272,25.48699105
"Smith::15428",136,3,-13.185547,-13.98003325,-12.423401,15.159566,13.0085425,17.33835
"Smith::15431",137,3,-10.734941,-11.13980205,-10.33301895,10.05051,8.77229114,11.3755936
"Smith::15513",138,3,-6.47848045,-6.59412291,-6.37218909,23.4967465,21.9704556,25.0002013
"Smith::15519",139,4,-12.2454265,-12.6290636,-11.87969655,5.2874703,3.576960425,7.07209645
"Smith::15583",140,3,-9.1051222,-9.394084995,-8.829593905,7.9574225,6.779429055,9.185341745
"Smith::15597",141,4,-12.839016,-13.3413106,-12.38666265,6.03918065,4.42188283,7.741913205
"Smith::15628",142,3,-13.1987535,-13.83290725,-12.60790725,18.274195,16.4898349,20.1588743
"Smith::15666",143,3,-7.6757434,-7.82063498,-7.533578915,11.592302,10.75654005,12.4403233
"Smith::15768",144,3,-12.375308,-12.89911525,-11.8906632,15.181559,12.77888325,17.5720738
"Smith::15847",145,4,-10.1491025,-10.3849064,-9.925167015,9.1195093,8.026566165,10.2316544
"Smith::15869",146,4,-9.99765845,-10.2457777,-9.76504839,10.973038,10.20004865,11.78014275
"Smith::16077",147,3,-7.95004075,-8.11947609,-7.786894375,11.775762,10.85006925,12.64611105
"Smith::16149",148,5,-7.28385045,-7.38706623,-7.178226775,12.154874,11.5630592,12.7628047
"Smith::16163",149,3,-10.410278,-10.6443044,-10.1848911,8.95011035,6.54720648,11.36406915
"Smith::16470",150,3,-11.8928945,-12.2707264,-11.52746605,9.61780735,6.04754831,13.3504458
"Smith::16514",151,3,-10.059103,-10.3428261,-9.77427644,8.23095445,6.92455662,9.527072165
"Smith::16639",152,4,-12.5038955,-13.0339996,-12.0221478,8.4197192,6.231407925,10.60203045
