"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","kappa_median","kappa_q5","kappa_q95"
"Marchman::59",39,3,-10.697753,-10.93154615,-10.46556125,1.0104309,0.2806745015,1.77036125
"Marchman::6",40,3,-6.3578108,-6.47572072,-6.234449045,8.19344565,7.475856655,8.967235575
"Marchman::61",41,3,-10.268121,-10.4883331,-10.062699,4.72145955,3.6160721,5.906758855
"Marchman::62",42,3,-11.3712095,-11.68637245,-11.09485965,0.677582895,-0.3527689405,1.734938255
"Marchman::65",43,3,-11.1773455,-11.6185943,-10.79700055,10.799885,9.54600006,12.24331295
"Marchman::67",44,3,-11.4233745,-11.74014835,-11.11858565,5.41912125,2.69027023,8.42126384
"Marchman::68",45,3,-10.898518,-11.2001737,-10.6185951,-5.6409955,-7.133194065,-4.203116305
"Marchman::71",46,3,-10.7225295,-10.9661702,-10.50297645,-8.2050269,-13.0206929,-3.41945789
"Marchman::72",47,3,-9.99500715,-10.1846959,-9.811882965,3.5419777,-0.2378081695,7.41446302
"Marchman::73",48,3,-11.274698,-11.61412495,-10.9809908,2.33713085,0.4466031165,4.46743843
"Marchman::75",49,3,-10.14335,-10.37961825,-9.92427298,5.1359948,3.630047215,7.288218455
"Marchman::76",50,3,-10.4515955,-10.7424266,-10.1696308,20.786558,15.8936338,26.5255955
"Marchman::77",51,3,-12.289204,-12.7967032,-11.83423745,6.948664,3.093043945,12.8332911
"Marchman::8",52,3,-9.744103,-10.02791975,-9.48494105,8.11982405,7.23030556,9.07523833
"Marchman::81",53,3,-11.038179,-11.5053729,-10.5969698,12.0159295,9.523543145,14.520794
"Marchman::82",54,3,-10.6702465,-11.0848305,-10.2873104,23.9302315,22.64106095,25.34542145
"Marchman::84",55,3,-9.56022335,-9.78541901,-9.34868418,5.3749997,4.498105065,6.38896342
"Marchman::85",56,3,-9.74481355,-9.958247955,-9.54295808,6.7997415,6.04338093,7.59683478
"Marchman::86",57,3,-11.237356,-11.6330714,-10.9107854,12.424377,8.968046975,16.35867465
"Marchman::92",58,3,-8.36730205,-8.544510805,-8.191514675,9.8439179,7.48660204,13.09698
"Marchman::97",59,3,-7.99541285,-8.22239968,-7.775520585,13.822297,12.97271075,14.6874831
"Marchman::AA02F057",60,3,-8.72161135,-8.932757885,-8.51210708,11.0842695,10.4582823,11.72500215
"Marchman::AB09M014",61,4,-9.4526084,-9.67825612,-9.232954085,9.03352625,8.358291775,9.758538305
"Marchman::AB11M035",62,3,-8.05812385,-8.181167075,-7.93576847,10.9240855,9.583433535,12.29173745
"Marchman::AC11M048",63,3,-11.5806195,-11.95230975,-11.22631605,11.6911335,10.84882595,12.55281035
"Marchman::AC13M067",64,3,-7.81577805,-7.98351503,-7.65555958,13.0299415,12.3390318,13.7493567
"Marchman::AD08F059",65,3,-4.8670151,-4.99085608,-4.739517245,10.931609,10.20232355,11.7416315
"Marchman::AF12M075",66,3,-7.59765845,-7.759088225,-7.43551564,9.6095698,8.38109676,10.91514425
"Marchman::AJ12M055",67,3,-9.13341425,-9.34179742,-8.92986853,16.5302385,15.78136885,17.323697
"Marchman::AL02M097",68,3,-6.68225915,-6.797144495,-6.563531775,6.6679339,6.232012525,7.11093367
"Marchman::AL03F059",69,3,-9.6079881,-9.849002765,-9.38093079,11.511556,10.8579489,12.1610451
"Marchman::AS12F123",70,3,-10.259198,-10.5186234,-10.0191771,10.549523,9.69359592,11.44269915
"Marchman::AS17F115",71,3,-9.7256764,-9.927182275,-9.53166306,15.243491,14.45486525,16.0247057
"Marchman::BA03M088",72,3,-7.86754335,-8.04032161,-7.69454509,7.42463005,6.930239415,7.940438035
"Marchman::BD03F057",73,3,-6.6737037,-6.860162125,-6.494119875,11.64807,10.88896885,12.46461825
"Marchman::BH11F095",74,3,-9.28356325,-9.47568548,-9.09976543,14.2746515,13.3981474,15.13340305
"Marchman::BO00M038",75,4,-8.1929088,-8.33253805,-8.055484575,7.3746431,6.980040525,7.78354889
"Marchman::BR03F018",76,3,-10.0991245,-10.36575835,-9.8425064,14.424809,13.67932165,15.2127254
"Marchman::BR09M084",77,4,-13.786768,-14.2506231,-13.34993955,18.029494,17.0145949,19.10173315
"Marchman::CB04M098",78,3,-9.79114275,-10.0535781,-9.53653096,14.689888,13.90797575,15.48734625
"Marchman::CC02F059",79,3,-6.56534795,-6.75908328,-6.37057526,14.175707,13.03474255,15.37655475
"Marchman::CG04F088",80,3,-11.7891725,-12.15988335,-11.437215,14.512695,13.65061385,15.42348225
"Marchman::CG04M108",81,3,-6.84221865,-6.982081545,-6.7083706,11.4578685,10.7928467,12.14423245
"Marchman::CH02F038",82,3,-9.1568602,-9.39814286,-8.91750369,6.06892125,5.42502711,6.711107155
"Marchman::CH03F018",83,3,-7.06128325,-7.203998725,-6.925207395,10.1875165,9.581476535,10.83860835
"Marchman::CH04M048",84,3,-9.22042075,-9.465741925,-8.983725645,13.0757755,12.41932355,13.76413215
"Marchman::CK03M059",85,4,-11.342696,-11.6673443,-11.01587845,11.3884775,10.63821125,12.19051485
"Marchman::CL03M018",86,3,-8.5402195,-8.741628995,-8.338814875,10.3479,9.746833915,10.9404395
"Marchman::CM02M057",87,3,-8.99510965,-9.222351475,-8.77078013,15.4093575,14.534713,16.3020338
"Marchman::CM02M059",88,3,-8.3179634,-8.497127685,-8.149358025,10.160574,9.58734932,10.74600115
"Marchman::CO04M098",89,3,-8.0220093,-8.213154885,-7.84263208,12.3775005,11.6197827,13.17874625
"Marchman::CR12F087",90,3,-8.22797625,-8.49168712,-7.990320845,9.69059435,8.765849125,10.72868915
"Marchman::CS02M058",91,3,-10.6415825,-10.9512339,-10.3530565,8.7834498,8.075836935,9.520064755
"Marchman::CS05M098",92,3,-6.48698795,-6.645482465,-6.330608185,7.4883904,6.958712115,8.01412714
"Marchman::CS06F077",93,3,-7.68728625,-7.882460345,-7.484081955,8.4328434,7.8565478,9.022469845
"Marchman::DI02M038",94,3,-11.712737,-12.0904436,-11.35487565,21.810687,20.50752935,23.14953775
"Marchman::DO09M025",95,3,-11.3220505,-11.6926896,-10.9792758,14.837012,14.05322445,15.64242715
"Marchman::DS02M038",96,3,-10.642057,-10.9006432,-10.38984855,12.5028175,11.8224595,13.1949137
"Marchman::ES10F115",97,3,-9.8719126,-10.17916035,-9.58196572,12.8992405,12.0975012,13.74573665
"Marchman::GA04M107",98,3,-9.87203895,-10.17499555,-9.588642965,11.663354,10.6348683,12.72411475
"Marchman::GB04M107",99,3,-8.21406675,-8.432148175,-7.99830255,10.4853275,9.86324429,11.1569922
"Marchman::GW03F038",100,3,-8.8861634,-9.0883315,-8.68752356,10.253696,9.65975711,10.86383425
"Marchman::GY03F038",101,3,-6.557514,-6.69262331,-6.418697005,13.8944535,13.04457075,14.7454063
"Marchman::HB06M098",102,3,-7.1581229,-7.31953026,-7.002450265,5.2937432,4.79977166,5.794136955
"Marchman::HC03F038",103,3,-13.5213085,-14.1085546,-12.9688671,14.1195305,12.87557365,15.4385643
"Marchman::HH03F057",104,3,-7.2361661,-7.40015617,-7.069254695,14.9484195,14.1084302,15.79491115
"Marchman::IM04M038",105,3,-7.52768965,-7.71520601,-7.344623385,11.7196395,11.0322525,12.4099683
"Marchman::IN12M026",106,3,-11.5436995,-11.90393355,-11.1989427,13.903891,12.7341069,15.12806245
"Marchman::JB11M105",107,4,-11.6787075,-12.0237062,-11.36900415,9.9135196,8.76576003,11.1207392
"Marchman::JC12M114",108,3,-10.30533,-10.6089335,-10.034361,18.962359,17.9691106,20.03457305
"Marchman::JC15M084",109,3,-11.647818,-12.21444685,-11.1204062,14.774229,13.57277055,16.0624541
"Marchman::JD03M059",110,3,-9.511964,-9.7723735,-9.246358295,17.959593,16.88951945,19.0645981
"Marchman::JD05M047",111,4,-5.52801895,-5.63931999,-5.419097745,8.8715141,8.460940355,9.302319385
"Marchman::JF06M088",112,3,-8.406977,-8.62358704,-8.189785695,15.7235975,14.8518924,16.59769665
"Marchman::JH12F115",113,4,-7.0410624,-7.17962055,-6.904452405,9.94933715,9.37031326,10.5546163
"Marchman::JJ12M055",114,3,-10.723175,-11.11578185,-10.35859195,9.58686475,8.635121845,10.5949472
"Marchman::JK02F107",115,3,-9.64002665,-9.895477485,-9.390725075,12.286579,11.61886215,12.97459325
"Marchman::JW00M038",116,3,-6.2561472,-6.43452415,-6.086575915,9.2695978,8.571687235,9.98976737
"Marchman::JW02M107",117,3,-7.75023855,-7.90950382,-7.59323788,8.7368959,8.177497865,9.30666323
"Marchman::KB03M088",118,3,-8.9315274,-9.14959232,-8.731058175,8.4571562,7.895207435,9.037481365
"Marchman::KK12F044",119,3,-8.17085225,-8.30760835,-8.03561329,10.1364415,9.028569185,11.27903385
"Marchman::KM15F115",120,3,-8.4627463,-8.652808965,-8.27605169,7.86393035,7.346875475,8.379293775
"Marchman::KO05M098",121,3,-7.0546765,-7.215373265,-6.899518955,8.8407223,8.281810895,9.403399735
"Marchman::KS03M018",122,3,-7.3231192,-7.514180995,-7.137747645,13.53823,12.6706037,14.42176345
"Marchman::KS09M024",123,3,-10.7874165,-11.07867765,-10.5068212,7.34448615,6.15452159,8.59299174
"Marchman::LC05F047",124,4,-6.62341645,-6.74940839,-6.49633533,10.146005,9.64590667,10.6190031
"Marchman::MA03F059",125,3,-9.7840853,-10.050319,-9.528905795,12.4217835,11.73309735,13.13515495
"Marchman::MB02M018",126,3,-7.5503044,-7.775287225,-7.335150725,13.3723995,12.5038457,14.3157369
"Marchman::MB03M018",127,3,-8.0330112,-8.221415785,-7.85132678,9.0891452,8.54266987,9.64395169
"Marchman::MB09M084",128,3,-11.670804,-12.079075,-11.2795943,11.297332,9.967873175,12.6459247
"Marchman::MM02F059",129,4,-9.1261885,-9.34547066,-8.911895565,13.8483835,13.14088365,14.56824335
"Marchman::NB03M038",130,3,-8.7177732,-8.92051613,-8.51289039,11.1055875,10.4720247,11.7480546
"Marchman::NB12F024",131,3,-12.6768725,-13.26995575,-12.1387527,7.89686315,5.10770648,10.7874849
"Marchman::OS06M098",132,3,-6.82047415,-6.973746665,-6.666239215,6.69456645,6.2042406,7.18852514
"Marchman::PB13M065",133,3,-9.1739844,-9.391665725,-8.948167995,15.039139,13.9309389,16.11188625
"Marchman::PM03M059",134,3,-9.9437628,-10.23162985,-9.67842062,8.464225,7.521245965,9.4621353
"Marchman::PW02M057",135,4,-5.760501,-5.88563893,-5.630949585,9.1303079,8.701151885,9.576829135
"Marchman::PY12M036",136,3,-9.56177575,-9.89282841,-9.263809495,11.063231,10.4168511,11.78224705
"Marchman::RM12F105",137,3,-3.58910905,-4.01264923,-2.89976028,21.3041305,17.80543635,27.16545105
"Marchman::RW02F018",138,3,-8.0066972,-8.206148715,-7.80739345,11.0763375,10.3992281,11.75345865
"Marchman::RW03F107",139,3,-8.9744977,-9.12664679,-8.823803235,2.56693875,2.04954105,3.089441465
"Marchman::SA04F069",140,3,-7.2318282,-7.398933945,-7.07377127,12.499392,11.69595035,13.3978226
"Marchman::SC05F098",141,3,-6.5564265,-6.707826375,-6.40852429,8.1003902,7.562779165,8.652607955
"Marchman::SG02F059",142,3,-10.456252,-10.74911445,-10.17700955,15.521247,14.7064003,16.34952985
"Marchman::SJ12M123",143,3,-11.564807,-12.1701,-11.0692725,10.4877305,8.93201926,12.39598515
"Marchman::SK04F098",144,4,-11.722242,-12.0702392,-11.4029601,1.0910362,0.142851924,2.038503155
"Marchman::SL09F104",145,3,-9.20438055,-9.40464129,-9.00919698,11.3630935,10.72679385,11.9967389
"Marchman::SR02F059",146,3,-7.9531207,-8.140142715,-7.763700305,11.2928775,10.63686045,11.9894934
"Marchman::ST02F059",147,3,-9.6589746,-9.885754175,-9.44040834,13.5737955,12.8978639,14.290845
"Marchman::SW03F018",148,3,-9.5125747,-9.75128433,-9.281453785,11.676691,11.01687415,12.37856815
"Marchman::SW06F108",149,4,-7.40889805,-7.575632155,-7.249505435,11.4498205,10.8290923,12.0981972
"Marchman::TA12M103",150,3,-12.0584535,-12.8897112,-11.41671,13.086139,10.7892048,15.9777249
"Marchman::TC02M047",151,3,-8.6024683,-8.81577463,-8.40381152,7.52742535,6.731959845,8.38901941
"Marchman::TH03M057",152,3,-8.56109885,-8.76119569,-8.35978487,8.53086995,7.990649545,9.078186925
"Marchman::TM03F018",153,4,-5.81419985,-5.93111181,-5.694972885,9.5071198,9.049286,9.984044075
"Marchman::TM03F047",154,3,-6.8811937,-7.047777315,-6.715116055,17.1472625,16.06672485,18.2978099
"Marchman::TS02F018",155,3,-8.0868602,-8.254523995,-7.924275185,10.492489,9.78001141,11.2236433
"Marchman::VJ02M057",156,3,-8.69066435,-8.898134245,-8.48282924,12.6712545,11.9795017,13.36881595
"Marchman::VL03F018",157,3,-8.36693355,-8.570357005,-8.1720209,9.5268982,8.932052385,10.1120926
"Marchman::WW04F067",158,3,-10.306591,-10.5955244,-10.0323861,15.0256515,14.20871515,15.8475991
"Marchman::ZE06M039",159,3,-10.0049925,-10.2778931,-9.751288835,8.251878,7.5913741,8.928771095
"Marchman::ZM02F059",160,3,-6.364101,-6.51588834,-6.208706085,11.2775755,10.49603375,12.0709205
"Marchman::ZO02M047",161,3,-8.63831905,-9.04979747,-8.266301415,14.4503345,13.35736465,15.6934963
"Marchman::ZW02M057",162,3,-9.2289087,-9.45836752,-9.00481896,11.1039965,10.45239085,11.7394624
