"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","kappa_median","kappa_q5","kappa_q95"
"Smith::10964",30,2,-11.513789,-11.92202855,-11.1074196,17.0370885,15.9477779,18.1286089
"Smith::10969",31,3,-8.97467645,-9.206018875,-8.75038207,9.65621245,9.10037058,10.22132705
"Smith::11000",32,9,-10.2590485,-10.39866675,-10.1237679,18.8976325,18.33952965,19.4641585
"Smith::11001",33,2,-10.7096755,-11.21157205,-10.22197825,10.6497955,6.75538315,14.5499706
"Smith::11002",34,4,-11.120282,-11.3600828,-10.88622405,15.7152935,14.9861616,16.42508405
"Smith::11007",35,5,-8.8848411,-9.007621865,-8.760857705,15.245393,14.5700286,15.9459013
"Smith::11011",36,8,-6.74738795,-6.84108573,-6.653514965,21.669481,20.89064255,22.4402855
"Smith::11013",37,2,-9.37419725,-9.626633415,-9.130294165,4.92599015,4.191946525,5.662707215
"Smith::11081",38,3,-10.553314,-10.80938995,-10.31696535,11.745009,11.05305945,12.4787564
"Smith::11133",39,3,-9.5358755,-9.765231535,-9.30542308,16.443721,15.62732875,17.29029735
"Smith::11157",40,2,-7.8612864,-8.973683735,-6.759363195,1.01011955,-1.93985773,4.074375645
"Smith::11205",41,4,-11.397882,-11.74024255,-11.06474395,13.533876,12.35031685,14.74973955
"Smith::11246",42,4,-10.092553,-10.2994352,-9.90255763,12.6603245,12.06672445,13.24206235
"Smith::11303",43,2,-12.4907405,-14.0306876,-10.94209485,16.1325935,10.4061433,21.82487035
"Smith::11483",44,2,-6.17151155,-7.284517665,-5.065733695,8.7173702,5.38458026,12.1914127
"Smith::11491",45,2,-7.64150075,-8.5639144,-6.73100854,14.1932115,11.4445303,17.0057479
"Smith::11506",46,2,-3.5334526,-4.59966405,-2.50519051,-7.3505438,-10.17160395,-4.52450647
"Smith::11526",47,3,-5.24369095,-5.70667951,-4.756293185,-1.3167782,-2.49899726,-0.2085372765
"Smith::11556",48,3,-9.1894379,-9.450133755,-8.934252285,9.95167485,9.290803555,10.6311512
"Smith::11570",49,2,-10.2169615,-10.55128605,-9.889054445,6.00934635,5.273778505,6.7606752
"Smith::11575",50,2,-10.3408255,-11.060348,-9.689699985,4.49955655,2.892834895,6.23610161
"Smith::11578",51,5,-9.4555116,-9.61819161,-9.301895095,8.70725275,7.74871405,9.66248185
"Smith::11593",52,3,-13.3210145,-14.07677375,-12.61176825,9.22772345,7.68106397,10.83159535
"Smith::11683",53,3,-8.6415692,-8.866138165,-8.422407435,10.778089,10.17986345,11.38403415
"Smith::11685",54,5,-11.493183,-11.79156775,-11.2105573,14.471041,13.7797316,15.1909766
"Smith::11695",55,6,-11.5707935,-11.85189325,-11.301941,11.7222505,11.05126545,12.4223439
"Smith::11710",56,6,-10.4292635,-10.64745675,-10.2326969,7.7062601,6.830201905,8.73447211
"Smith::11714",57,2,-11.5951425,-12.0708273,-11.1230636,15.8717205,14.69945875,17.0641461
"Smith::11743",58,2,-7.0993921,-7.97586872,-6.181221035,9.1865499,6.723967325,11.4941658
"Smith::11763",59,4,-12.7411995,-13.25445805,-12.2280419,9.76182235,8.40810206,11.1725951
"Smith::11769",60,2,-11.3398965,-12.965265,-9.827450125,13.6992845,8.769439,18.9009715
"Smith::11823",61,2,-20.666607,-23.1638624,-18.18664125,35.2989965,29.86356415,40.77237815
"Smith::11829",62,3,-15.2859855,-15.8122511,-14.76800805,20.364666,19.135786,21.62621115
"Smith::11870",63,2,-7.85518695,-8.081292025,-7.63346648,8.96270485,7.928031905,9.995529865
"Smith::11884",64,2,-16.743182,-19.1443738,-14.94838165,7.71484925,-3.98398378,19.435091
"Smith::11890",65,6,-11.999619,-12.2872361,-11.7174851,15.889965,14.8692742,16.93053735
"Smith::11894",66,2,-9.50070195,-9.76589006,-9.237334335,13.8765415,12.6759707,15.07878155
"Smith::11900",67,3,-7.31059915,-7.48015219,-7.14339507,12.262907,11.64785545,12.88541225
"Smith::11918",68,5,-8.42952045,-8.630250405,-8.236357755,11.7885315,11.17691045,12.42610185
"Smith::11947",69,2,-10.4980385,-12.09131635,-9.099709685,9.2180531,4.02199037,15.0661459
"Smith::11952",70,2,-9.635701,-10.60974175,-8.673169665,7.6724313,5.58711584,9.733910105
"Smith::11971",71,3,-10.037109,-10.36062035,-9.73871496,7.8114165,7.01389104,8.669382555
"Smith::11977",72,2,-10.7876315,-11.3607195,-10.28095535,25.6504875,19.8733377,31.80777495
"Smith::11985",73,2,-14.6588305,-15.4598267,-13.97623205,46.825879,42.870029,51.7088664
"Smith::11999",74,2,-9.50975195,-10.04323625,-8.95504539,8.90279375,7.623639985,10.14136685
"Smith::12005",75,4,-6.4398368,-6.563185115,-6.316289645,4.5590254,4.172176095,4.92929717
"Smith::12008",76,2,-9.6181798,-10.06785445,-9.169162715,0.29252053,-1.810222815,2.4111246
"Smith::12012",77,4,-6.9038167,-7.03573369,-6.778476135,18.522887,17.61544,19.43132765
"Smith::12016",78,6,-8.4731433,-8.614266595,-8.335119695,12.6701895,12.1109099,13.222919
"Smith::12037",79,9,-9.8903436,-10.0345668,-9.74688619,15.8374355,15.2686469,16.3999657
"Smith::12091",80,9,-12.797759,-13.06990775,-12.52893995,15.0862,14.24328565,15.91354055
"Smith::12092",81,2,-11.008965,-11.7388614,-10.2168979,5.08112465,0.3280343445,9.478577875
"Smith::12105",82,2,-8.9577084,-9.55231351,-8.40377573,4.2892596,2.27103727,6.436121415
"Smith::12134",83,2,-18.662438,-20.4759252,-16.8159461,36.5063255,31.2768357,41.7141802
"Smith::12154",84,5,-8.9850847,-9.15582714,-8.817370255,14.372847,13.83997565,14.90133985
"Smith::12187",85,3,-9.08700375,-9.27655793,-8.90301363,10.879892,10.29259415,11.4923456
"Smith::12192",86,3,-10.2512455,-10.5386683,-9.970669105,13.050698,12.3055075,13.8006375
"Smith::12197",87,2,-13.249844,-14.29147975,-12.30237465,14.334437,4.08022891,25.1549225
"Smith::12217",88,3,-6.91503855,-7.10921469,-6.72410989,12.22201,11.43041575,13.0422313
"Smith::12227",89,2,-10.305484,-10.91296905,-9.705085945,5.84358815,-1.16323243,12.7089226
"Smith::12249",90,5,-15.7678065,-16.2338981,-15.29679435,22.1375315,21.0773371,23.20230785
"Smith::12295",91,2,-7.81544245,-8.58873925,-6.97586704,7.5081991,5.36372878,9.5071434
"Smith::12322",92,4,-10.597037,-10.87454345,-10.3360287,14.0143775,13.07968875,15.0201219
"Smith::12330",93,2,-9.77524885,-10.1204256,-9.46153813,19.017682,17.80192805,20.27998575
"Smith::12334",94,3,-6.0243398,-6.169961405,-5.881250625,10.295459,9.287544585,11.3575491
"Smith::12338",95,2,-6.8166375,-7.62729097,-6.00426609,9.6297352,7.23867307,11.983381
"Smith::12349",96,3,-10.328601,-10.6878902,-10.01663485,9.6457201,8.65174034,10.7382587
"Smith::12354",97,6,-6.0610149,-6.154329935,-5.968630655,18.08544,17.2534449,18.92192785
"Smith::12366",98,3,-7.1178529,-7.229348615,-7.00667502,8.12974695,7.4379597,8.82684169
"Smith::12367",99,3,-9.0975551,-9.291362895,-8.901660095,11.6865035,10.8373986,12.58476765
"Smith::12369",100,2,-11.4373285,-13.86944815,-8.91391403,-2.05467225,-11.5757736,6.96638338999999
"Smith::12375",101,3,-8.65672585,-8.808605625,-8.510843755,7.07111495,6.432881405,7.704761275
"Smith::12378",102,2,-14.7191085,-15.45671945,-14.0420623,16.782837,15.3099802,18.3470262
"Smith::12382",103,2,-8.8680743,-9.17679987,-8.57943308,13.9715035,13.24947935,14.76104065
"Smith::12469",104,5,-15.7834145,-16.4683148,-15.15544505,20.042731,18.72002795,21.4722361
"Smith::12478",105,2,-9.1195271,-9.70847033,-8.579383825,3.1596045,1.786767545,4.606552375
"Smith::12558",106,3,-11.6772445,-12.045866,-11.3217474,15.7030235,14.7746044,16.68742545
"Smith::12577",107,2,-7.22632915,-7.401142665,-7.048455885,9.192788,8.005113785,10.3602649
"Smith::12598",108,5,-12.588109,-13.0502145,-12.1801746,11.1128875,10.21338425,12.1429907
"Smith::12600",109,2,-6.0342054,-6.341738795,-5.712598785,10.1840345,8.906181245,11.46845255
"Smith::12615",110,4,-7.1212331,-7.414318485,-6.83809513,18.820296,17.31785275,20.3909717
"Smith::12618",111,3,-10.753105,-11.0279321,-10.48572995,12.7016955,11.9890463,13.4509067
"Smith::12625",112,3,-11.693996,-12.07856255,-11.32932305,19.375988,18.3153412,20.47033245
"Smith::12629",113,6,-5.88721915,-6.03121008,-5.742100785,7.7509136,7.276267645,8.24430045
"Smith::12634",114,4,-12.392879,-12.7717694,-12.0330666,14.5728735,13.554669,15.59121745
"Smith::12643",115,2,-8.75036845,-8.979386455,-8.527561765,15.4092625,14.4335743,16.42278305
"Smith::12656",116,2,-11.762459,-12.49487995,-10.9698857,16.9093405,13.8537797,19.76325295
"Smith::12694",117,3,-10.1000405,-10.4423124,-9.785022545,9.8345659,8.940891665,10.77721905
"Smith::12696",118,7,-7.19453845,-7.311131375,-7.08029683,18.464975,17.71816785,19.23331265
"Smith::12703",119,3,-8.28749895,-8.707197865,-7.875376425,9.79679495,8.59539142,11.03561255
"Smith::12708",120,2,-7.89569585,-8.23214662,-7.562162065,9.32832315,8.05650801,10.66098255
"Smith::12731",121,4,-10.874806,-11.14166815,-10.6026508,10.9739445,10.19756065,11.7316982
"Smith::12749",122,2,-11.583813,-12.0991939,-11.13792755,14.9110725,13.2369748,16.7773325
"Smith::12751",123,6,-11.5437015,-11.78818565,-11.30322745,20.7116655,19.88998245,21.59353935
"Smith::12753",124,3,-10.19121,-10.4764109,-9.90923552,7.27413,6.390354125,8.156440125
"Smith::12787",125,2,-9.5198822,-9.846987885,-9.21110067,15.8147425,13.9067534,17.79984025
"Smith::12803",126,4,-11.144019,-11.4071963,-10.8950991,21.4601565,20.4275704,22.52365035
"Smith::12804",127,2,-6.5819481,-6.7146535,-6.44880257,6.7047372,6.087968825,7.31555756
"Smith::12821",128,3,-9.57902145,-9.801724935,-9.364009055,11.4296625,10.8345691,12.03814225
"Smith::12870",129,3,-8.11175945,-8.31618649,-7.91624511,7.535369,6.93157621,8.15043636
"Smith::12925",130,4,-8.91175115,-9.1233234,-8.717641955,10.287741,9.700853015,10.9140279
"Smith::12929",131,2,-6.989956,-7.16264709,-6.825860005,7.83175785,7.163504865,8.50430888
"Smith::12947",132,6,-8.8658891,-8.991309795,-8.73960878,16.0358095,15.4672455,16.619519
"Smith::12949",133,2,-8.92016075,-9.107624765,-8.74093316,14.281064,12.05680355,16.58610995
"Smith::12958",134,4,-8.9198719,-9.090493045,-8.754623425,9.5725113,8.951850235,10.23560025
"Smith::12988",135,2,-10.4301505,-11.2102665,-9.673152155,14.6295625,6.098771375,23.411135
"Smith::13011",136,2,-8.64057155,-8.92055385,-8.389443815,13.3270195,12.65871365,14.05877215
"Smith::13031",137,2,-7.95170785,-8.14680446,-7.758647285,12.285327,11.544553,13.04375255
"Smith::13032",138,2,-11.5541075,-11.9932468,-11.12477015,11.8856045,2.237941785,21.8640285
"Smith::13058",139,2,-10.7443875,-11.13213565,-10.38806975,19.9213675,18.8110776,21.16333155
"Smith::13075",140,3,-10.4205435,-10.72694965,-10.12593995,25.41496,23.7802358,27.13681395
"Smith::13082",141,3,-9.9604056,-10.20640245,-9.728204525,11.9478905,11.38396475,12.5431137
"Smith::13119",142,2,-14.9358205,-17.26729305,-12.93625895,0.968104355,-7.279761645,8.65234036999999
"Smith::13138",143,3,-8.13168925,-8.27137737,-7.99426294,14.299134,13.5550932,15.04398635
"Smith::13150",144,6,-12.882958,-13.18261395,-12.5883513,18.351227,17.6193712,19.0925801
"Smith::13152",145,5,-12.6637975,-13.0311024,-12.31630245,11.5473195,10.7555937,12.3640655
"Smith::13158",146,4,-10.832089,-11.1494122,-10.5426957,5.36118335,4.694389105,6.078099355
"Smith::13159",147,2,-16.1206585,-17.0000294,-15.30163575,21.9125435,19.9141735,24.03668025
"Smith::13172",148,2,-7.52028255,-7.69832326,-7.33691858,9.54170375,8.403241965,10.7399299
"Smith::13217",149,3,-8.29622475,-8.527780755,-8.06392102,10.954511,10.2085192,11.6737477
"Smith::13233",150,2,-7.25839105,-7.39136854,-7.13089219,5.44482285,3.967762335,6.933500895
"Smith::13254",151,4,-7.7863259,-7.898754065,-7.67037655,10.0708315,9.552141545,10.59632545
"Smith::13263",152,8,-10.9937665,-11.1982326,-10.79052165,18.9702925,18.216913,19.6961221
"Smith::13269",153,5,-12.0187175,-12.35875175,-11.6953647,15.3392865,14.50484495,16.23914325
"Smith::13304",154,2,-12.769167,-13.31982315,-12.24727085,14.589358,13.2723736,15.9212279
"Smith::13319",155,3,-8.66231305,-8.91712655,-8.41940654,9.3348985,8.44306158,10.2584175
"Smith::13337",156,3,-12.331398,-12.7321205,-11.94021155,20.470592,19.31776285,21.64819125
"Smith::13352",157,2,-13.6004475,-14.5107023,-12.82669805,7.402064,-1.127762235,16.4295955
"Smith::13366",158,2,-9.89062955,-10.5508721,-9.22465112,13.018374,11.09297895,14.9019998
"Smith::13374",159,2,-8.899332,-9.27647171,-8.564099475,8.74707275,7.02941901,10.59978115
"Smith::13431",160,3,-11.7396865,-12.1203306,-11.3883777,9.8963312,8.90791562,10.9481163
"Smith::13440",161,2,-10.6965095,-11.0486838,-10.36896655,6.3763356,-1.20484258,14.1040858
"Smith::13441",162,2,-11.2545095,-11.6826505,-10.8818375,7.2499675,-1.83365185,15.77188765
"Smith::13444",163,3,-7.6475028,-7.946849235,-7.35210851,6.4301075,5.619904145,7.269474705
"Smith::13446",164,3,-10.7844585,-11.0866072,-10.48105735,7.6051281,5.42205932,9.665859925
"Smith::13460",165,2,-8.7707781,-9.006679035,-8.554159705,12.378167,7.28001367,18.20053675
"Smith::13485",166,5,-7.63787255,-7.829295975,-7.445156745,18.460539,17.66158295,19.3069942
"Smith::13490",167,2,-10.325938,-10.79733915,-9.866380955,7.9001621,5.63368055,10.221962
"Smith::13491",168,2,-9.0669992,-9.310151225,-8.82542517,10.8241615,9.99463869,11.66433625
"Smith::13493",169,2,-8.03176915,-8.207269375,-7.85875637,12.263215,11.26668445,13.3319262
"Smith::13497",170,3,-10.1554415,-10.6084802,-9.704295025,13.675303,11.84464705,15.5230702
"Smith::13544",171,2,-8.53762995,-8.754494785,-8.335108145,17.480169,14.96467165,20.06844835
"Smith::13608",172,3,-12.7100415,-13.5844549,-11.9651228,17.319471,14.9224414,20.09407685
"Smith::13635",173,3,-9.6640766,-9.86997114,-9.462133845,14.9541235,14.2564064,15.6772491
"Smith::13657",174,2,-7.7498864,-8.065933865,-7.428653765,6.62637525,5.68941765,7.576264965
"Smith::13691",175,2,-11.095869,-11.65732075,-10.5447364,12.0820855,9.44611006,14.70842185
"Smith::13723",176,2,-8.98431505,-9.223132855,-8.7542287,14.718374,13.75553015,15.72285485
"Smith::13789",177,4,-7.28063985,-7.436487365,-7.127097625,5.3744442,4.824343975,5.912836275
"Smith::13796",178,2,-6.08111145,-6.195843215,-5.96205595,11.4002395,9.28820543,13.4843366
"Smith::13821",179,2,-7.6733948,-7.85664195,-7.489754295,17.095375,12.74932005,21.68823415
"Smith::13848",180,2,-11.251471,-11.6690038,-10.8665921,6.21649105,-2.56070457,15.3515725
"Smith::13861",181,2,-9.9697747,-10.2522341,-9.70129918,14.2729915,8.192074545,20.5455009
"Smith::13880",182,2,-8.87273,-9.10817795,-8.65103898,6.80257055,6.202796525,7.406238175
"Smith::13890",183,2,-9.74789245,-10.03373655,-9.49976216,8.9800363,2.290223885,15.13762055
"Smith::13899",184,3,-7.23905865,-7.35250886,-7.12287629,12.788493,12.04734315,13.5102823
"Smith::13900",185,3,-7.2758324,-7.392158945,-7.159170715,6.5545882,5.875532455,7.227238635
"Smith::13912",186,2,-5.3014887,-5.566416425,-5.03303558,18.984918,16.5366015,21.570608
"Smith::13939",187,3,-8.6759395,-8.84912341,-8.511513805,14.3853015,13.6508011,15.11192595
"Smith::13967",188,4,-7.52537185,-7.621451695,-7.423412675,16.2068475,15.0186712,17.3428358
"Smith::13985",189,2,-10.3051195,-10.5682132,-10.05656525,12.719925,9.265124055,16.43425735
"Smith::13988",190,3,-7.03045645,-7.133908955,-6.930140655,11.5492435,9.329597025,13.68387195
"Smith::13995",191,2,-9.68076685,-10.9972285,-8.0781718,13.3560395,8.185143245,17.6479536
"Smith::14077",192,2,-14.3363115,-14.93521495,-13.75479975,21.674503,20.38435835,22.98449795
"Smith::14094",193,4,-7.33052565,-7.435811255,-7.229167395,13.653153,12.8926328,14.4981905
"Smith::14175",194,2,-9.78556625,-10.0676629,-9.526549085,8.7736516,2.13191182,15.44539755
"Smith::14179",195,3,-10.6444425,-11.0372519,-10.2407962,8.01365745,6.759374245,9.23124828
"Smith::14199",196,2,-9.9701253,-10.26741755,-9.691153845,8.1401657,0.9112669315,15.3989908
"Smith::14222",197,3,-12.386159,-12.7497776,-12.02947985,17.798437,16.85650435,18.75919875
"Smith::14243",198,2,-10.215165,-10.6408147,-9.819614415,19.6095095,18.42777475,20.94212775
"Smith::14253",199,3,-10.1879555,-10.6666619,-9.74270566,17.8520945,16.44425445,19.38850055
"Smith::14257",200,4,-10.9369675,-11.26080065,-10.6228858,14.907789,13.5416345,16.2922132
"Smith::14259",201,2,2.8797271,2.391779565,3.396150645,94.047071,89.08019895,99.13172105
"Smith::14264",202,2,-12.780664,-13.51847895,-12.13510695,14.408819,12.3545297,16.82513545
"Smith::14267",203,5,-9.03590185,-9.175735005,-8.894242975,13.3920315,12.8569379,13.9339334
"Smith::14269",204,4,-9.08774265,-9.25990186,-8.916969285,8.98093015,8.35594574,9.61079273
"Smith::14277",205,5,-8.65939965,-8.78742385,-8.532064595,10.4020425,9.98050385,10.8358462
"Smith::14284",206,4,-9.9811199,-10.4237962,-9.54191363,16.7314565,15.36347565,18.11346725
"Smith::14287",207,3,-9.52024205,-9.785912965,-9.27226528,11.5254585,10.77063315,12.3301377
"Smith::14308",208,2,-9.9865998,-10.26194035,-9.73138473,12.5381495,10.6782149,14.42337295
"Smith::14310",209,2,-8.0691445,-8.53080225,-7.637514745,10.401343,5.423345535,15.3512006
"Smith::14327",210,4,-11.250244,-11.57075015,-10.9531373,10.0806665,9.07701017,11.1394944
"Smith::14336",211,4,-10.152938,-10.36239335,-9.9476632,17.839939,16.99000385,18.7317219
"Smith::14346",212,3,-10.494198,-11.0824881,-9.91990959,10.621478,9.15765043,12.07186015
"Smith::14369",213,2,-8.36952085,-8.95317246,-7.76699202,9.99229715,8.03815744,11.85204025
"Smith::14397",214,4,-9.21199465,-9.410244945,-9.016425795,12.0943555,11.17499625,13.05024715
"Smith::14398",215,2,-8.69281315,-9.95539863,-7.4121128,7.65657435,4.753595635,10.47909055
"Smith::14400",216,4,-9.72255875,-9.90834108,-9.533405045,11.072293,10.5085651,11.62184615
"Smith::14402",217,2,-9.9910619,-10.6427561,-9.399968785,16.3560515,14.65429115,18.23748165
"Smith::14413",218,2,-7.8782861,-8.30122112,-7.45230516,10.8750045,6.26621212,15.7067338
"Smith::14443",219,3,-10.8429445,-11.13908365,-10.56443345,9.8333394,9.038253805,10.66043575
"Smith::14458",220,2,-8.89382395,-9.150200245,-8.657408225,9.8246243,9.172294735,10.49159275
"Smith::14467",221,3,-12.067273,-12.4526289,-11.70366735,19.3384565,18.1901397,20.53143765
"Smith::14558",222,5,-11.428359,-11.67126295,-11.2032892,21.0027175,20.11437295,21.9759922
"Smith::14559",223,2,-11.557046,-12.05601395,-11.1187868,19.1912975,17.25889015,21.41074745
"Smith::14563",224,2,-8.34731655,-8.573247045,-8.11409165,13.072552,12.23787335,13.98895395
"Smith::14570",225,2,-12.297129,-12.9762006,-11.7166252,12.0068005,10.48613905,13.7410694
"Smith::14580",226,3,-9.85876745,-10.0761618,-9.65161543,9.7537624,7.89309452,11.63267425
"Smith::14589",227,2,-9.5288472,-9.77232841,-9.29805116,12.02004,10.3568193,13.82169205
"Smith::14590",228,2,-11.266672,-11.61217145,-10.93455185,20.869725,19.5138591,22.3060419
"Smith::14632",229,3,-10.6970765,-11.02216845,-10.38270225,15.51774,14.20268915,16.90230485
"Smith::14648",230,4,-11.5516385,-11.87943225,-11.22093665,12.783422,11.93984705,13.6211124
"Smith::14745",231,5,-12.1550195,-12.5053445,-11.8305341,11.840204,11.13603805,12.57105145
"Smith::14796",232,2,-7.84112225,-8.08825236,-7.601900965,3.1321575,1.8152538,4.451805205
"Smith::14864",233,3,-7.18200795,-7.3815242,-6.994748075,5.63963485,5.077524285,6.216944655
"Smith::14869",234,3,-6.96858615,-7.11628555,-6.82572339,12.751396,12.01515465,13.49154155
"Smith::14913",235,2,-12.1915335,-12.87315055,-11.473976,12.8748145,11.19522465,14.4984832
"Smith::14939",236,3,-11.723723,-12.0351237,-11.422712,20.8426075,19.79624855,21.9086955
"Smith::14949",237,2,-8.1154848,-8.74440524,-7.47286694,7.50612725,4.90393762,10.01252325
"Smith::14981",238,2,-7.56822065,-8.071546845,-7.0812607,10.172307,8.89610979,11.52843085
"Smith::14984",239,3,-7.50811035,-7.815784795,-7.20077029,9.55807915,8.603625195,10.53926655
"Smith::15015",240,2,-8.15183775,-8.41551175,-7.899340735,11.6825215,10.5980444,12.7881818
"Smith::15035",241,3,-10.842377,-11.16604475,-10.5179051,11.888961,10.473811,13.3217806
"Smith::15052",242,2,-9.54544135,-9.841514105,-9.262615815,9.88733045,9.080166525,10.7769133
"Smith::15066",243,3,-7.75402055,-7.910925965,-7.60211759,14.4192805,13.56880285,15.30364055
"Smith::15074",244,5,-10.0203145,-10.23549255,-9.80468909,10.149098,9.424859395,10.8466757
"Smith::15081",245,2,-6.7516072,-6.90103905,-6.603902775,6.101517,5.437356885,6.7979707
"Smith::15083",246,2,-12.813945,-13.31526995,-12.32258855,24.079114,22.4056003,25.79511005
"Smith::15093",247,2,-10.0420045,-10.3263701,-9.77001632,18.500578,15.6735648,21.4848442
"Smith::15111",248,3,-11.8334695,-12.4637722,-11.2783441,7.81326105,5.42309308,10.47953955
"Smith::15112",249,3,-12.182028,-12.8385693,-11.53819745,8.79496105,6.021923795,11.5124907
"Smith::15157",250,3,-14.9343265,-15.3602242,-14.5232098,33.462604,32.0273851,34.9653218
"Smith::15161",251,3,-10.033003,-10.2592377,-9.81474751,10.4480485,9.85706376,11.0843246
"Smith::15171",252,2,-10.077656,-10.4504021,-9.704724455,11.3215865,10.4229065,12.23842365
"Smith::15176",253,2,-8.01541035,-8.17618534,-7.858034935,19.5142815,17.4926019,21.6351864
"Smith::15198",254,4,-10.2362025,-10.48833915,-9.997950605,13.723725,12.66786085,14.82045305
"Smith::15207",255,2,-10.6809895,-11.0878235,-10.32216505,6.5177657,3.61761377,9.69023072
"Smith::15237",256,2,-10.622713,-10.98803355,-10.2487394,14.513559,13.44937255,15.5708701
"Smith::15258",257,2,-11.940526,-12.47161065,-11.4832786,6.74551895,4.22325838,9.548237585
"Smith::15265",258,2,-21.3554825,-22.9578167,-19.67463145,47.9633415,42.53719485,53.03976455
"Smith::15266",259,2,-10.218679,-10.5443864,-9.916028955,11.734635,10.91656135,12.60489485
"Smith::15287",260,4,-8.96674665,-9.1254502,-8.815338685,13.4673175,12.4083717,14.5460883
"Smith::15301",261,2,-9.69361795,-9.97168531,-9.423136715,13.56463,12.1266782,15.09048755
"Smith::15321",262,4,-6.06726905,-6.185974255,-5.954116555,19.047327,18.0897576,19.99838875
"Smith::15343",263,2,-12.055855,-13.8581721,-10.1998567,8.554006,1.56382544,15.25767385
"Smith::15410",264,2,-9.71960245,-10.0122394,-9.434672685,6.9806695,4.647673995,9.278360475
"Smith::15415",265,4,-11.807405,-12.1521195,-11.4873903,23.6561325,22.4849034,24.9125773
"Smith::15428",266,3,-13.518096,-14.312733,-12.6870454,15.9017325,13.58323105,18.1137403
"Smith::15431",267,3,-10.6930055,-11.094002,-10.3257769,9.83883505,8.626922345,11.12034775
"Smith::15461",268,2,-8.79261055,-9.08225808,-8.497060425,8.376384,6.571151775,10.2516181
"Smith::15508",269,2,-10.2248315,-11.1569858,-9.33047004,12.8133635,10.1100913,15.6644528
"Smith::15513",270,3,-6.4914051,-6.609002815,-6.374227945,24.1513515,22.51135975,25.821733
"Smith::15519",271,4,-11.3366165,-11.5874668,-11.0941963,3.5422732,2.230781185,4.837781135
"Smith::15523",272,2,-7.4208942,-7.637818155,-7.194168915,10.822422,10.0078672,11.69617755
"Smith::15568",273,2,-11.250811,-11.67278135,-10.8537986,4.8327309,3.46702096,6.27037771
"Smith::15574",274,2,-13.721901,-14.44938285,-13.01517475,20.492497,18.0649321,22.90146185
"Smith::15583",275,3,-9.13101055,-9.407851675,-8.85987438,8.08657645,6.987617305,9.221778445
"Smith::15597",276,4,-11.81206,-12.1463466,-11.5115133,3.97808625,2.859884365,5.18454187
