"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","slope_median","slope_q5","slope_q95"
"Thal::E0507",264,3,-11.3517995,-11.8299272,-10.93859485,0.57726266,0.5341140205,0.6257099305
"Thal::E0508",265,3,-7.6450458,-7.81144235,-7.477838055,0.574766185,0.5491785115,0.6003762805
"Thal::E0509",266,3,-9.51093365,-9.9854455,-9.087962265,1.11723165,1.033311835,1.22774237
"Thal::E0510",267,3,-8.9136241,-9.123022245,-8.714505715,0.51917684,0.4949237715,0.5441875935
"Thal::E0512",268,3,-8.14850115,-8.343003265,-7.96089817,0.65354757,0.625173601,0.6834200565
"Thal::E0513",269,3,-6.99959915,-7.195171195,-6.80201577,0.741859745,0.696393558,0.793765147
"Thal::E0514",270,3,-11.931256,-12.4981596,-11.44568595,0.52911434,0.4780243505,0.5873872795
"Thal::E0515",271,3,-9.13150105,-9.39758301,-8.87546933,0.695612765,0.663765973,0.72837028
"Thal::E0517",272,3,-8.4546361,-8.636916715,-8.27500883,0.542742955,0.5191131645,0.5664981935
"Thal::E0519",273,3,-11.338027,-11.78308995,-10.9188669,0.55195724,0.508116221,0.5979038175
"Thal::E0522",274,3,-9.439721,-9.71992877,-9.17816021,0.70281456,0.6693024325,0.7370691765
"Thal::E0523",275,3,-9.70894915,-9.98791572,-9.45907726,0.55574716,0.5277424825,0.5870916885
"Thal::E0524",276,3,-9.67361285,-9.932098065,-9.442562025,0.50591594,0.4797899905,0.533927501
"Thal::E0526",277,3,-6.98869065,-7.12996612,-6.853821595,0.465514925,0.4432312185,0.487570123
"Thal::E0527",278,3,-10.154769,-10.45075235,-9.87918553,0.54845499,0.518472912,0.5810276415
"Thal::E0528",279,3,-8.94422525,-9.127271015,-8.765198995,0.432787545,0.412049951,0.4551273925
"Thal::E0530",280,3,-9.0986612,-9.369186055,-8.830252075,0.77082726,0.7338257635,0.8084897645
"Thal::E0532",281,3,-6.9655571,-7.086385405,-6.84127937,0.341810105,0.322850283,0.360735829
"Thal::E0537",282,3,-8.82351895,-9.019569545,-8.62810873,0.49313934,0.470042565,0.517498232
"Thal::E0539",283,3,-8.9683732,-9.167442505,-8.767469015,0.532685265,0.507324342,0.556131914
"Thal::E0540",284,3,-8.05870005,-8.21936167,-7.89766802,0.468638515,0.446760275,0.4902893645
"Thal::E0541",285,3,-7.28351565,-7.416244735,-7.15381653,0.410750315,0.391920195,0.431190042
"Thal::E0542",286,3,-11.819889,-12.2647562,-11.42635985,0.339630355,0.296918556,0.3866681125
"Thal::E0543",287,3,-11.123733,-11.6852847,-10.62342075,0.900671355,0.8458308715,0.9617085485
"Thal::E0544",288,3,-9.79474375,-10.1281011,-9.493122415,0.77693078,0.7410770795,0.815656275
"Thal::E0545",289,3,-8.63907055,-8.8589872,-8.42734515,0.674627605,0.6446973165,0.7055179005
"Thal::E0548",290,3,-9.4939688,-9.74691382,-9.25540312,0.59123746,0.562631194,0.621434225
"Thal::E0551",291,3,-8.7304045,-8.933199025,-8.530014575,0.569067555,0.5432076015,0.595986252
"Thal::E0554",292,3,-10.3066105,-10.7911398,-9.88102418,0.952680485,0.900578185,1.008799905
"Thal::E0555",293,3,-8.31878065,-8.473282085,-8.164812085,0.345534065,0.3269021625,0.3643907195
"Thal::E0556",294,3,-9.7572517,-10.03821555,-9.50646909,0.556394935,0.5287035335,0.587641575
"Thal::E0558",295,3,-7.30897095,-7.45841355,-7.15764031,0.54537177,0.5208158895,0.573039938
"Thal::E0561",296,3,-12.7192085,-13.4899217,-12.08469845,0.54799119,0.4832746205,0.626090027
"Thal::E0564",297,3,-11.242097,-11.74999915,-10.8150254,0.651999705,0.6072459175,0.702292216
"Thal::E0573",298,3,-10.6492335,-11.0608382,-10.30881805,0.569409895,0.5333525005,0.6109106995
"Thal::E0574",299,3,-5.98374645,-6.09549461,-5.87926575,0.24878011,0.2316358775,0.266392451
"Thal::E0581",300,3,-7.63088815,-7.79916053,-7.476149495,0.54888676,0.5245409555,0.574561177
"Thal::E0582",301,3,-8.9449877,-9.153342345,-8.739993785,0.562479205,0.5368656465,0.5890679175
"Thal::E0583",302,3,-10.6304985,-11.00405755,-10.3093921,0.5536057,0.5195835005,0.5929276335
"Thal::E0584",303,3,-8.47779585,-8.676420935,-8.28616348,0.595960195,0.5688837385,0.623745324
"Thal::E0585",304,3,-9.10982745,-9.372367145,-8.85507816,0.72326682,0.690586929,0.758395174
"Thal::E0587",305,3,-9.66656465,-9.87666912,-9.47212901,0.337644335,0.3151916515,0.3611625535
"Thal::E0588",306,3,-9.92229865,-10.15331665,-9.705055465,0.336572085,0.311337133,0.362092862
"Thal::E0589",307,3,-7.89181935,-8.05084714,-7.73799865,0.50835073,0.4867236905,0.531995752
"Thal::E0590",308,3,-9.4797295,-9.690907155,-9.269919095,0.397653425,0.373580564,0.421389292
"Thal::E0592",309,3,-8.4799644,-8.6414422,-8.32328428,0.42955149,0.408435213,0.45018075
"Thal::E0593",310,3,-9.9337797,-10.22536375,-9.6782475,0.54569107,0.5169761285,0.5772280035
"Thal::E0594",311,3,-7.66444645,-7.81691626,-7.50954443,0.491091285,0.4682505,0.5137426865
"Thal::E0597",312,3,-9.29662485,-9.57227888,-9.042720035,0.693522135,0.661170334,0.72597343
"Thal::E0599",313,3,-9.5675621,-9.795047765,-9.36354869,0.388525305,0.3647006215,0.414286694
"Thal::E0600",314,3,-7.0265884,-7.24988773,-6.79986182,0.79219566,0.7365114055,0.8585281825
"Thal::E0603",315,3,-9.23358855,-9.498744775,-8.99704289,0.631859745,0.602987322,0.662811151
"Thal::E0605",316,3,-6.79935595,-6.92473486,-6.672803265,0.370289515,0.351373877,0.3892782445
"Thal::E0606",317,3,-11.3450935,-11.7490818,-10.98194195,0.423498905,0.3853357075,0.465173964
"Thal::E0607",318,3,-4.94058605,-5.304918845,-4.57786994,1.2281953,1.09478803,1.36376338
"Thal::E0608",319,3,-6.2002672,-6.47727399,-5.89420486,0.89743333,0.812797535,0.9970070445
"Thal::E0609",320,3,-9.78916295,-10.01536525,-9.57695162,0.33806613,0.31334167,0.362783982
"Thal::E0610",321,3,-9.5532126,-9.835323305,-9.26467217,0.73993555,0.7053034645,0.775121774
"Thal::E0611",322,3,-7.93655065,-8.10241204,-7.775041635,0.477421385,0.455519898,0.5004098085
"Thal::E0614",323,3,-8.6772768,-8.8954068,-8.47029538,0.63908588,0.611370087,0.667967972
"Thal::E0615",324,3,-8.4332029,-8.636743995,-8.240442115,0.60630835,0.578724827,0.633182651
"Thal::E0617",325,3,-8.1977235,-8.36124001,-8.03507443,0.50849751,0.4861025285,0.531023048
"Thal::E0618",326,3,-10.705888,-11.0811595,-10.3618518,0.55322793,0.516092148,0.5919240835
"Thal::E0620",327,3,-9.70868675,-9.97117269,-9.463545535,0.53792483,0.5103997925,0.5678376855
"Thal::E0626",328,3,-7.55688115,-7.70516408,-7.409226045,0.495698835,0.4731905795,0.519013036
"Thal::E0634",329,3,-9.1846432,-9.3788381,-9.00186104,0.388256655,0.3658942875,0.4110102525
"Thal::E0637",330,3,-7.9309789,-8.066872305,-7.801305745,0.27549091,0.2585066525,0.2929357975
"Thal::E0638",331,3,-8.92670945,-9.13536208,-8.73138633,0.532314805,0.5080332025,0.557231088
"Thal::E0639",332,3,-11.328911,-11.9214425,-10.8435534,0.76610524,0.7157114435,0.8280595975
"Thal::E0642",333,3,-7.3026022,-7.453996045,-7.15128469,0.54843244,0.52418627,0.574266002
"Thal::E0643",334,3,-8.859293,-9.041775465,-8.68784833,0.409832755,0.3883431865,0.4314566035
"Thal::E0645",335,3,-8.9307218,-9.112672455,-8.74398097,0.415728435,0.394398069,0.4379221915
"Thal::E0648",336,3,-7.37005025,-7.585526865,-7.14890506,0.78774251,0.7392067575,0.8432269995
"Thal::E0650",337,3,-8.80232625,-8.988278665,-8.63378899,0.42857198,0.4075279225,0.4498796255
"Thal::E0652",338,3,-9.040908,-9.271827705,-8.833893055,0.581907515,0.5552230775,0.6093038315
"Thal::E0656",339,3,-9.972366,-10.2479514,-9.721583745,0.47530181,0.447152095,0.5048589855
"Thal::E0658",340,3,-9.7725288,-10.06963855,-9.5079394,0.610834985,0.5803294545,0.643621259
"Thal::E0660",341,3,-8.9711342,-9.173496985,-8.77933696,0.47143408,0.448285341,0.4951198865
"Thal::E0661",342,3,-7.58471455,-7.70433345,-7.46667909,0.158462605,0.142135202,0.1746705725
"Thal::E0662",343,3,-10.237458,-10.63133275,-9.86997787,0.795575615,0.75314977,0.8405599905
"Thal::E0664",344,3,-9.43665625,-9.65574411,-9.232000995,0.43154959,0.4082201575,0.456065884
"Thal::E0665",345,3,-10.725965,-11.09344035,-10.40916495,0.52334716,0.489963676,0.562742696
"Thal::E0667",346,3,-8.1183382,-8.42208666,-7.79189635,0.988178715,0.909091186,1.085294225
"Thal::E0668",347,3,-7.58036645,-7.72527349,-7.442957535,0.42389674,0.4041311735,0.4442268025
"Thal::E0669",348,3,-8.13033215,-8.28661989,-7.975463125,0.446873775,0.426078159,0.4683007935
"Thal::E0671",349,3,-8.02204325,-8.187895685,-7.8499052,0.53245878,0.508989719,0.556635085
"Thal::E0673",350,3,-7.2204003,-7.367439725,-7.076965705,0.519515045,0.4959087345,0.544541727
"Thal::E0675",351,3,-8.806216,-8.99052323,-8.62029652,0.44335162,0.421087242,0.465480877
"Thal::E0676",352,3,-11.5511655,-12.09146365,-11.1108807,0.530828105,0.4855672975,0.585875025
"Thal::E0679",353,3,-7.2192306,-7.377385,-7.063768935,0.60905022,0.579210486,0.64176675
"Thal::E0682",354,4,-8.3399223,-8.476311715,-8.20042469,0.513248445,0.492149015,0.5338125815
"Thal::E0684",355,3,-6.93152735,-7.07402998,-6.784766865,0.535012195,0.50823914,0.561943712
"Thal::E0685",356,3,-14.2082475,-15.1805923,-13.4452042,0.26534437,0.181515624,0.3650427105
"Thal::E0686",357,3,-9.0172194,-9.199089565,-8.83695216,0.368433465,0.346224494,0.3901238435
"Thal::E0687",358,3,-10.311896,-10.61842035,-10.02464865,0.50747595,0.4751872805,0.54048257
"Thal::E0689",359,3,-9.46828495,-9.710489395,-9.23431786,0.54269628,0.5147821915,0.5693896345
"Thal::E0690",360,3,-9.99162665,-10.2716517,-9.732919685,0.53759886,0.5091642685,0.568650601
"Thal::E0691",361,3,-9.5117306,-9.767345745,-9.26654383,0.59258822,0.564679489,0.622458279
"Thal::E0692",362,3,-11.4528485,-11.93074065,-11.0299677,0.542806655,0.4997653125,0.593126092
"Thal::E0699",363,3,-9.86942745,-10.1925836,-9.56967055,0.65861305,0.625656917,0.6939342235
"Thal::E0700",364,3,-9.86007335,-10.17309325,-9.56771979,0.64527032,0.612347973,0.6796786755
"Thal::E0701",365,3,-8.581125,-8.78955134,-8.3748558,0.625872155,0.5982140975,0.654419952
"Thal::E0703",366,3,-9.86561265,-10.15207565,-9.613862975,0.54544718,0.516895627,0.5757613325
"Thal::E0705",367,3,-8.26778545,-8.420334085,-8.11341133,0.360230805,0.3402867235,0.379347719
"Thal::E0711",368,3,-10.231608,-10.53197305,-9.97421201,0.508424535,0.4792577325,0.540145443
"Thal::E0712",369,3,-8.044476,-8.22324088,-7.86525691,0.61002522,0.583930943,0.638039248
"Thal::E0714",370,3,-7.894166,-8.081468055,-7.711793445,0.64814924,0.6193120815,0.6784133225
"Thal::E0716",371,3,-7.73542575,-7.885554485,-7.588053655,0.488746205,0.4665835205,0.5114687915
"Thal::E0717",372,3,-9.61477875,-9.889231085,-9.36458778,0.59192775,0.5627749525,0.6231230095
"Thal::E0718",373,3,-9.5365768,-9.72357469,-9.3503322,0.274219055,0.2523191955,0.2975545525
"Thal::E0719",374,3,-12.6433145,-13.1287327,-12.22369055,0.19608966,0.1472049805,0.2498257555
"Thal::E0722",375,3,-10.315346,-10.60316285,-10.05298645,0.444872995,0.415283691,0.475291564
"Thal::E0723",376,3,-6.0996263,-6.25522291,-5.9399188,0.60026088,0.5633391635,0.6428076365
"Thal::E0726",377,3,-10.518141,-10.7941961,-10.2461999,0.319338345,0.289344374,0.349474196
"Thal::E0728",378,3,-5.8158863,-5.971470435,-5.6485297,0.590779795,0.553145792,0.634884179
"Thal::E0730",379,3,-8.9458007,-9.14498724,-8.75233138,0.481034535,0.4572907955,0.503946091
"Thal::E0731",380,3,-8.0735051,-8.27007529,-7.878728135,0.65459282,0.625261004,0.68482249
"Thal::E0743",381,3,-9.8270182,-10.08116455,-9.57944031,0.472717035,0.4461750185,0.500701922
"Thal::E0744",382,3,-11.6354085,-12.1785135,-11.13969895,0.61131977,0.5606029735,0.66774948
"Thal::E0747",383,3,-8.7158922,-8.92274331,-8.51360391,0.582591705,0.5566965625,0.609349968
"Thal::E0748",384,3,-6.92043995,-7.0777488,-6.76193833,0.577248445,0.5475106285,0.608156015
"Thal::E0749",385,3,-9.55485225,-9.83567828,-9.2948651,0.63674335,0.6052915245,0.6690532795
"Thal::E0751",386,3,-11.7045335,-12.20498135,-11.2952121,0.457922295,0.414068061,0.5084504095
"Thal::E0752",387,3,-8.58849165,-8.75584048,-8.43091371,0.39950418,0.37928337,0.4201586235
"Thal::E0754",388,3,-7.69832335,-7.844898005,-7.546514265,0.46307743,0.4410777645,0.4840620015
"Thal::E0757",389,3,-8.6322606,-8.835736575,-8.444067495,0.552101875,0.5280390465,0.5778319465
"Thal::E0759",390,3,-10.0354475,-10.3557707,-9.75223572,0.587909875,0.556999052,0.622057151
"Thal::E0761",391,3,-11.2948165,-11.69792435,-10.9446727,0.45545769,0.4171965925,0.4968287175
"Thal::E0763",392,3,-8.95802715,-9.130877615,-8.782711505,0.35848362,0.337778174,0.379779636
"Thal::E0767",393,3,-9.78953575,-10.06033195,-9.53527003,0.56196377,0.5339196755,0.591799692
"Thal::E0769",394,3,-8.21339965,-8.39609027,-8.040458575,0.574371685,0.550337819,0.6004348785
"Thal::E0770",395,3,-12.050239,-12.7024367,-11.46988575,0.679751695,0.621301842,0.746587538
"Thal::E0771",396,3,-8.35998135,-8.57379086,-8.15786124,0.687730585,0.656543798,0.719604475
"Thal::E0774",397,3,-10.0739875,-10.4173129,-9.73849841,0.72778435,0.6898436195,0.7653129855
"Thal::E0775",398,3,-8.5159066,-8.70855183,-8.331144105,0.53238074,0.509085114,0.557822723
"Thal::E0776",399,3,-9.01346415,-9.22030358,-8.8154971,0.466850865,0.442176418,0.490570129
"Thal::E0777",400,3,-6.77342815,-7.0133671,-6.5050599,0.83873648,0.771339017,0.922145031
"Thal::E0778",401,3,-7.82692765,-7.986405685,-7.67220272,0.478590975,0.456999407,0.500923177
"Thal::E0781",402,3,-9.6284263,-9.84971337,-9.414470425,0.39749236,0.3730076395,0.422724459
"Thal::E0782",403,3,-7.63392885,-7.774656555,-7.493828935,0.438088085,0.418309918,0.4580447705
"Thal::E0784",404,3,-8.8089031,-9.002267925,-8.619197225,0.514520575,0.4908947445,0.539268143
"Thal::E0785",405,3,-9.573242,-9.8201507,-9.362134505,0.465589045,0.441061047,0.493098841
"Thal::E0787",406,3,-10.705274,-11.0663121,-10.38078845,0.522673805,0.4870225555,0.560995404
"Thal::E0788",407,3,-9.0129899,-9.24333528,-8.80179166,0.586121335,0.560035769,0.6136690765
"Thal::E0791",408,3,-9.91896705,-10.1847018,-9.670494785,0.45181977,0.425276053,0.47986683
"Thal::E0794",409,3,-10.199551,-10.5179364,-9.902200555,0.562741845,0.530282075,0.597263332
"Thal::E0797",410,3,-8.0641827,-8.21875071,-7.910530005,0.44709616,0.426000218,0.467971634
"Thal::E0799",411,3,-7.8729306,-8.006082015,-7.7370414,0.3160917,0.29848444,0.334655701
"Thal::E0800",412,3,-10.977646,-11.4182069,-10.59963765,0.601736595,0.5621404165,0.64737781
"Thal::E0802",413,3,-8.89776235,-9.09388589,-8.699517325,0.47326955,0.4498407125,0.497793755
"Thal::E0803",414,3,-9.56682285,-9.843203125,-9.3109269,0.596423755,0.5674577475,0.626817715
"Thal::E0804",415,3,-8.23043685,-8.405104825,-8.056521645,0.531037375,0.507324091,0.5559504825
"Thal::E0806",416,3,-8.71914495,-8.88827278,-8.55658292,0.359432965,0.339955461,0.3802234035
"Thal::E0809",417,3,-9.65312975,-9.89339978,-9.42176363,0.478946745,0.454004909,0.505869032
"Thal::E0810",418,3,-10.3160665,-10.5909028,-10.05284205,0.40582061,0.37717911,0.4351918205
"Thal::E0811",419,3,-10.7712075,-11.1125796,-10.4574866,0.434383955,0.400327942,0.469333655
"Thal::E0812",420,3,-12.9388525,-13.8935109,-12.17486875,0.692381615,0.615896802,0.7867648545
"Thal::E0814",421,3,-8.5266375,-8.73134242,-8.325673225,0.598489065,0.5725606155,0.625071271
"Thal::E0815",422,3,-9.91522925,-10.18590585,-9.6601955,0.50526978,0.4765845005,0.5351277925
"Thal::E0819",423,3,-7.1055615,-7.24691174,-6.967698755,0.507759675,0.4831321725,0.5331174965
"Thal::E0820",424,3,-7.86249075,-7.983829715,-7.741572585,0.180494225,0.164155047,0.1971309485
"Thal::E0825",425,3,-9.5074411,-9.73230691,-9.28142995,0.49696438,0.4716507035,0.5232028865
"Thal::E0828",426,3,-9.8720878,-10.14912235,-9.6077505,0.531392995,0.5029185465,0.5621523565
"Thal::E0830",427,3,-7.0557753,-7.226076875,-6.889023855,0.635971175,0.60306438,0.671880439
"Thal::E0832",428,3,-11.041013,-11.4303927,-10.6797964,0.509083465,0.4708083605,0.548866514
"Thal::E0833",429,3,-9.82893645,-10.0368906,-9.61946162,0.28527679,0.2611703155,0.309540677
"Thal::E0834",430,3,-8.8311305,-9.031391125,-8.6368054,0.56860397,0.5433237095,0.594128472
"Thal::E0836",431,3,-7.5663751,-7.717400975,-7.421364705,0.48787415,0.4656016225,0.510861164
"Thal::E0837",432,3,-9.1657242,-9.41474777,-8.925053755,0.644499995,0.6152625965,0.6750810025
"Thal::E0838",433,3,-8.462818,-8.6380397,-8.29310182,0.490234115,0.467954518,0.5126903465
"Thal::E0842",434,3,-8.5658549,-8.748694685,-8.397704445,0.4537339,0.4329491105,0.476616114
"Thal::E0845",435,3,-10.811505,-11.2405009,-10.42659225,0.650675775,0.6101201215,0.6955147745
"Thal::E0847",436,3,-8.86611725,-9.111933095,-8.623457285,0.72883155,0.6962143945,0.7630269455
"Thal::E0848",437,3,-8.59483875,-8.769686005,-8.420330805,0.452386155,0.4311157555,0.4750688265
"Thal::E0849",438,3,-9.45271615,-9.70307616,-9.19982908,0.642952105,0.6127155755,0.674111105
"Thal::E0856",439,3,-10.640534,-11.0285377,-10.28362255,0.64802217,0.6106180225,0.689467561
"Thal::E0858",440,3,-8.07918415,-8.29533864,-7.86866408,0.76330613,0.7243306665,0.8031327465
"Thal::E0861",441,3,-7.5997083,-7.82403034,-7.361996885,0.82770754,0.7765095175,0.889380111
"Thal::E0862",442,3,-8.72192605,-8.93263794,-8.508213325,0.643780575,0.615633989,0.67417341
"Thal::E0869",443,3,-8.54168205,-8.71740691,-8.37376895,0.436554705,0.4160717845,0.459428906
"Thal::E0876",444,3,-7.7949102,-7.964338745,-7.6226545,0.5615479,0.5371398935,0.586364379
"Thal::E0877",445,3,-8.7258847,-8.91670633,-8.532294865,0.55099361,0.5259739835,0.5766126865
"Thal::E0878",446,3,-10.899013,-11.3379514,-10.50294695,0.657390245,0.6166621485,0.704535466
"Thal::E0879",447,3,-8.80755605,-8.987483315,-8.626468065,0.413171195,0.392256353,0.435229053
"Thal::E0881",448,3,-9.27192895,-9.528042005,-9.04778699,0.59301722,0.5645475765,0.623035626
"Thal::E0882",449,3,-9.95922895,-10.23180245,-9.71064055,0.45056027,0.422190233,0.479745659
"Thal::E0883",450,3,-10.8470435,-11.1202735,-10.5917901,0.19085518,0.1603382425,0.222504129
"Thal::E0884",451,3,-10.6444265,-10.90841385,-10.3868919,0.2648177,0.235845699,0.295993696
"Thal::E0885",452,3,-9.75014125,-10.03523835,-9.485516825,0.58637711,0.5568752115,0.6186196905
"Thal::E0887",453,3,-12.371145,-12.86819825,-11.9435302,0.266693555,0.219346649,0.3210656485
"Thal::E0888",454,3,-10.5816885,-10.8965465,-10.29345475,0.455705655,0.42499066,0.4884778515
"Thal::E0889",455,3,-10.8305005,-11.13254935,-10.556857,0.286254945,0.2560753615,0.319248736
"Thal::E0891",456,3,-8.36769725,-8.538235125,-8.20309174,0.479848395,0.458626257,0.5026282995
"Thal::E0895",457,3,-9.85774665,-10.15650255,-9.577629435,0.622226745,0.591548922,0.6553571665
"Thal::E0898",458,3,-8.37072375,-8.55518923,-8.191169265,0.59250305,0.567273756,0.618720346
"Thal::E0904",459,3,-10.1223095,-10.3926514,-9.87121473,0.439787,0.412152534,0.4695516125
"Thal::E0905",460,3,-7.0757136,-7.20902423,-6.948274925,0.43598231,0.4152598765,0.457874492
"Thal::E0909",461,3,-10.9924085,-11.37871475,-10.6413298,0.47036879,0.4331119965,0.510068713
"Thal::E0912",462,3,-10.576203,-11.00159235,-10.18478295,0.73537119,0.693607468,0.781986951
"Thal::E0913",463,3,-8.3079761,-8.50176491,-8.11911218,0.58018019,0.553489719,0.6053353825
"Thal::E0914",464,3,-6.17226205,-6.30904041,-6.03209389,0.508432945,0.4809649875,0.538127266
"Thal::E0915",465,3,-11.755663,-12.16969705,-11.40406335,0.280500135,0.241954124,0.324210812
"Thal::E0917",466,3,-9.43776805,-9.65099281,-9.23581936,0.39377925,0.3699291045,0.417559139
"Thal::E0922",467,3,-8.48808375,-8.706760295,-8.27303802,0.711995095,0.680070025,0.747293461
"Thal::E0933",468,3,-8.75889445,-8.987062785,-8.540451725,0.654222,0.6258881375,0.6851370485
"Thal::E0935",469,3,-9.9354456,-10.17546255,-9.696725445,0.4268548,0.3999898625,0.454768221
"Thal::E0936",470,3,-8.68614425,-8.89863443,-8.484702715,0.61370531,0.587369539,0.6405549435
"Thal::E0942",471,3,-10.146496,-10.44592265,-9.8632608,0.547075265,0.5155495555,0.5795842805
"Thal::E0946",472,3,-9.07170695,-9.285230355,-8.884103795,0.48151281,0.458307063,0.5061393455
"Thal::E0948",473,3,-7.3675308,-7.526465885,-7.207443105,0.55951562,0.533637671,0.585972915
"Thal::E0952",474,3,-11.3397155,-11.7610633,-10.9782897,0.442164515,0.4077750415,0.4818375865
"Thal::E0953",475,3,-8.56575395,-8.743389125,-8.38856873,0.51402596,0.4911907095,0.537498445
"Thal::E0958",476,3,-9.4753156,-9.70852101,-9.262342685,0.492803535,0.4672652855,0.5195519155
"Thal::E0959",477,3,-9.0901159,-9.29539104,-8.88668823,0.4907357,0.4661995085,0.515625184
"Thal::E0962",478,3,-9.89927895,-10.1495101,-9.660448615,0.421297165,0.3953910625,0.4499430935
"Thal::E0967",479,3,-7.56738725,-7.727467845,-7.407355615,0.585475085,0.558126223,0.614505796
"Thal::E0970",480,3,-10.123787,-10.4389756,-9.824406365,0.625626455,0.5939058825,0.6600946945
"Thal::E0972",481,3,-10.823387,-11.2154908,-10.4583241,0.598030105,0.560569639,0.6404185905
"Thal::E0974",482,3,-9.64495675,-9.90651873,-9.402417465,0.545677465,0.518144162,0.574912985
"Thal::E0976",483,3,-10.0707815,-10.36784385,-9.802998745,0.513545125,0.4840353955,0.5459352675
"Thal::E0981",484,3,-9.51593585,-9.787473035,-9.250354245,0.623346485,0.592975293,0.6553867505
"Thal::E0984",485,3,-11.394762,-11.8361038,-11.00575805,0.482394005,0.4419757025,0.528735223
"Thal::E0985",486,3,-9.6358545,-9.895672755,-9.391548455,0.504259655,0.476023683,0.5316683155
"Thal::E0987",487,3,-7.22503465,-7.396303695,-7.049161505,0.6677876,0.632413817,0.706174085
"Thal::E0988",488,3,-9.72080075,-10.0715097,-9.382537615,0.85697566,0.8145813145,0.9026872465
"Thal::E0992",489,3,-10.0406105,-10.35107905,-9.7526265,0.581868345,0.550128513,0.6149236515
"Thal::E0993",490,3,-9.90879165,-10.1839442,-9.64710704,0.53166097,0.5030120435,0.5628963965
"Thal::E0996",491,3,-8.64512165,-8.821055185,-8.46983171,0.449131355,0.4271835505,0.4713068455
"Thal::E0997",492,3,-10.7864835,-11.18926435,-10.4379958,0.575384585,0.5379406445,0.6171045075
"Thal::E0999",493,3,-10.036006,-10.3383093,-9.753893505,0.56882502,0.5373533605,0.6023864375
"Thal::E1000",494,3,-8.6879692,-8.86469907,-8.5071721,0.46648372,0.444090271,0.4893126035
"Thal::E1001",495,3,-11.072765,-11.55597645,-10.6443876,0.6677152,0.621967218,0.7170126865
"Thal::E1002",496,3,-9.93442545,-10.2957542,-9.59414667,0.78803326,0.748069408,0.828667253
"Thal::E1003",497,3,-8.45728865,-8.68041146,-8.24559396,0.71365966,0.680769442,0.7482677195
"Thal::E1004",498,3,-7.88901615,-8.06280236,-7.721437345,0.599867865,0.5737515995,0.628252612
"Thal::E1005",499,3,-9.3106238,-9.515487645,-9.115040325,0.3884961,0.366318422,0.4112198915
"Thal::E1006",500,3,-8.7545601,-8.94870422,-8.567501445,0.530236585,0.5064329065,0.554593856
"Thal::E1011",501,3,-9.5755067,-9.833532945,-9.3272977,0.56016097,0.5310519275,0.589415992
"Thal::E1013",502,3,-10.699326,-11.0683068,-10.3719929,0.572776555,0.537832576,0.610902715
"Thal::E1015",503,3,-10.390642,-10.8182242,-10.01277195,0.801642305,0.759210265,0.8489357225
"Thal::E1016",504,3,-7.2674616,-7.42695096,-7.111161175,0.576467505,0.549123407,0.605374905
"Thal::E1017",505,3,-8.27283995,-8.452748545,-8.0999425,0.53333538,0.509802433,0.5571756295
"Thal::E1018",506,3,-9.4694904,-9.717474435,-9.244255135,0.493159945,0.4671445105,0.5215305215
"Thal::E1020",507,3,-8.2187014,-8.424900005,-8.016489155,0.68713197,0.6556255615,0.7217291585
"Thal::E1022",508,3,-9.51275365,-9.7878226,-9.261904545,0.64596944,0.6157362725,0.6767212275
"Thal::E1024",509,3,-7.5911272,-7.752615805,-7.437222555,0.54040667,0.515206092,0.565709554
"Thal::E1025",510,3,-11.5616875,-11.9877745,-11.187299,0.46582739,0.4255708815,0.511513473
"Thal::E1026",511,3,-10.1025625,-10.40175925,-9.81717205,0.5659056,0.5347241905,0.5990622695
"Thal::E1027",512,3,-8.25886925,-8.431287625,-8.09294106,0.514813495,0.4912211375,0.538177235
"Thal::E1035",513,3,-9.0596122,-9.2941867,-8.8431732,0.593099185,0.566262481,0.621082526
"Thal::E1036",514,3,-10.913973,-11.3588376,-10.51594865,0.626748875,0.584894158,0.6725660565
"Thal::E1037",515,3,-9.01247365,-9.17908101,-8.85104991,0.269825345,0.2504590085,0.290373995
"Thal::E1038",516,3,-9.7655241,-10.06450285,-9.47507323,0.669013885,0.6372449935,0.7036273925
"Thal::E1039",517,3,-8.50058125,-8.6938296,-8.308129105,0.62589975,0.599028344,0.652685778
"Thal::E1041",518,3,-6.34660345,-6.49635962,-6.196329345,0.58260739,0.549171059,0.619588378
"Thal::E1044",519,3,-4.95442915,-5.22777923,-4.66676716,0.83771798,0.753018146,0.927389282
"Thal::E1047",520,3,-12.9542355,-13.52133675,-12.4632977,0.19155882,0.1375905755,0.2560121735
"Thal::E1050",521,3,-11.915711,-12.60745855,-11.34550595,0.70394032,0.6442792165,0.774211898
"Thal::E1051",522,3,-7.91857275,-8.073633465,-7.76659243,0.49675692,0.4758840915,0.520178452
"Thal::E1054",523,3,-9.31886505,-9.522024735,-9.12139171,0.41967916,0.3969045805,0.443626435
"Thal::E1055",524,3,-9.92799195,-10.26682525,-9.63947973,0.706456415,0.6707377195,0.743593714
"Thal::E1058",525,3,-10.952117,-11.39741285,-10.5563164,0.665570315,0.6244951645,0.710883823
"Thal::E1059",526,3,-11.659598,-12.26398805,-11.1724604,0.64631983,0.5957958635,0.708946251
"Thal::E1061",527,3,-11.2720765,-11.69249825,-10.90252145,0.473480135,0.434815765,0.5166072915
