"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","kappa_median","kappa_q5","kappa_q95"
"Smith::12925",71,4,-8.9233773,-9.123567345,-8.720639075,10.3111785,9.720501165,10.9264607
"Smith::12947",72,6,-8.87157365,-8.999966855,-8.746319405,16.0737205,15.51894725,16.64331455
"Smith::12958",73,4,-8.92014135,-9.08546588,-8.769300345,9.5635101,8.948167025,10.18678555
"Smith::13075",74,3,-10.3812725,-10.68984715,-10.10441145,25.142464,23.63830025,26.81617365
"Smith::13082",75,3,-9.96455085,-10.20523155,-9.74042453,11.9667335,11.4109817,12.54003045
"Smith::13138",76,3,-8.13600085,-8.27429996,-7.99416042,14.2947005,13.53014745,15.06304035
"Smith::13150",77,6,-12.886391,-13.18764125,-12.5917495,18.364955,17.63998615,19.10488085
"Smith::13152",78,5,-12.675173,-13.0582659,-12.32096015,11.558566,10.7761403,12.4155726
"Smith::13158",79,4,-10.840881,-11.1408051,-10.54538105,5.3789004,4.710602175,6.05555378
"Smith::13217",80,3,-8.3115936,-8.531131945,-8.09072631,11.002488,10.2858913,11.704225
"Smith::13254",81,4,-7.7901753,-7.89885098,-7.67762795,10.1048195,9.573511885,10.6318728
"Smith::13263",82,8,-10.9978395,-11.2051119,-10.78926785,18.9716725,18.2425845,19.71875395
"Smith::13269",83,5,-12.02479,-12.3631745,-11.68840275,15.352819,14.48557155,16.26699045
"Smith::13319",84,3,-8.6709145,-8.924006835,-8.4214376,9.38029225,8.43232107,10.2956358
"Smith::13337",85,3,-12.329233,-12.74038755,-11.9201833,20.4459765,19.2611001,21.6893004
"Smith::13431",86,3,-11.7552135,-12.12715025,-11.40493415,9.93825125,8.935381445,10.98523805
"Smith::13444",87,3,-7.6656057,-7.96371708,-7.36487769,6.4814125,5.641426935,7.308104555
"Smith::13446",88,3,-10.8037465,-11.12286975,-10.5222782,7.7974248,5.90146377,9.79241617
"Smith::13485",89,5,-7.6345931,-7.826057715,-7.44620313,18.4750945,17.6973534,19.29836125
"Smith::13497",90,3,-10.1512425,-10.6334237,-9.739256895,13.646902,11.91705445,15.57336865
"Smith::13608",91,3,-12.644335,-13.4688186,-11.96733195,17.0871965,14.83619095,19.716322
"Smith::13635",92,3,-9.66828695,-9.8824674,-9.45929623,14.9739855,14.2743932,15.72314705
"Smith::13789",93,4,-7.29186015,-7.44405996,-7.13865489,5.39614185,4.872572935,5.93792531
"Smith::13899",94,3,-7.2381998,-7.35571898,-7.12151983,12.814589,12.1033711,13.5204304
"Smith::13900",95,3,-7.2822291,-7.39758911,-7.173888145,6.5838731,5.91572443,7.286611565
"Smith::13939",96,3,-8.6817888,-8.85739434,-8.51264594,14.377182,13.64816575,15.1289407
"Smith::13967",97,4,-7.52592935,-7.625847015,-7.425881605,16.1184965,14.9448282,17.3142291
"Smith::13988",98,3,-7.03667245,-7.136798545,-6.93477448,11.5290945,9.34763374,13.6231475
"Smith::14094",99,4,-7.33644915,-7.443954905,-7.2351433,13.715318,12.94558695,14.53181025
"Smith::14179",100,3,-10.6573285,-11.05869805,-10.27788285,8.05460285,6.896580835,9.25753307
"Smith::14222",101,3,-12.36874,-12.7271281,-12.045325,17.7563265,16.88723295,18.68064045
"Smith::14253",102,3,-10.1893215,-10.650707,-9.71803473,17.858374,16.38591835,19.34340635
"Smith::14257",103,4,-10.930828,-11.2560362,-10.61243995,14.8557615,13.47098495,16.2695028
"Smith::14267",104,5,-9.04113775,-9.179069595,-8.9066535,13.4257345,12.91354955,13.94984335
"Smith::14269",105,4,-9.09121585,-9.263036385,-8.91713753,8.99907215,8.370723685,9.618450525
"Smith::14277",106,5,-8.66358365,-8.793422285,-8.540156245,10.423804,9.99673415,10.8541149
"Smith::14284",107,4,-9.98077555,-10.446185,-9.52996243,16.713386,15.3036182,18.15619165
"Smith::14287",108,3,-9.53200185,-9.783640725,-9.27547829,11.5555645,10.78353615,12.3361996
"Smith::14327",109,4,-11.25688,-11.56977025,-10.95388645,10.0684645,9.073078005,11.10722135
"Smith::14336",110,4,-10.1589505,-10.37816585,-9.954284575,17.8585025,17.0005465,18.75561505
"Smith::14346",111,3,-10.5201155,-11.1080764,-9.92126153,10.680181,9.22283245,12.18048555
"Smith::14397",112,4,-9.2150599,-9.405429865,-9.02496904,12.086232,11.15598795,13.011795
"Smith::14400",113,4,-9.7299933,-9.90825732,-9.547987095,11.0851555,10.53091555,11.6326846
"Smith::14443",114,3,-10.851526,-11.14068895,-10.5764338,9.837685,9.046145075,10.67559115
"Smith::14467",115,3,-12.058728,-12.4505619,-11.69096025,19.2817415,18.12546705,20.45511145
"Smith::14558",116,5,-11.4350715,-11.6683668,-11.20850795,21.0207225,20.1117945,21.9405013
"Smith::14580",117,3,-9.86234715,-10.0850809,-9.657821525,9.8117333,8.006873195,11.60743995
"Smith::14632",118,3,-10.686043,-11.0055389,-10.38440865,15.453579,14.20053685,16.79476495
"Smith::14648",119,4,-11.548527,-11.88694945,-11.21151145,12.7670005,11.8777432,13.6485597
"Smith::14745",120,5,-12.1618745,-12.50016895,-11.84257025,11.8424005,11.1465832,12.58660055
"Smith::14864",121,3,-7.20161825,-7.40123643,-6.999243265,5.6768868,5.065540495,6.28954905
"Smith::14869",122,3,-6.97051485,-7.11549768,-6.83344551,12.789712,12.0794405,13.5582894
"Smith::14939",123,3,-11.726735,-12.04465035,-11.4165348,20.8385025,19.78358975,21.9506101
"Smith::14984",124,3,-7.5376067,-7.84873845,-7.232559345,9.6729819,8.732242675,10.6391231
"Smith::15035",125,3,-10.842273,-11.1973201,-10.52249185,11.878972,10.46100805,13.3480237
"Smith::15066",126,3,-7.75424645,-7.904153845,-7.611142465,14.412651,13.59031175,15.30236695
"Smith::15074",127,5,-10.0262515,-10.25025215,-9.80787386,10.1461825,9.44708153,10.86411605
"Smith::15111",128,3,-11.9005195,-12.5085822,-11.3275067,8.10186005,5.63728256,10.64923615
"Smith::15112",129,3,-12.213122,-12.873789,-11.6254155,8.94558825,6.412949575,11.60910665
"Smith::15157",130,3,-14.856228,-15.29178255,-14.45678735,33.2127025,31.72974915,34.72911135
"Smith::15161",131,3,-10.030721,-10.26334805,-9.81282803,10.4456405,9.837095625,11.0909346
"Smith::15198",132,4,-10.2343515,-10.4812137,-9.991373085,13.685327,12.6286757,14.77044415
"Smith::15287",133,4,-8.96622535,-9.13115659,-8.808843305,13.433503,12.3348154,14.5575455
"Smith::15321",134,4,-6.0669038,-6.185884745,-5.952098785,19.0206495,18.1153587,19.97288195
"Smith::15415",135,4,-11.7884985,-12.1168535,-11.45573195,23.5815615,22.3388908,24.8053518
"Smith::15428",136,3,-13.4111335,-14.1789409,-12.6367252,15.5873985,13.384338,17.72846105
"Smith::15431",137,3,-10.707945,-11.11830415,-10.3304361,9.86214665,8.637803095,11.2089202
"Smith::15513",138,3,-6.50101605,-6.61495603,-6.385337045,23.7981155,22.23678795,25.3618929
"Smith::15519",139,4,-11.352225,-11.59215525,-11.1121807,3.71960015,2.445290185,5.009117825
"Smith::15583",140,3,-9.13444395,-9.413669005,-8.869464235,8.09947765,6.957256445,9.264094715
"Smith::15597",141,4,-11.8354095,-12.17430355,-11.5294884,4.10997325,2.917295955,5.31517959
"Smith::15628",142,3,-12.669346,-13.21006715,-12.14586975,16.7901025,15.18791375,18.46800885
"Smith::15666",143,3,-7.67458745,-7.82162786,-7.53553364,11.552408,10.698736,12.41025025
"Smith::15768",144,3,-11.7357665,-12.16715465,-11.33689205,12.1076625,10.00980765,14.2430524
"Smith::15847",145,4,-9.9986042,-10.2159405,-9.792405235,8.56072345,7.55531847,9.602658535
"Smith::15869",146,4,-10.079635,-10.33265455,-9.838345035,11.2191325,10.41162745,12.04301
"Smith::16077",147,3,-8.03239525,-8.20061209,-7.872402095,12.120359,11.2440837,13.0037517
"Smith::16149",148,5,-7.3119709,-7.415409845,-7.208869915,12.3363355,11.7554926,12.90700685
"Smith::16163",149,3,-10.12501,-10.3187525,-9.929647255,7.63213845,5.658131865,9.687359705
"Smith::16470",150,3,-11.3603945,-11.6578553,-11.0745887,6.94301915,4.07331104,9.92462351
"Smith::16514",151,3,-10.027405,-10.2956711,-9.76013191,7.9405848,6.65665519,9.182360475
"Smith::16639",152,4,-11.59474,-11.95668455,-11.2586705,6.0241377,4.447841935,7.70859442
