language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
French (Quebecois),french_quebecois,C_log,produces ~ 1 + log_age + (1 | child) + (1 | item),20,178,697,216208,-48298.9784783253,96605.9569566506,96647.0929413957,4,-3.252626871398531,7.979005725821681,1.779482233492278,1.791255917239937,NA,NA,0.9451172113418579,2026-05-27 08:32:25
