child_id,intercept_blup,slope_blup,language,lang_slug,model
80861,0.5064435730258279,NA,Finnish,finnish,C_log
81439,-0.29893486593064506,NA,Finnish,finnish,C_log
91832,0.7520019978219706,NA,Finnish,finnish,C_log
91833,0.6818932451676616,NA,Finnish,finnish,C_log
91834,-2.698315743359697,NA,Finnish,finnish,C_log
91835,-0.848401384318384,NA,Finnish,finnish,C_log
91836,0.40091261249494603,NA,Finnish,finnish,C_log
91837,0.4361197925384214,NA,Finnish,finnish,C_log
91838,0.3303887503412581,NA,Finnish,finnish,C_log
91839,-0.4274632579204887,NA,Finnish,finnish,C_log
91840,0.2950642652158881,NA,Finnish,finnish,C_log
91841,0.4712955424507713,NA,Finnish,finnish,C_log
91842,-2.1618687391370583,NA,Finnish,finnish,C_log
91843,-2.6983157433596965,NA,Finnish,finnish,C_log
91844,2.6973762969371373,NA,Finnish,finnish,C_log
91845,0.8571720168778377,NA,Finnish,finnish,C_log
91846,0.33038875034125725,NA,Finnish,finnish,C_log
91847,-0.6924932478615274,NA,Finnish,finnish,C_log
91848,0.8571720168778411,NA,Finnish,finnish,C_log
91849,2.1139234623697245,NA,Finnish,finnish,C_log
91850,-0.8879798389243957,NA,Finnish,finnish,C_log
91851,0.7870545070837233,NA,Finnish,finnish,C_log
91852,0.8571720168778391,NA,Finnish,finnish,C_log
91853,-1.566111960986521,NA,Finnish,finnish,C_log
91854,-0.9679341905457957,NA,Finnish,finnish,C_log
91855,2.076472407079981,NA,Finnish,finnish,C_log
91856,-0.42746325792048884,NA,Finnish,finnish,C_log
91857,1.3504677874246458,NA,Finnish,finnish,C_log
91858,-1.3870504711855085,NA,Finnish,finnish,C_log
91859,0.5064435730258284,NA,Finnish,finnish,C_log
91860,-0.02548861501965709,NA,Finnish,finnish,C_log
91861,0.33038875034125975,NA,Finnish,finnish,C_log
91862,-1.1730457943205506,NA,Finnish,finnish,C_log
91863,0.29506426521588835,NA,Finnish,finnish,C_log
91864,1.8179621292063657,NA,Finnish,finnish,C_log
91865,0.2950642652158878,NA,Finnish,finnish,C_log
91866,0.8180549415836982,NA,Finnish,finnish,C_log
91867,1.3303773645210686,NA,Finnish,finnish,C_log
91868,-1.7338836298946072,NA,Finnish,finnish,C_log
91869,-6.303657547311145,NA,Finnish,finnish,C_log
91870,-2.7351655129809935,NA,Finnish,finnish,C_log
91871,1.0537000354257864,NA,Finnish,finnish,C_log
91872,-0.012892106098570003,NA,Finnish,finnish,C_log
91873,1.8138639682921074,NA,Finnish,finnish,C_log
91874,0.5826381231696586,NA,Finnish,finnish,C_log
91875,-0.21642908475634698,NA,Finnish,finnish,C_log
91876,-2.0737075666669673,NA,Finnish,finnish,C_log
91877,0.5826381231696607,NA,Finnish,finnish,C_log
91878,-0.053320990971301226,NA,Finnish,finnish,C_log
91879,1.4099998448803275,NA,Finnish,finnish,C_log
91880,1.251042192093323,NA,Finnish,finnish,C_log
91881,-0.25759545210737084,NA,Finnish,finnish,C_log
91882,-0.9015645171603444,NA,Finnish,finnish,C_log
91883,-0.012892106098570959,NA,Finnish,finnish,C_log
91884,-0.508556764953358,NA,Finnish,finnish,C_log
91885,-3.848364602603923,NA,Finnish,finnish,C_log
91886,-2.194967552616771,NA,Finnish,finnish,C_log
91887,0.7396134163907754,NA,Finnish,finnish,C_log
91888,0.5826381231696597,NA,Finnish,finnish,C_log
91889,1.9374270019506785,NA,Finnish,finnish,C_log
91890,1.2510421920933215,NA,Finnish,finnish,C_log
