child_id,intercept_blup,slope_blup,language,lang_slug,model
94347,-0.15907508543854254,0.14249830215982642,Japanese,japanese,D_lin
94351,1.6190030371868733,-0.19286724552581436,Japanese,japanese,D_lin
94377,-2.96913012235466,0.0630429605605097,Japanese,japanese,D_lin
94379,-1.5550209362381375,0.07005465135283,Japanese,japanese,D_lin
94383,1.5131144023026448,0.17205607315143956,Japanese,japanese,D_lin
94389,-1.3216533803913877,-0.3099699807791518,Japanese,japanese,D_lin
94390,-0.10119994324435705,-0.0028128136222845246,Japanese,japanese,D_lin
94394,-2.0969954462582496,-0.6097573440982889,Japanese,japanese,D_lin
94395,0.7710694222610555,0.10969324809194753,Japanese,japanese,D_lin
94396,3.651375499047934,0.15804941626678695,Japanese,japanese,D_lin
94397,0.5863606603658682,0.10026834321619306,Japanese,japanese,D_lin
94398,-0.918013955727663,0.04050014819991979,Japanese,japanese,D_lin
94399,2.195002476253941,0.10523423336001256,Japanese,japanese,D_lin
94400,-0.02207694390448451,-0.18057559087262764,Japanese,japanese,D_lin
94401,0.2515073529233592,0.028799357766780793,Japanese,japanese,D_lin
94402,-0.24608814901534323,-0.07948332403455811,Japanese,japanese,D_lin
94404,0.6333833357273151,0.06179481621931813,Japanese,japanese,D_lin
94405,-0.5995853734846208,0.03731525734194963,Japanese,japanese,D_lin
94406,4.099499669554087,0.1881029990406389,Japanese,japanese,D_lin
94408,2.5783694961448766,0.1804115633425419,Japanese,japanese,D_lin
94409,2.4397989802977063,0.17105088527392992,Japanese,japanese,D_lin
94410,2.1345666617018533,0.22042793033642186,Japanese,japanese,D_lin
94411,2.3494053776399135,-0.01973589476462207,Japanese,japanese,D_lin
94412,-2.9434648083685966,0.056359014540181954,Japanese,japanese,D_lin
94414,-2.0642592886298856,0.0481914124040672,Japanese,japanese,D_lin
94415,1.365781746185836,0.1445394824238047,Japanese,japanese,D_lin
94416,-1.7948635159931619,-0.40468851391192917,Japanese,japanese,D_lin
94417,2.968002790222964,0.10441637739799606,Japanese,japanese,D_lin
94418,-2.9397541651503083,0.05450534730469107,Japanese,japanese,D_lin
94443,1.7724939930901917,0.011700881488243994,Japanese,japanese,D_lin
94444,1.4622819737639967,0.08780486548566002,Japanese,japanese,D_lin
94448,-2.45440070551664,0.08951486627396812,Japanese,japanese,D_lin
94450,-0.5715382492899849,-0.08837637461068257,Japanese,japanese,D_lin
94469,0.3703929988853534,-0.09299044090850907,Japanese,japanese,D_lin
94537,0.8004587706420991,-0.0411968136822366,Japanese,japanese,D_lin
94539,1.8174522432946136,-0.010275450560139173,Japanese,japanese,D_lin
94540,1.118029814127902,0.04642254586163187,Japanese,japanese,D_lin
94541,-0.9741938962203746,-0.19615137135245367,Japanese,japanese,D_lin
94542,1.00624814501356,0.18000640778139418,Japanese,japanese,D_lin
94543,3.684090142608577,0.33666783083268964,Japanese,japanese,D_lin
