child_id,intercept_blup,slope_blup,language,lang_slug,model
Smith::10016,-1.5993795001911912,NA,English (American),smith,C_lin
Smith::10019,2.431045014003436,NA,English (American),smith,C_lin
Smith::10249,-3.165809355066085,NA,English (American),smith,C_lin
Smith::10265,-3.7688985127276724,NA,English (American),smith,C_lin
Smith::10270,1.8734941885884608,NA,English (American),smith,C_lin
Smith::10343,-0.23965548977581824,NA,English (American),smith,C_lin
Smith::10374,2.8423285592296708,NA,English (American),smith,C_lin
Smith::10457,-0.35170095670295626,NA,English (American),smith,C_lin
Smith::10485,-1.3806722399529439,NA,English (American),smith,C_lin
Smith::10487,0.689013511680695,NA,English (American),smith,C_lin
Smith::10520,-2.383413559697151,NA,English (American),smith,C_lin
Smith::10528,4.227730587814669,NA,English (American),smith,C_lin
Smith::10529,3.1144296164662295,NA,English (American),smith,C_lin
Smith::10600,1.4872886420104525,NA,English (American),smith,C_lin
Smith::10618,1.9672104886924822,NA,English (American),smith,C_lin
Smith::10631,1.501194843105298,NA,English (American),smith,C_lin
Smith::10657,-1.0673780712239362,NA,English (American),smith,C_lin
Smith::10659,0.03890090016643366,NA,English (American),smith,C_lin
Smith::10677,-1.4925011561381443,NA,English (American),smith,C_lin
Smith::10750,0.8616070518097961,NA,English (American),smith,C_lin
Smith::10780,-1.532131874702977,NA,English (American),smith,C_lin
Smith::10805,1.2885744805532635,NA,English (American),smith,C_lin
Smith::10807,0.6528482785893894,NA,English (American),smith,C_lin
Smith::10864,-1.445918743879504,NA,English (American),smith,C_lin
Smith::10877,-3.748704355424754,NA,English (American),smith,C_lin
Smith::10880,1.7453690922173495,NA,English (American),smith,C_lin
Smith::10900,1.9375955435093086,NA,English (American),smith,C_lin
Smith::10938,-1.511878474172064,NA,English (American),smith,C_lin
Smith::10958,-0.3436285749681698,NA,English (American),smith,C_lin
Smith::10964,-0.01733617613202311,NA,English (American),smith,C_lin
Smith::10969,-0.2006673740962602,NA,English (American),smith,C_lin
Smith::11000,0.9632351478660817,NA,English (American),smith,C_lin
Smith::11001,-0.7922182776750952,NA,English (American),smith,C_lin
Smith::11002,-0.34810163039055414,NA,English (American),smith,C_lin
Smith::11007,1.3008407980622771,NA,English (American),smith,C_lin
Smith::11011,3.8645874245159826,NA,English (American),smith,C_lin
Smith::11013,-1.9288744531046695,NA,English (American),smith,C_lin
Smith::11081,-0.8243918735606002,NA,English (American),smith,C_lin
Smith::11133,1.3595986199610355,NA,English (American),smith,C_lin
Smith::11157,-2.0472173850773454,NA,English (American),smith,C_lin
Smith::11205,-0.9964714958132028,NA,English (American),smith,C_lin
Smith::11246,-0.186314190262073,NA,English (American),smith,C_lin
Smith::11303,-1.3173002303580117,NA,English (American),smith,C_lin
Smith::11483,2.592681845019973,NA,English (American),smith,C_lin
Smith::11491,2.8517110886723858,NA,English (American),smith,C_lin
Smith::11506,-0.8098783815323978,NA,English (American),smith,C_lin
Smith::11526,-0.8750537622354241,NA,English (American),smith,C_lin
Smith::11556,-0.26545966649247527,NA,English (American),smith,C_lin
Smith::11570,-3.410660391946185,NA,English (American),smith,C_lin
Smith::11575,-3.713982110716788,NA,English (American),smith,C_lin
Smith::11578,0.09940931267025813,NA,English (American),smith,C_lin
Smith::11593,-4.959794956874392,NA,English (American),smith,C_lin
Smith::11683,0.6573335568607328,NA,English (American),smith,C_lin
Smith::11685,-0.8492837971566167,NA,English (American),smith,C_lin
Smith::11695,-1.9599606943172234,NA,English (American),smith,C_lin
Smith::11710,-1.241229597133111,NA,English (American),smith,C_lin
Smith::11714,-0.41537224061953004,NA,English (American),smith,C_lin
Smith::11743,1.577471874920449,NA,English (American),smith,C_lin
Smith::11763,-3.653568169893288,NA,English (American),smith,C_lin
Smith::11769,-0.8459579504465384,NA,English (American),smith,C_lin
Smith::11823,-0.47752831082656005,NA,English (American),smith,C_lin
Smith::11829,-2.246046608938333,NA,English (American),smith,C_lin
