language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
French (Quebecois),french_quebecois,B_log,produces ~ 1 + log_age + (1 | item),20,178,697,216208,-68142.3975722417,136290.7951444834,136321.64713304222,3,-2.323513156082282,5.378465100932431,1.2197240822094544,NA,NA,NA,0.07338761488596598,2026-05-27 08:29:53
