language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),marchman,B_lin,produces ~ 1 + age_c + (1 | item),20,2136,681,2474719,-982059.4423756253,1964124.8847512505,1964163.0496634871,3,-1.6595295900077744,0.307753777289363,1.138371986077604,NA,NA,NA,1.5872748215993246,2026-08-15 15:45:55
