language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
French (French),french_french,D_log,produces ~ 1 + log_age + (1 + log_age | child) + (1 | item),13,111,687,155170,-12749.552728915436,25511.105457830872,25570.819117245337,6,-7.870541941625589,9.39166191470741,1.8106969980454712,2.376133800324937,6.240301927150865,-0.5576986448440071,8.7733271757761635,2026-05-27 08:52:44
