child_id,intercept_blup,slope_blup,language,lang_slug,model
11202,2.153028966610195,NA,Norwegian,norwegian,C_log
11203,1.0503899473714788,NA,Norwegian,norwegian,C_log
11204,-0.6776285674584461,NA,Norwegian,norwegian,C_log
11205,0.9084232969686086,NA,Norwegian,norwegian,C_log
11206,1.5221862812291809,NA,Norwegian,norwegian,C_log
11207,-0.05568113376248246,NA,Norwegian,norwegian,C_log
11208,-1.043036837816448,NA,Norwegian,norwegian,C_log
11209,0.7500179350253623,NA,Norwegian,norwegian,C_log
11210,1.2136257118156262,NA,Norwegian,norwegian,C_log
11211,1.0169021072049513,NA,Norwegian,norwegian,C_log
11212,1.1556249996777623,NA,Norwegian,norwegian,C_log
11213,0.38529103188511865,NA,Norwegian,norwegian,C_log
11214,-1.0824027169574613,NA,Norwegian,norwegian,C_log
11215,-0.9157026741177957,NA,Norwegian,norwegian,C_log
11216,0.4106039053681802,NA,Norwegian,norwegian,C_log
11217,-2.790020098779712,NA,Norwegian,norwegian,C_log
11218,2.4333774699031907,NA,Norwegian,norwegian,C_log
11219,-0.7338910891385407,NA,Norwegian,norwegian,C_log
11220,1.3585851424045683,NA,Norwegian,norwegian,C_log
11221,-2.1805203272799676,NA,Norwegian,norwegian,C_log
11222,-0.4076865140909918,NA,Norwegian,norwegian,C_log
11223,0.6455799688766617,NA,Norwegian,norwegian,C_log
11224,-0.8904524187890224,NA,Norwegian,norwegian,C_log
11225,2.2282174439015177,NA,Norwegian,norwegian,C_log
11226,2.5501067392838683,NA,Norwegian,norwegian,C_log
11227,3.5213443716662627,NA,Norwegian,norwegian,C_log
11228,0.46085203475788067,NA,Norwegian,norwegian,C_log
11229,3.4382218623149687,NA,Norwegian,norwegian,C_log
11230,1.0946290970968762,NA,Norwegian,norwegian,C_log
11231,-0.3092571606115765,NA,Norwegian,norwegian,C_log
11232,-4.866582156649937,NA,Norwegian,norwegian,C_log
11233,1.1433062292093696,NA,Norwegian,norwegian,C_log
11234,5.848367425703326,NA,Norwegian,norwegian,C_log
11235,-1.9002193873856732,NA,Norwegian,norwegian,C_log
11236,2.2522329511851904,NA,Norwegian,norwegian,C_log
11237,-1.3942518309509708,NA,Norwegian,norwegian,C_log
11238,0.7194949318803935,NA,Norwegian,norwegian,C_log
11239,-0.426895798417204,NA,Norwegian,norwegian,C_log
11240,0.27381741718845026,NA,Norwegian,norwegian,C_log
11241,-2.0616721520709187,NA,Norwegian,norwegian,C_log
11242,-1.654974728468495,NA,Norwegian,norwegian,C_log
11243,-3.42336016433478,NA,Norwegian,norwegian,C_log
11244,-0.6607005657967624,NA,Norwegian,norwegian,C_log
