language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
French (Quebecois),french_quebecois,B_lin,produces ~ 1 + age_c + (1 | item),20,178,697,216208,-69080.10298844812,138166.20597689625,138197.05796545508,3,-2.457516274819673,0.24673812504615494,1.2120005974830321,NA,NA,NA,0.07871371110280355,2026-05-27 08:30:45
