child_id,intercept_blup,slope_blup,language,lang_slug,model
Kristoffersen::10003,0.500301088970352,NA,Norwegian,norwegian,C_lin
Kristoffersen::10022,1.6459552103558774,NA,Norwegian,norwegian,C_lin
Kristoffersen::10025,0.369785092779825,NA,Norwegian,norwegian,C_lin
Kristoffersen::10030,1.4906976816214317,NA,Norwegian,norwegian,C_lin
Kristoffersen::10032,-0.8898175917728771,NA,Norwegian,norwegian,C_lin
Kristoffersen::10033,2.1139447409615175,NA,Norwegian,norwegian,C_lin
Kristoffersen::10040,2.0667469284623197,NA,Norwegian,norwegian,C_lin
Kristoffersen::10042,0.30232339188770047,NA,Norwegian,norwegian,C_lin
Kristoffersen::10044,4.522926912584548,NA,Norwegian,norwegian,C_lin
Kristoffersen::10052,2.0976575212145736,NA,Norwegian,norwegian,C_lin
Kristoffersen::10056,-2.022120106213563,NA,Norwegian,norwegian,C_lin
Kristoffersen::10059,-0.9294259793905258,NA,Norwegian,norwegian,C_lin
Kristoffersen::10064,1.4433884907955457,NA,Norwegian,norwegian,C_lin
Kristoffersen::10075,-1.8217179764413711,NA,Norwegian,norwegian,C_lin
Kristoffersen::10076,2.5934348549768513,NA,Norwegian,norwegian,C_lin
Kristoffersen::10079,-1.5352154414230939,NA,Norwegian,norwegian,C_lin
Kristoffersen::10085,-1.6393535315494763,NA,Norwegian,norwegian,C_lin
Kristoffersen::10111,-0.011659596346686757,NA,Norwegian,norwegian,C_lin
Kristoffersen::10119,-0.1866447432189473,NA,Norwegian,norwegian,C_lin
Kristoffersen::10120,-0.45412676817133163,NA,Norwegian,norwegian,C_lin
Kristoffersen::10127,-2.604927164875061,NA,Norwegian,norwegian,C_lin
Kristoffersen::10130,1.5917636159847033,NA,Norwegian,norwegian,C_lin
Kristoffersen::10136,0.9183907858279825,NA,Norwegian,norwegian,C_lin
Kristoffersen::10145,0.5055150459701915,NA,Norwegian,norwegian,C_lin
Kristoffersen::1015,0.6343197363773215,NA,Norwegian,norwegian,C_lin
Kristoffersen::10151,-2.467196746154395,NA,Norwegian,norwegian,C_lin
Kristoffersen::10167,0.5788282912588789,NA,Norwegian,norwegian,C_lin
Kristoffersen::1017,-0.49809852131096805,NA,Norwegian,norwegian,C_lin
Kristoffersen::10178,0.235324214705819,NA,Norwegian,norwegian,C_lin
Kristoffersen::10183,2.36507194506291,NA,Norwegian,norwegian,C_lin
Kristoffersen::10184,-0.5617932045768099,NA,Norwegian,norwegian,C_lin
Kristoffersen::10185,2.5109916440313156,NA,Norwegian,norwegian,C_lin
Kristoffersen::10190,2.7184310930861812,NA,Norwegian,norwegian,C_lin
Kristoffersen::10200,2.3399983971959766,NA,Norwegian,norwegian,C_lin
Kristoffersen::10208,0.9180016556664037,NA,Norwegian,norwegian,C_lin
Kristoffersen::10224,0.7167123977788922,NA,Norwegian,norwegian,C_lin
Kristoffersen::10226,1.9034947172810575,NA,Norwegian,norwegian,C_lin
Kristoffersen::10229,-1.2423493275167126,NA,Norwegian,norwegian,C_lin
Kristoffersen::10231,-1.1775384854526156,NA,Norwegian,norwegian,C_lin
Kristoffersen::10233,1.9349658706808053,NA,Norwegian,norwegian,C_lin
Kristoffersen::10250,2.418041609300357,NA,Norwegian,norwegian,C_lin
Kristoffersen::10262,0.06576408718329438,NA,Norwegian,norwegian,C_lin
Kristoffersen::10281,-0.5979614451246342,NA,Norwegian,norwegian,C_lin
Kristoffersen::10293,0.6243975070580342,NA,Norwegian,norwegian,C_lin
Kristoffersen::10320,-1.179032933081344,NA,Norwegian,norwegian,C_lin
Kristoffersen::10322,2.626060868296723,NA,Norwegian,norwegian,C_lin
Kristoffersen::10324,-1.8335629075909883,NA,Norwegian,norwegian,C_lin
Kristoffersen::10333,-3.5370178560243355,NA,Norwegian,norwegian,C_lin
Kristoffersen::10336,1.8114863969788833,NA,Norwegian,norwegian,C_lin
Kristoffersen::10349,1.0164426994198705,NA,Norwegian,norwegian,C_lin
Kristoffersen::10350,4.528155112825901,NA,Norwegian,norwegian,C_lin
Kristoffersen::10367,-1.1391044248469933,NA,Norwegian,norwegian,C_lin
Kristoffersen::10398,-1.808177169536373,NA,Norwegian,norwegian,C_lin
Kristoffersen::10403,1.4539187234257935,NA,Norwegian,norwegian,C_lin
Kristoffersen::10404,2.056320675195785,NA,Norwegian,norwegian,C_lin
Kristoffersen::10406,3.206557372325085,NA,Norwegian,norwegian,C_lin
Kristoffersen::10408,2.2927227921175457,NA,Norwegian,norwegian,C_lin
Kristoffersen::10412,-0.6319761411106013,NA,Norwegian,norwegian,C_lin
Kristoffersen::10427,-0.9375704352251878,NA,Norwegian,norwegian,C_lin
Kristoffersen::1043,-3.2456135338933816,NA,Norwegian,norwegian,C_lin
Kristoffersen::10431,2.2881644285635194,NA,Norwegian,norwegian,C_lin
Kristoffersen::10433,0.15557706374796665,NA,Norwegian,norwegian,C_lin
Kristoffersen::10436,0.9349338745248493,NA,Norwegian,norwegian,C_lin
Kristoffersen::10439,-1.4285016834484237,NA,Norwegian,norwegian,C_lin
Kristoffersen::10444,1.9523092832286282,NA,Norwegian,norwegian,C_lin
Kristoffersen::10452,2.6397034059574414,NA,Norwegian,norwegian,C_lin
Kristoffersen::10460,3.0414362322614235,NA,Norwegian,norwegian,C_lin
Kristoffersen::10461,-3.9836922400947574,NA,Norwegian,norwegian,C_lin
Kristoffersen::10470,0.3131101726440255,NA,Norwegian,norwegian,C_lin
Kristoffersen::10475,2.1224627776159464,NA,Norwegian,norwegian,C_lin
Kristoffersen::10494,0.8402648131974608,NA,Norwegian,norwegian,C_lin
Kristoffersen::10495,0.019045626530274223,NA,Norwegian,norwegian,C_lin
Kristoffersen::10507,-3.6509920790554355,NA,Norwegian,norwegian,C_lin
Kristoffersen::10508,-0.29647439900605843,NA,Norwegian,norwegian,C_lin
Kristoffersen::10510,0.34545869978752697,NA,Norwegian,norwegian,C_lin
Kristoffersen::10514,1.2499753706871914,NA,Norwegian,norwegian,C_lin
Kristoffersen::10516,-0.31709630201022515,NA,Norwegian,norwegian,C_lin
Kristoffersen::10522,-0.4209128599194496,NA,Norwegian,norwegian,C_lin
Kristoffersen::10523,1.069994725790693,NA,Norwegian,norwegian,C_lin
Kristoffersen::10525,0.53824323870892,NA,Norwegian,norwegian,C_lin
Kristoffersen::10532,-0.10961186772968887,NA,Norwegian,norwegian,C_lin
Kristoffersen::10533,0.33406475021341336,NA,Norwegian,norwegian,C_lin
Kristoffersen::10535,1.1733196189856412,NA,Norwegian,norwegian,C_lin
Kristoffersen::10541,-0.3847799535498713,NA,Norwegian,norwegian,C_lin
Kristoffersen::10546,-0.027653841031120726,NA,Norwegian,norwegian,C_lin
Kristoffersen::10566,0.642568917478383,NA,Norwegian,norwegian,C_lin
Kristoffersen::10585,-3.188605963177727,NA,Norwegian,norwegian,C_lin
Kristoffersen::10590,0.7039457843148941,NA,Norwegian,norwegian,C_lin
Kristoffersen::10594,1.3452632759409886,NA,Norwegian,norwegian,C_lin
Kristoffersen::10596,0.6299599380961561,NA,Norwegian,norwegian,C_lin
Kristoffersen::10598,-1.4066246172587045,NA,Norwegian,norwegian,C_lin
Kristoffersen::10606,0.5387009775829369,NA,Norwegian,norwegian,C_lin
Kristoffersen::1061,-0.539460359144243,NA,Norwegian,norwegian,C_lin
Kristoffersen::10618,-0.596158035349403,NA,Norwegian,norwegian,C_lin
Kristoffersen::10626,0.7887015096340391,NA,Norwegian,norwegian,C_lin
Kristoffersen::10636,-2.3950019957848703,NA,Norwegian,norwegian,C_lin
Kristoffersen::10638,2.948304914303664,NA,Norwegian,norwegian,C_lin
Kristoffersen::10644,1.531901498562632,NA,Norwegian,norwegian,C_lin
Kristoffersen::10654,-4.9603905365128425,NA,Norwegian,norwegian,C_lin
Kristoffersen::10655,1.412696017851534,NA,Norwegian,norwegian,C_lin
Kristoffersen::10661,1.9548599483651428,NA,Norwegian,norwegian,C_lin
Kristoffersen::10663,3.0190194706882196,NA,Norwegian,norwegian,C_lin
Kristoffersen::10679,0.2263212213348455,NA,Norwegian,norwegian,C_lin
Kristoffersen::10681,-2.53395281442394,NA,Norwegian,norwegian,C_lin
Kristoffersen::10682,2.300592241106436,NA,Norwegian,norwegian,C_lin
Kristoffersen::10687,2.2147598195073366,NA,Norwegian,norwegian,C_lin
Kristoffersen::10688,2.4987789990869724,NA,Norwegian,norwegian,C_lin
Kristoffersen::10691,-2.1927566327538326,NA,Norwegian,norwegian,C_lin
Kristoffersen::10697,-0.7179710736247383,NA,Norwegian,norwegian,C_lin
Kristoffersen::10706,2.2765681915104388,NA,Norwegian,norwegian,C_lin
Kristoffersen::10707,-4.641350860981072,NA,Norwegian,norwegian,C_lin
Kristoffersen::10721,2.364143069383601,NA,Norwegian,norwegian,C_lin
Kristoffersen::10729,-3.1144906576241276,NA,Norwegian,norwegian,C_lin
Kristoffersen::10730,-3.767001341962708,NA,Norwegian,norwegian,C_lin
Kristoffersen::10755,-2.7512327132062064,NA,Norwegian,norwegian,C_lin
Kristoffersen::10756,3.329481762104524,NA,Norwegian,norwegian,C_lin
Kristoffersen::10762,0.16651251897360805,NA,Norwegian,norwegian,C_lin
Kristoffersen::10776,0.29650415804255703,NA,Norwegian,norwegian,C_lin
Kristoffersen::10784,-0.3598148446896221,NA,Norwegian,norwegian,C_lin
Kristoffersen::10785,0.9469842496098887,NA,Norwegian,norwegian,C_lin
Kristoffersen::10788,2.3533199138967773,NA,Norwegian,norwegian,C_lin
Kristoffersen::10804,0.2600881120705175,NA,Norwegian,norwegian,C_lin
Kristoffersen::1081,-0.8148690218419791,NA,Norwegian,norwegian,C_lin
Kristoffersen::10813,1.19396046149244,NA,Norwegian,norwegian,C_lin
Kristoffersen::10821,1.6053890128387407,NA,Norwegian,norwegian,C_lin
Kristoffersen::10825,0.9871298771753918,NA,Norwegian,norwegian,C_lin
Kristoffersen::10828,2.0844354227487814,NA,Norwegian,norwegian,C_lin
Kristoffersen::1084,0.8633680281925341,NA,Norwegian,norwegian,C_lin
Kristoffersen::10840,-1.5428414494289873,NA,Norwegian,norwegian,C_lin
Kristoffersen::10843,-3.431961633416057,NA,Norwegian,norwegian,C_lin
Kristoffersen::10844,-0.10672163362746528,NA,Norwegian,norwegian,C_lin
Kristoffersen::10854,2.849302261835268,NA,Norwegian,norwegian,C_lin
Kristoffersen::10857,-2.0894392737670975,NA,Norwegian,norwegian,C_lin
Kristoffersen::10862,4.162073689031007,NA,Norwegian,norwegian,C_lin
Kristoffersen::10867,3.262093541578975,NA,Norwegian,norwegian,C_lin
Kristoffersen::10871,-1.821689547982574,NA,Norwegian,norwegian,C_lin
Kristoffersen::10875,-2.647476951706433,NA,Norwegian,norwegian,C_lin
Kristoffersen::10888,1.0585867624239846,NA,Norwegian,norwegian,C_lin
Kristoffersen::10898,0.8657485323592816,NA,Norwegian,norwegian,C_lin
Kristoffersen::10904,-0.019102305914012033,NA,Norwegian,norwegian,C_lin
