language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),thal,D_lin,produces ~ 1 + age_c + (1 + age_c | child) + (1 | item),16,653,681,1142557,-238156.92951297213,476325.85902594426,476397.5517016908,6,-4.330455386744814,0.5511379634538687,2.0495730953556173,1.5121924046289839,0.15948300428950285,-0.044702196422958106,121.45593689680099,2026-08-15 18:53:49
