language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),smith,C_lin,produces ~ 1 + age_c + (1 | child) + (1 | item),22,316,680,635800,-193466.92122931013,386941.84245862026,386987.2930159301,4,-1.689116220680481,0.5421515283063638,1.8594460760361569,1.950751301528024,NA,NA,3.4576812346776324,2026-08-15 15:47:35
