child_id,intercept_blup,slope_blup,language,lang_slug,model
Kristoffersen::10003,1.0861726469736093,0.4109872551571589,Norwegian,norwegian,D_lin
Kristoffersen::10022,0.614113151469342,-0.2954662015305104,Norwegian,norwegian,D_lin
Kristoffersen::10025,0.5010752298169349,0.1494620263049918,Norwegian,norwegian,D_lin
Kristoffersen::10030,1.3657021985222797,0.02630886941439773,Norwegian,norwegian,D_lin
Kristoffersen::10032,-2.044893884603349,-0.275514142182451,Norwegian,norwegian,D_lin
Kristoffersen::10033,1.9118487558165531,-0.037277305177584145,Norwegian,norwegian,D_lin
Kristoffersen::10040,2.6887939058319326,0.25847343107088994,Norwegian,norwegian,D_lin
Kristoffersen::10042,-0.29999459597381867,-0.1061569112710474,Norwegian,norwegian,D_lin
Kristoffersen::10044,3.1423386001398548,-0.3299220010683152,Norwegian,norwegian,D_lin
Kristoffersen::10052,4.071104695739204,0.5680568185782685,Norwegian,norwegian,D_lin
Kristoffersen::10056,-2.359627128069995,-0.1848395602421743,Norwegian,norwegian,D_lin
Kristoffersen::10059,-0.9304481870592148,0.17729043655668023,Norwegian,norwegian,D_lin
Kristoffersen::10064,1.83059330544648,0.1227875597378652,Norwegian,norwegian,D_lin
Kristoffersen::10075,-2.02698084680712,-0.09975223470745992,Norwegian,norwegian,D_lin
Kristoffersen::10076,7.406619443364071,1.0599415698068004,Norwegian,norwegian,D_lin
Kristoffersen::10079,-1.5371315656745284,0.1060278102360957,Norwegian,norwegian,D_lin
Kristoffersen::10085,-2.5933521090418,-0.38673507383256595,Norwegian,norwegian,D_lin
Kristoffersen::10111,-0.5994120861492156,-0.18615427454356617,Norwegian,norwegian,D_lin
Kristoffersen::10119,-0.38420821113512693,-0.07532193359441575,Norwegian,norwegian,D_lin
Kristoffersen::10120,-0.5343313047567676,0.11292838145183827,Norwegian,norwegian,D_lin
Kristoffersen::10127,-2.3928412247144926,-0.18005925342488416,Norwegian,norwegian,D_lin
Kristoffersen::10130,1.6039571086351712,0.1033622148291258,Norwegian,norwegian,D_lin
Kristoffersen::10136,0.40083545083697153,-0.18492683576302035,Norwegian,norwegian,D_lin
Kristoffersen::10145,0.6122223180797558,0.1171074511261699,Norwegian,norwegian,D_lin
Kristoffersen::1015,-0.2913749121634841,-0.07680907284551275,Norwegian,norwegian,D_lin
Kristoffersen::10151,-2.682111788586194,0.04608979226537287,Norwegian,norwegian,D_lin
Kristoffersen::10167,1.3150608073551937,0.5000384583560924,Norwegian,norwegian,D_lin
Kristoffersen::1017,2.81895308199082,0.33850063289858273,Norwegian,norwegian,D_lin
Kristoffersen::10178,0.07337257870517692,-0.13952674708047053,Norwegian,norwegian,D_lin
Kristoffersen::10183,1.746064097088803,-0.16622067038096888,Norwegian,norwegian,D_lin
Kristoffersen::10184,-0.7791838107768295,2.5904762781065165e-4,Norwegian,norwegian,D_lin
Kristoffersen::10185,2.288173358065838,-0.03291702147608054,Norwegian,norwegian,D_lin
Kristoffersen::10190,1.0824561027394952,-0.3089616131080057,Norwegian,norwegian,D_lin
Kristoffersen::10200,1.9367367551871175,-0.08503897646935771,Norwegian,norwegian,D_lin
Kristoffersen::10208,1.1176205311044671,0.18683207050951708,Norwegian,norwegian,D_lin
Kristoffersen::10224,0.4199079603722419,-0.06032596607412433,Norwegian,norwegian,D_lin
Kristoffersen::10226,2.577971925090695,0.46047060752727403,Norwegian,norwegian,D_lin
Kristoffersen::10229,-0.9695884333150667,0.5160081482720261,Norwegian,norwegian,D_lin
Kristoffersen::10231,-1.0824245501819039,0.2804071359489988,Norwegian,norwegian,D_lin
Kristoffersen::10233,1.4174323534862154,-0.1768604290032726,Norwegian,norwegian,D_lin
Kristoffersen::10250,2.4027594163026627,0.03446665633102054,Norwegian,norwegian,D_lin
Kristoffersen::10262,0.45496713583496096,0.11625857203234378,Norwegian,norwegian,D_lin
Kristoffersen::10281,-0.6422987610481083,0.1087879322426138,Norwegian,norwegian,D_lin
Kristoffersen::10293,0.768785414920672,0.16948068902699673,Norwegian,norwegian,D_lin
Kristoffersen::10320,-1.3218871169461526,0.11825590572278537,Norwegian,norwegian,D_lin
Kristoffersen::10322,2.8706360932838173,0.09580303208149957,Norwegian,norwegian,D_lin
Kristoffersen::10324,-2.2702946348851887,-0.06214018553290345,Norwegian,norwegian,D_lin
Kristoffersen::10333,-3.357659940587443,-0.1535463757404683,Norwegian,norwegian,D_lin
Kristoffersen::10336,1.8591881030300768,0.06345520659191009,Norwegian,norwegian,D_lin
Kristoffersen::10349,0.74692925770984675,-0.17737340276363806,Norwegian,norwegian,D_lin
Kristoffersen::10350,3.4664701788889714,-0.30386704472995035,Norwegian,norwegian,D_lin
Kristoffersen::10367,-1.1845301028248438,-0.09371530241192713,Norwegian,norwegian,D_lin
Kristoffersen::10398,-1.721726435976228,-0.11695527147400073,Norwegian,norwegian,D_lin
Kristoffersen::10403,1.209897281225578,-0.04871922370584221,Norwegian,norwegian,D_lin
Kristoffersen::10404,1.908086514542272,-0.009652714568118927,Norwegian,norwegian,D_lin
Kristoffersen::10406,3.263730323201998,0.04249704965954123,Norwegian,norwegian,D_lin
Kristoffersen::10408,2.6147823607409126,0.18025540209195598,Norwegian,norwegian,D_lin
Kristoffersen::10412,-0.7644321906040626,0.0467800046240594,Norwegian,norwegian,D_lin
Kristoffersen::10427,-1.0180611468894532,-0.12408079064630646,Norwegian,norwegian,D_lin
Kristoffersen::1043,-3.3508826814302797,-0.16056358381023234,Norwegian,norwegian,D_lin
Kristoffersen::10431,2.8625358414186777,0.2443575846212649,Norwegian,norwegian,D_lin
Kristoffersen::10433,0.18254283036601815,0.11076857713292435,Norwegian,norwegian,D_lin
Kristoffersen::10436,1.9041924419824101,0.38595248168895446,Norwegian,norwegian,D_lin
Kristoffersen::10439,-1.7258555951015857,-0.03557900654470637,Norwegian,norwegian,D_lin
Kristoffersen::10444,4.516275175021669,0.6717440777630618,Norwegian,norwegian,D_lin
Kristoffersen::10452,1.9758195737292863,-0.1509509361944781,Norwegian,norwegian,D_lin
Kristoffersen::10460,2.5946209312566486,-0.0943205648163225,Norwegian,norwegian,D_lin
Kristoffersen::10461,-5.072677696542654,0.2488265162633796,Norwegian,norwegian,D_lin
Kristoffersen::10470,0.0740799626940801,0.15229790722663383,Norwegian,norwegian,D_lin
Kristoffersen::10475,1.6938579301135162,-0.11124375298744513,Norwegian,norwegian,D_lin
Kristoffersen::10494,1.0561755245878102,0.13536099475955682,Norwegian,norwegian,D_lin
Kristoffersen::10495,-0.2923250711717074,-0.09062884892548041,Norwegian,norwegian,D_lin
Kristoffersen::10507,-5.060528018469161,0.1834681726340842,Norwegian,norwegian,D_lin
Kristoffersen::10508,-0.2200494686544624,0.21821729496574824,Norwegian,norwegian,D_lin
Kristoffersen::10510,0.31789241610571217,0.03546610173845269,Norwegian,norwegian,D_lin
Kristoffersen::10514,0.7668242739081994,-0.07152881143721579,Norwegian,norwegian,D_lin
Kristoffersen::10516,-0.4938800049278107,0.07805638933839482,Norwegian,norwegian,D_lin
Kristoffersen::10522,-1.0718830193597229,-0.3326674457054279,Norwegian,norwegian,D_lin
Kristoffersen::10523,0.776863341520105,-0.08953809792722046,Norwegian,norwegian,D_lin
Kristoffersen::10525,0.2763003905526353,0.0496548877083057,Norwegian,norwegian,D_lin
Kristoffersen::10532,-0.3313702173965211,0.12135048580824538,Norwegian,norwegian,D_lin
Kristoffersen::10533,2.2130369971642025,0.5396000126078657,Norwegian,norwegian,D_lin
Kristoffersen::10535,0.827441801985548,-0.15725125490336267,Norwegian,norwegian,D_lin
Kristoffersen::10541,-0.9096159876981181,0.323171198383828,Norwegian,norwegian,D_lin
Kristoffersen::10546,-0.19908208019282356,-0.2517116397188547,Norwegian,norwegian,D_lin
Kristoffersen::10566,-1.1251515250844804,-0.33019389533912774,Norwegian,norwegian,D_lin
Kristoffersen::10585,-3.311804795792756,-0.15244556162495237,Norwegian,norwegian,D_lin
Kristoffersen::10590,2.8126139406611204,0.9169208432531297,Norwegian,norwegian,D_lin
Kristoffersen::10594,1.293300642021294,0.04656002652563369,Norwegian,norwegian,D_lin
Kristoffersen::10596,0.7137376222925955,0.206701939586463,Norwegian,norwegian,D_lin
Kristoffersen::10598,-1.0845671557883982,-0.19486349112344867,Norwegian,norwegian,D_lin
Kristoffersen::10606,0.26072433037433035,-0.05163756452106256,Norwegian,norwegian,D_lin
Kristoffersen::1061,-0.821775926187848,-0.08737870859131716,Norwegian,norwegian,D_lin
Kristoffersen::10618,-0.8336260835830187,-0.1741378030598174,Norwegian,norwegian,D_lin
Kristoffersen::10626,0.9287670198324185,0.13603903603928483,Norwegian,norwegian,D_lin
Kristoffersen::10636,-2.290549793199003,0.4815063949609567,Norwegian,norwegian,D_lin
Kristoffersen::10638,2.686938553274077,-0.05340644541160949,Norwegian,norwegian,D_lin
Kristoffersen::10644,1.6186481348581077,0.13885407029815391,Norwegian,norwegian,D_lin
Kristoffersen::10654,-6.074364893179104,-0.3057119142467374,Norwegian,norwegian,D_lin
Kristoffersen::10655,1.1061060032085812,-0.1768605112367004,Norwegian,norwegian,D_lin
Kristoffersen::10661,1.9460682544987913,0.04044604553784615,Norwegian,norwegian,D_lin
Kristoffersen::10663,3.5974107468485896,0.19690416738037694,Norwegian,norwegian,D_lin
Kristoffersen::10679,-0.26962108371085125,-0.17966774433180827,Norwegian,norwegian,D_lin
Kristoffersen::10681,-2.282259419974045,-0.16833574245804736,Norwegian,norwegian,D_lin
