language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),marchman,A,produces ~ offset(log_age) + (1 | item),24,314,680,485520,-272260.47136069386,544524.9427213877,544547.1286729088,2,-0.32936895371722696,NA,0.9295059464548602,NA,NA,NA,0.2331773797671,2026-06-07 14:22:53
