child_id,intercept_blup,slope_blup,language,lang_slug,model
Hagihara::as004,-1.890391547412794,4.350261373506129,Japanese,japanese,D_log
Hagihara::hn009,0.05242356383479958,-2.573577677969774,Japanese,japanese,D_log
Hagihara::hn010,-0.9898338833126897,10.244913430940652,Japanese,japanese,D_log
Hagihara::hn011,0.009790289242942509,-5.860052813558428,Japanese,japanese,D_log
Hagihara::hs005,0.7238365522905466,4.365750134973084,Japanese,japanese,D_log
Hagihara::kb002,1.5493697073517507,-3.5615586405384376,Japanese,japanese,D_log
Hagihara::kb003,2.644517229456699,0.7969354107719894,Japanese,japanese,D_log
Hagihara::kb004,0.8929810689383315,-2.6792183442790054,Japanese,japanese,D_log
Hagihara::kb005,0.708068640783548,-3.4359483405777227,Japanese,japanese,D_log
Hagihara::kd009,1.6056773224896805,-0.7485869433605856,Japanese,japanese,D_log
Hagihara::kd102,1.3426569441028686,1.6041488257218788,Japanese,japanese,D_log
Hagihara::mk003,-3.917327284275345,-1.8100405045457864,Japanese,japanese,D_log
Hagihara::mn006,2.022112615571394,-6.723001487480261,Japanese,japanese,D_log
Hagihara::mn008,0.8072325617934007,1.2644010183918288,Japanese,japanese,D_log
Hagihara::sm003,-3.1891918068793115,0.7494907775203061,Japanese,japanese,D_log
Hagihara::sm008,4.392078802428409,-10.844883933534486,Japanese,japanese,D_log
Tsuji::O0028,2.3882469650556426,1.0501111941995238,Japanese,japanese,D_log
Tsuji::O0043,2.8147341491109805,-2.968430706979925,Japanese,japanese,D_log
Tsuji::O0083,-0.5993727598611969,-1.221404948125586,Japanese,japanese,D_log
Tsuji::O0104,0.11210443614802448,4.2896900478168645,Japanese,japanese,D_log
Tsuji::O0115,1.0207110776298138,-1.6434551766323848,Japanese,japanese,D_log
Tsuji::O0124,2.6865384768873226,2.877826918626118,Japanese,japanese,D_log
Tsuji::O0166,3.4701953567065846,-4.003759734228622,Japanese,japanese,D_log
Tsuji::O0185,-9.265793952451483,12.63215896444264,Japanese,japanese,D_log
Tsuji::O0189,0.7244982491580841,-2.2439385582409908,Japanese,japanese,D_log
Tsuji::O0197,-1.0511729669623906,0.887515157675133,Japanese,japanese,D_log
Tsuji::O0208,-1.8405746610702813,-6.3755654876328585,Japanese,japanese,D_log
Tsuji::O0212,1.4791386425271735,0.26534809517551017,Japanese,japanese,D_log
Tsuji::O0234,-1.010157976034198,5.756216127186729,Japanese,japanese,D_log
Tsuji::O0256,0.35345441815464795,10.155191204571054,Japanese,japanese,D_log
Tsuji::O0262,-2.5967781134113115,3.1177892486502126,Japanese,japanese,D_log
Tsuji::O0264,-0.8725417214913881,4.925611362545414,Japanese,japanese,D_log
Tsuji::O0272,2.7222700354509564,6.137034578216497,Japanese,japanese,D_log
Tsuji::O0273,-0.560391614764716,-0.6160708364355412,Japanese,japanese,D_log
Tsuji::O0277,-1.7629625245466642,4.504565652140603,Japanese,japanese,D_log
Tsuji::O0280,-2.0217537797733507,-11.783225286798762,Japanese,japanese,D_log
Tsuji::O0287,1.7680094685896925,-4.418089018228574,Japanese,japanese,D_log
Tsuji::O0289,1.195829396433467,-1.112287620089034,Japanese,japanese,D_log
Tsuji::O0295,0.29115858276272416,6.860986622537741,Japanese,japanese,D_log
Tsuji::O0302,0.8901255793946113,0.32487039839168913,Japanese,japanese,D_log
Tsuji::O0303,3.330464908047635,-1.2495626389989414,Japanese,japanese,D_log
Tsuji::O0314,-2.2786442230837305,8.6149841019383,Japanese,japanese,D_log
Tsuji::O0316,2.1008858208548418,-0.8638718561042845,Japanese,japanese,D_log
Tsuji::O0317,0.7220864538042582,0.3101255476518725,Japanese,japanese,D_log
Tsuji::O0336,4.351646563072412,-2.191893536005437,Japanese,japanese,D_log
Tsuji::O0342,-0.6488458380142375,0.6440597874973732,Japanese,japanese,D_log
Tsuji::O0343,2.1961582576266667,-1.6124094193039258,Japanese,japanese,D_log
Tsuji::O0347,-0.32526813350501155,-6.624724434256713,Japanese,japanese,D_log
Tsuji::O0350,0.5683975260110739,-0.7033942175464307,Japanese,japanese,D_log
Tsuji::O0363,0.35550763289995796,-0.6208304342287225,Japanese,japanese,D_log
Tsuji::O0367,1.405685935057165,-0.7335241438062952,Japanese,japanese,D_log
Tsuji::O0376,-4.452086937802868,5.483772880046033,Japanese,japanese,D_log
Tsuji::O0377,-8.191754544468292,9.508952314831637,Japanese,japanese,D_log
Tsuji::O0384,-6.422163650235719,14.683489012988327,Japanese,japanese,D_log
Tsuji::O0385,-0.17048797752182968,-3.758168408119789,Japanese,japanese,D_log
Tsuji::O0390,0.8050931974224368,-0.42819723345690097,Japanese,japanese,D_log
Tsuji::O0396,-2.0122841613918228,1.0615337293786102,Japanese,japanese,D_log
Tsuji::O0397,-1.607301047678453,-0.22737389416690418,Japanese,japanese,D_log
Tsuji::O0400,-0.2519719558080982,0.3343418135858184,Japanese,japanese,D_log
Tsuji::O0405,3.714011083192533,-1.018228295570747,Japanese,japanese,D_log
Tsuji::O0412,2.5227965000398833,0.10577023452269607,Japanese,japanese,D_log
Tsuji::O0431,2.3956625125701145,0.03827206153820073,Japanese,japanese,D_log
Tsuji::O0447,2.852252219517042,-3.223659413232584,Japanese,japanese,D_log
Tsuji::O0465,2.651851717933693,6.24576397432833,Japanese,japanese,D_log
Tsuji::O0473,-3.10309934433927,0.5979605051466732,Japanese,japanese,D_log
Tsuji::O0474,2.1890763480228674,1.3196191118424654,Japanese,japanese,D_log
Tsuji::O0480,0.8451507053909288,0.4939027503302543,Japanese,japanese,D_log
Tsuji::O0482,1.7744588045093053,-0.49043322305168324,Japanese,japanese,D_log
Tsuji::O0487,2.0633224753999913,-4.26848419668621,Japanese,japanese,D_log
Tsuji::O0496,-0.012559707227842859,-0.5477907522028875,Japanese,japanese,D_log
Tsuji::O0517,0.5510669489884459,-0.40670824673754924,Japanese,japanese,D_log
Tsuji::O0519,-5.317629039475799,11.42944960292567,Japanese,japanese,D_log
Tsuji::O0526,-0.1445063253512402,2.1903836971642896,Japanese,japanese,D_log
Tsuji::O0527,-1.3769018222647684,-1.8978842936735296,Japanese,japanese,D_log
Tsuji::O0531,2.6864201118942916,-2.8922784688687577,Japanese,japanese,D_log
Tsuji::O0536,-2.986772434360494,-0.5852207946945418,Japanese,japanese,D_log
Tsuji::O0539,-2.6926702251365,2.399737620689764,Japanese,japanese,D_log
Tsuji::O0551,-1.754503499898773,1.5952822719785984,Japanese,japanese,D_log
Tsuji::O0552,4.066119470562563,0.635951443157301,Japanese,japanese,D_log
Tsuji::O0558,-0.8298716250097891,21.27041518054704,Japanese,japanese,D_log
Tsuji::O0582,1.4331373273606456,0.4786292509146986,Japanese,japanese,D_log
Tsuji::O0593,-1.816150840609952,-9.323492823778347,Japanese,japanese,D_log
Tsuji::O0596,-1.769078845249822,0.1848233449100115,Japanese,japanese,D_log
