language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
Japanese,japanese,B_log,produces ~ 1 + log_age + (1 | item),18,178,758,230740,-58915.46642776049,117836.93285552098,117867.97999596443,3,-3.010922884752029,7.730475030834043,1.2446379709832966,NA,NA,NA,0.07778047323226929,2026-06-07 14:27:27
