child_id,intercept_blup,slope_blup,language,lang_slug,model
Thal::E0002,-0.9363006008941878,NA,English (American),thal,C_lin
Thal::E0004,0.1061271595832417,NA,English (American),thal,C_lin
Thal::E0005,0.9536733781513914,NA,English (American),thal,C_lin
Thal::E0008,-5.572368826141307,NA,English (American),thal,C_lin
Thal::E0010,-1.2141765768483508,NA,English (American),thal,C_lin
Thal::E0011,-1.3120121106021376,NA,English (American),thal,C_lin
Thal::E0013,1.1018406225383026,NA,English (American),thal,C_lin
Thal::E0015,0.7652595985013148,NA,English (American),thal,C_lin
Thal::E0016,0.6200747822951093,NA,English (American),thal,C_lin
Thal::E0019,0.14937883561471862,NA,English (American),thal,C_lin
Thal::E0020,-1.335117409200832,NA,English (American),thal,C_lin
Thal::E0022,2.091311382851016,NA,English (American),thal,C_lin
Thal::E0023,-0.05741285138189826,NA,English (American),thal,C_lin
Thal::E0025,1.0708967083342107,NA,English (American),thal,C_lin
Thal::E0028,2.2151580039604175,NA,English (American),thal,C_lin
Thal::E0030,1.0844559069224173,NA,English (American),thal,C_lin
Thal::E0032,-1.7047668852369415,NA,English (American),thal,C_lin
Thal::E0033,-0.7718030069233742,NA,English (American),thal,C_lin
Thal::E0036,0.19271308638586931,NA,English (American),thal,C_lin
Thal::E0037,-0.44746586930739907,NA,English (American),thal,C_lin
Thal::E0038,0.6908283902901121,NA,English (American),thal,C_lin
Thal::E0039,-0.03079862619670608,NA,English (American),thal,C_lin
Thal::E0040,1.8767509463512428,NA,English (American),thal,C_lin
Thal::E0041,-1.3854029557755976,NA,English (American),thal,C_lin
Thal::E0042,0.31444945419834924,NA,English (American),thal,C_lin
Thal::E0043,1.5973039692887785,NA,English (American),thal,C_lin
Thal::E0044,3.015773030880419,NA,English (American),thal,C_lin
Thal::E0047,-1.4425249679123482,NA,English (American),thal,C_lin
Thal::E0049,-1.0018402118152376,NA,English (American),thal,C_lin
Thal::E0050,-0.18812655744121504,NA,English (American),thal,C_lin
Thal::E0053,-0.9034804619972221,NA,English (American),thal,C_lin
Thal::E0055,0.3318839335318028,NA,English (American),thal,C_lin
Thal::E0059,-0.8706231576873892,NA,English (American),thal,C_lin
Thal::E0060,-0.4474658693073996,NA,English (American),thal,C_lin
Thal::E0064,-0.048839336768989536,NA,English (American),thal,C_lin
Thal::E0069,-3.4773444246021405,NA,English (American),thal,C_lin
Thal::E0071,-3.192966139311043,NA,English (American),thal,C_lin
Thal::E0072,0.42793822846109375,NA,English (American),thal,C_lin
Thal::E0073,1.0757583289319854,NA,English (American),thal,C_lin
Thal::E0075,0.9187005031608209,NA,English (American),thal,C_lin
Thal::E0076,-0.031680705742238746,NA,English (American),thal,C_lin
Thal::E0081,1.7135406110096711,NA,English (American),thal,C_lin
Thal::E0082,1.3946743712007157,NA,English (American),thal,C_lin
Thal::E0083,0.1493788356147182,NA,English (American),thal,C_lin
Thal::E0087,0.8574252005755434,NA,English (American),thal,C_lin
Thal::E0088,-0.07896495225817589,NA,English (American),thal,C_lin
Thal::E0090,-1.870346637433965,NA,English (American),thal,C_lin
