language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
Norwegian,norwegian,B_log,produces ~ 1 + log_age + (1 | item),26,1630,733,4442722,-2009677.7917549165,4019361.583509833,4019401.503843262,3,-0.04369546143453707,7.32960017256774,1.3609087942886529,NA,NA,NA,4.973921962579092,2026-08-15 15:49:50
