language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),thal,A,produces ~ offset(log_age) + (1 | item),16,653,681,1142557,-589346.0678282662,1178696.1356565324,1178720.0332151146,2,-0.9562670113252801,NA,0.5736662568850959,NA,NA,NA,0.6207719246546427,2026-08-15 15:42:07
