language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),thal,D_log,produces ~ 1 + log_age + (1 + log_age | child) + (1 | item),16,653,681,1142557,-237588.8915394379,475189.7830788758,475261.47575462237,6,-4.207792203283513,11.452784898933597,2.053755157101193,1.566530374819025,3.1890614161357154,-0.14691844305869337,65.86503221988679,2026-08-15 16:47:36
