language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
Finnish,finnish,D_lin,produces ~ 1 + age_c + (1 + age_c | child) + (1 | item),15,236,201,53954,-11260.802198525715,22533.60439705143,22586.979719715404,6,-4.3497092869870135,0.600347685816307,2.227198793618456,1.7507061374607071,0.27461542088976426,-0.11661697752968457,0.885858682791392,2026-05-27 08:29:53
