child_id,intercept_blup,slope_blup,language,lang_slug,model
80861,-0.4942382928432669,3.926390958705685,Finnish,finnish,D_log
81439,-1.2878035980516924,3.5041367807524555,Finnish,finnish,D_log
91832,0.7353458111431626,1.0515192090725318,Finnish,finnish,D_log
91833,0.6600622712698495,1.052051265156471,Finnish,finnish,D_log
91834,-1.6597482847118736,-2.055345994940251,Finnish,finnish,D_log
91835,-1.307735339568082,1.9207611280969414,Finnish,finnish,D_log
91836,-2.762223526318504,10.056767071400223,Finnish,finnish,D_log
91837,-3.0867098775636106,11.137537958143934,Finnish,finnish,D_log
91838,-1.6952263030884474,6.751212772882341,Finnish,finnish,D_log
91839,0.6135987519216639,-2.091403701496615,Finnish,finnish,D_log
91840,-3.8185667579540445,12.43902434048582,Finnish,finnish,D_log
91841,-0.4523412803281137,3.6781704848216203,Finnish,finnish,D_log
91842,-1.254241725531482,-1.712706374642413,Finnish,finnish,D_log
91843,-0.25542073600209825,-5.735271738428403,Finnish,finnish,D_log
91844,2.16247253740967,3.7231379591477545,Finnish,finnish,D_log
91845,0.7641882783601165,1.3132525244617157,Finnish,finnish,D_log
91846,-1.2628402240594876,5.522673664746858,Finnish,finnish,D_log
91847,-0.7205228778330176,0.8206976180040381,Finnish,finnish,D_log
91848,2.0900856200101865,-2.8100272951699616,Finnish,finnish,D_log
91849,1.1970420609205135,4.861347765909856,Finnish,finnish,D_log
91850,-2.424825010391837,4.632170668818498,Finnish,finnish,D_log
91851,0.20488204986484662,2.8095901724380603,Finnish,finnish,D_log
91852,1.950121217113449,-2.3759366844083045,Finnish,finnish,D_log
91853,-3.629426526323982,5.622593044619524,Finnish,finnish,D_log
91854,-1.216428314693332,1.3513947349145665,Finnish,finnish,D_log
91855,2.1514574531760915,1.0810199875537512,Finnish,finnish,D_log
91856,-1.4019629559974092,3.391906030247741,Finnish,finnish,D_log
91857,1.3314312611994796,1.2053487185616523,Finnish,finnish,D_log
91858,-2.436734370108695,3.262284984366811,Finnish,finnish,D_log
91859,0.5389255860432048,0.8527364477573406,Finnish,finnish,D_log
91860,-0.29664187631840244,1.614134072935976,Finnish,finnish,D_log
91861,-1.4752448862606855,6.127443766723441,Finnish,finnish,D_log
91862,-1.3284644735557003,1.0770215763668203,Finnish,finnish,D_log
91863,0.09922533130745397,1.4794513372654146,Finnish,finnish,D_log
91864,2.130716123345312,0.1725531371204534,Finnish,finnish,D_log
91865,-2.1182995165790968,7.7996429168286525,Finnish,finnish,D_log
91866,2.0683648918075153,-2.8544363333524396,Finnish,finnish,D_log
91867,-0.8272064996974912,8.492113201058125,Finnish,finnish,D_log
91868,-2.8808480371012704,3.4101306242727425,Finnish,finnish,D_log
91869,-2.7615262820815305,-9.27061263395196,Finnish,finnish,D_log
91870,1.1841639434043176,-10.046911287977125,Finnish,finnish,D_log
91871,1.3115819427203323,0.2455821373536986,Finnish,finnish,D_log
91872,0.1778708952822758,0.3037674292885756,Finnish,finnish,D_log
91873,3.3947781497655916,-4.065766412576734,Finnish,finnish,D_log
91874,-1.0798175413396607,5.957971187748061,Finnish,finnish,D_log
91875,0.5604138139492144,-1.3833492616796308,Finnish,finnish,D_log
91876,0.10226115499105119,-5.1308829874515665,Finnish,finnish,D_log
91877,1.841327772804465,-2.851525962474912,Finnish,finnish,D_log
91878,-0.8149858253600304,2.9812717621183173,Finnish,finnish,D_log
91879,0.8131877983423712,3.1582468718060834,Finnish,finnish,D_log
91880,-3.214258454392782,16.803951771103876,Finnish,finnish,D_log
91881,0.4068796655923354,-1.0637231855384697,Finnish,finnish,D_log
91882,-1.04321160356724,1.078668704953731,Finnish,finnish,D_log
91883,0.17787089528227923,0.3037674292885658,Finnish,finnish,D_log
91884,-1.906309126118359,4.490297855756795,Finnish,finnish,D_log
91885,-1.2964897997518123,-5.964549671717635,Finnish,finnish,D_log
91886,0.7222431686727008,-7.196772811124644,Finnish,finnish,D_log
91887,3.514389584150417,-7.532719374874613,Finnish,finnish,D_log
91888,0.6665088409255234,0.7078951618528863,Finnish,finnish,D_log
91889,0.5430076152795111,6.4628037313730795,Finnish,finnish,D_log
91890,-0.25014594573829635,6.107318435453909,Finnish,finnish,D_log
91891,0.40787875677871266,-0.4747624858735155,Finnish,finnish,D_log
91892,0.39507014413041697,1.271266294983176,Finnish,finnish,D_log
91893,-0.4776933199100583,-7.615129639404977,Finnish,finnish,D_log
91894,1.1004167412201962,3.6368876657071256,Finnish,finnish,D_log
91895,0.8543327119767374,-15.051131326579508,Finnish,finnish,D_log
91896,-3.764731690554374,20.127431377757937,Finnish,finnish,D_log
91897,1.6361787808066435,-4.499769642836754,Finnish,finnish,D_log
91898,0.5333717519237489,-3.0870218962365725,Finnish,finnish,D_log
91899,-3.178783938447775,-1.8133567361030636,Finnish,finnish,D_log
91900,-1.7667919913975163,2.43873896944912,Finnish,finnish,D_log
91901,1.4750059818966457,-16.133705395532616,Finnish,finnish,D_log
91902,-0.32057798252675324,-5.700481290705681,Finnish,finnish,D_log
91903,-0.2781306337459588,4.718663479963505,Finnish,finnish,D_log
91904,-1.4736470309030893,-4.630884014944287,Finnish,finnish,D_log
91905,-1.995472341696611,2.620842356193029,Finnish,finnish,D_log
91906,2.980338962546999,-0.4828498281074616,Finnish,finnish,D_log
91907,1.2483696533848785,2.775443627394532,Finnish,finnish,D_log
91908,-1.0453368339597386,2.8487022602482606,Finnish,finnish,D_log
91909,-2.792705874938511,2.7571800138846734,Finnish,finnish,D_log
91910,-3.278981677850935,-0.6630793781691362,Finnish,finnish,D_log
91911,-0.2580225449120098,2.2992469142494736,Finnish,finnish,D_log
91912,-3.07115249902803,6.765710000357832,Finnish,finnish,D_log
91913,0.06513316799641133,-0.9369016870919803,Finnish,finnish,D_log
91914,2.5625042097170314,-4.039559569405984,Finnish,finnish,D_log
91915,-2.7368769952170884,-0.7353403676968622,Finnish,finnish,D_log
91916,-0.17629940968404367,1.810332093774135,Finnish,finnish,D_log
91917,0.5766646689705714,3.177897170516897,Finnish,finnish,D_log
91918,0.49105429232398107,4.5940230145639,Finnish,finnish,D_log
91919,-3.1046910375466696,-2.7240743127505667,Finnish,finnish,D_log
91920,2.003908528401197,2.42983088667524,Finnish,finnish,D_log
91921,-0.15842535054041804,9.700773193921009,Finnish,finnish,D_log
91922,-1.5299184671028432,2.091967264201209,Finnish,finnish,D_log
91923,-1.6260466539364873,3.7580836775631803,Finnish,finnish,D_log
91924,-0.6101894908143385,7.724872446942983,Finnish,finnish,D_log
91925,-2.1738609334953973,0.48134286789350766,Finnish,finnish,D_log
91926,2.077383615093483,-3.3424053092644024,Finnish,finnish,D_log
91927,-0.5435894874328748,2.7321027753736122,Finnish,finnish,D_log
91928,-0.36346478604042465,3.533249098225985,Finnish,finnish,D_log
91929,-0.8781493977972503,8.26836173879286,Finnish,finnish,D_log
91930,2.1204212202407846,-4.483740926513089,Finnish,finnish,D_log
91931,0.7478426249639166,3.5400500691981422,Finnish,finnish,D_log
91932,-0.5178852072886573,3.8531952780315963,Finnish,finnish,D_log
91933,-2.171115731420856,-6.044704097419212,Finnish,finnish,D_log
91934,0.05442337888120295,-5.819055203212301,Finnish,finnish,D_log
91935,-1.963937489056325,-3.6330435395637357,Finnish,finnish,D_log
91936,2.007317166164574,0.01122031721920047,Finnish,finnish,D_log
91937,4.185715839484561,-2.6365823886434074,Finnish,finnish,D_log
91938,-1.930153563547517,2.1887253286602486,Finnish,finnish,D_log
91939,-0.6285019858695915,1.091748520847697,Finnish,finnish,D_log
91940,-2.6039546623220478,7.830819681671063,Finnish,finnish,D_log
91941,-2.0337555013374295,-0.5241598913057486,Finnish,finnish,D_log
91942,1.7944951521361823,2.8535288355605566,Finnish,finnish,D_log
91943,-2.4020387062469375,2.1033268542528374,Finnish,finnish,D_log
91944,2.8536863851184404,1.4376077065374306,Finnish,finnish,D_log
91945,-0.4221067855773975,-2.815342188086829,Finnish,finnish,D_log
91946,-0.12004872066487056,0.18007963047651143,Finnish,finnish,D_log
91947,-2.139652677682589,0.23654243108930362,Finnish,finnish,D_log
91948,-3.4271419468975286,0.9158545982324182,Finnish,finnish,D_log
91949,1.3747798171031929,-3.0058808433000594,Finnish,finnish,D_log
91950,1.826592589981971,-0.33310116566450576,Finnish,finnish,D_log
91951,0.9368020207931286,-4.535638556351053,Finnish,finnish,D_log
91952,-0.436463166532317,-5.932359407334807,Finnish,finnish,D_log
91953,-0.2103073942048419,-0.585188919584462,Finnish,finnish,D_log
91954,0.6532806232395133,-4.2672750481185675,Finnish,finnish,D_log
91955,-0.022778103319064203,-4.784936467630784,Finnish,finnish,D_log
91956,0.6995406308981661,4.0178413662047054,Finnish,finnish,D_log
91957,0.8293753275909752,-0.5514735829624582,Finnish,finnish,D_log
91958,-1.8733410253097436,2.4087385536927863,Finnish,finnish,D_log
91959,0.23929178457265715,3.3398961879407643,Finnish,finnish,D_log
91960,-0.4384955298988048,-0.9701576368961194,Finnish,finnish,D_log
91961,-0.022778103319064484,-4.784936467630782,Finnish,finnish,D_log
91962,3.0477771566532934,-1.1675184147836364,Finnish,finnish,D_log
91963,1.6833872081721395,-2.87826300860087,Finnish,finnish,D_log
91964,-0.10157828794426374,-2.9660087425689046,Finnish,finnish,D_log
91965,-0.9528863145338473,2.3714588858930195,Finnish,finnish,D_log
91966,-0.3097473727417954,-3.4577022801213086,Finnish,finnish,D_log
91967,-0.3720655711076424,2.6939027883999,Finnish,finnish,D_log
91968,-1.3476745923094957,2.3120153664366008,Finnish,finnish,D_log
91969,1.5914747267535305,1.6409133523954627,Finnish,finnish,D_log
91970,1.7741567586918023,-2.5463267230938627,Finnish,finnish,D_log
91971,-1.3476745923094935,2.312015366436597,Finnish,finnish,D_log
91972,-2.6529212203019434,2.8262984052337674,Finnish,finnish,D_log
91973,1.9549857149618215,-7.149816221394744,Finnish,finnish,D_log
91974,-0.0078033550922101,-0.2153632049190046,Finnish,finnish,D_log
91975,3.288500344198189,-3.6161762116072365,Finnish,finnish,D_log
91976,0.23929178457265685,3.3398961879407625,Finnish,finnish,D_log
91977,-2.652921220301945,2.826298405233769,Finnish,finnish,D_log
91978,0.08603333906395716,-2.50657966084737,Finnish,finnish,D_log
91979,0.3416501784084671,0.480324782320631,Finnish,finnish,D_log
91980,0.17481345303199727,0.1394736412016631,Finnish,finnish,D_log
91981,0.25273173629434,-6.87563611799487,Finnish,finnish,D_log
91982,1.3026728148837783,5.1220052644176155,Finnish,finnish,D_log
91983,0.23929178457265549,3.339896187940764,Finnish,finnish,D_log
91984,-0.5965412150723753,-3.6510993056729877,Finnish,finnish,D_log
91985,3.4757480329176933,2.9883795349170748,Finnish,finnish,D_log
91986,3.050156595493967,1.1427575056959185,Finnish,finnish,D_log
91987,-0.41225565335842657,2.515779587265723,Finnish,finnish,D_log
91988,1.0854497584685465,-6.889402881202253,Finnish,finnish,D_log
91989,0.4960071370069213,3.440974515500812,Finnish,finnish,D_log
91990,-1.1359653991422956,-6.73230209593097,Finnish,finnish,D_log
91991,2.9236471145593215,2.0998362291294463,Finnish,finnish,D_log
91992,-0.17996438010740776,-4.381831096247526,Finnish,finnish,D_log
91993,2.5309022996475217,2.712705354670044,Finnish,finnish,D_log
91994,1.6997139500056493,-4.425942202469127,Finnish,finnish,D_log
91995,0.8370435713940801,-4.323727706520681,Finnish,finnish,D_log
91996,0.6028052584895924,0.8279626505115782,Finnish,finnish,D_log
91997,2.2740398606484593,-3.4211684215317892,Finnish,finnish,D_log
91998,-1.1550455803607085,2.2412329136745806,Finnish,finnish,D_log
91999,0.6125763731083224,-6.398439298018215,Finnish,finnish,D_log
92000,1.8873456149479881,-2.5326012215536604,Finnish,finnish,D_log
92001,-0.6890246445940845,-8.717805620299721,Finnish,finnish,D_log
92002,-1.2087630835847931,-1.935839435356498,Finnish,finnish,D_log
92003,-0.9810369689965375,-7.7698955125588265,Finnish,finnish,D_log
92004,2.0328903704064074,-0.634315866655133,Finnish,finnish,D_log
92005,2.797395247097377,-1.803550374937545,Finnish,finnish,D_log
92006,0.42919398929267877,0.48678351333663195,Finnish,finnish,D_log
92007,2.490839561218225,-4.032914853594001,Finnish,finnish,D_log
92008,1.0463789522898042,-5.9758108686034745,Finnish,finnish,D_log
92009,-0.31340193635412295,-3.108179726683427,Finnish,finnish,D_log
92010,0.14875567549562416,-2.158008828261347,Finnish,finnish,D_log
92011,-0.7417053798298153,2.3396664955230237,Finnish,finnish,D_log
92012,1.4373642354823062,2.655168470333292,Finnish,finnish,D_log
92013,0.9739400826646429,-6.527463520983406,Finnish,finnish,D_log
92014,-0.20924059726392727,-0.6397039620153452,Finnish,finnish,D_log
92015,-0.5965412150723742,-3.6510993056729864,Finnish,finnish,D_log
92016,0.23928621203683734,0.13010338206891803,Finnish,finnish,D_log
92017,0.3362887819690533,-4.298413197352019,Finnish,finnish,D_log
92018,-0.17996438010740687,-4.3818310962475095,Finnish,finnish,D_log
92019,1.1391744823362515,-5.198499373249271,Finnish,finnish,D_log
92020,0.6289633143628979,-5.306182140025705,Finnish,finnish,D_log
92021,0.47683438112146903,-9.47722340048888,Finnish,finnish,D_log
92022,-0.313401936354121,-3.108179726683423,Finnish,finnish,D_log
92023,-2.529305235120745,2.7191495563809998,Finnish,finnish,D_log
92024,4.162266575245442,-2.5334516573501875,Finnish,finnish,D_log
92025,2.932777393977087,-6.041410273299668,Finnish,finnish,D_log
92026,-0.13761092994857022,2.7291578343759975,Finnish,finnish,D_log
92027,-1.2087630835847931,-1.935839435356498,Finnish,finnish,D_log
92028,-0.17996438010740734,-4.381831096247521,Finnish,finnish,D_log
92029,-2.529305235120745,2.7191495563809998,Finnish,finnish,D_log
92030,0.9753238343360667,4.164167728634203,Finnish,finnish,D_log
92031,1.461354269741205,-6.304662015429272,Finnish,finnish,D_log
92032,-0.8089937566471572,-1.493188395523822,Finnish,finnish,D_log
92033,0.7143790808795543,-4.431539015263077,Finnish,finnish,D_log
92034,0.6028052584895938,0.8279626505115869,Finnish,finnish,D_log
92035,1.7142157287957989,1.6313863477617434,Finnish,finnish,D_log
92036,-2.529305235120745,2.7191495563809998,Finnish,finnish,D_log
92037,0.028600644440539814,-0.24458133652367695,Finnish,finnish,D_log
92038,1.4952056869275259,5.105166488462984,Finnish,finnish,D_log
92039,-0.5965412150723741,-3.6510993056729846,Finnish,finnish,D_log
92040,-1.708200483056833,2.3058404469141087,Finnish,finnish,D_log
92041,1.9985831292732972,0.10731790902816418,Finnish,finnish,D_log
92042,-1.2087630835847958,-1.935839435356501,Finnish,finnish,D_log
92043,1.6116963025132691,5.336259959697357,Finnish,finnish,D_log
92044,1.4510677573887265,-5.873255739663733,Finnish,finnish,D_log
92045,1.2477154151229173,4.6382044385789865,Finnish,finnish,D_log
92046,-2.529305235120745,2.7191495563809998,Finnish,finnish,D_log
92047,-0.0681164298740359,-2.6136564387332566,Finnish,finnish,D_log
92048,1.9859989761008998,-2.251647901405291,Finnish,finnish,D_log
92049,0.4682978303305282,-5.70294949603895,Finnish,finnish,D_log
92050,-0.4836311724268261,-1.0566727551781934,Finnish,finnish,D_log
92051,-0.7417053798298151,2.339666495523027,Finnish,finnish,D_log
92052,-1.387148882262309,-5.6114492666422455,Finnish,finnish,D_log
92053,2.5808572293142364,-0.8788554349249638,Finnish,finnish,D_log
92054,1.7945445284989314,-0.4810713378001237,Finnish,finnish,D_log
92055,-0.3376499305947242,-6.123508838895426,Finnish,finnish,D_log
92056,-1.708200483056832,2.305840446914108,Finnish,finnish,D_log
92057,-1.1550455803607076,2.2412329136745823,Finnish,finnish,D_log
92058,-1.1550455803607083,2.24123291367458,Finnish,finnish,D_log
92059,0.09899108691876062,2.960199683319928,Finnish,finnish,D_log
92060,-0.4122556533584271,2.515779587265726,Finnish,finnish,D_log
92061,3.12259782815419,8.895031341598823,Finnish,finnish,D_log
92062,-0.41225565335842657,2.5157795872657234,Finnish,finnish,D_log
92063,1.1052623911152701,-6.753604343938421,Finnish,finnish,D_log
92064,-1.155045580360707,2.24123291367458,Finnish,finnish,D_log
92065,0.8410958197387712,-5.336884582328883,Finnish,finnish,D_log
