child_id,intercept_blup,slope_blup,language,lang_slug,model
Marchman::1,1.1913830346067744,NA,English (American),marchman,C_log
Marchman::10,-1.845575558373008,NA,English (American),marchman,C_log
Marchman::100,-2.3264414150859505,NA,English (American),marchman,C_log
Marchman::1000,2.6784303420809272,NA,English (American),marchman,C_log
Marchman::1001,0.6857086954431075,NA,English (American),marchman,C_log
Marchman::1002,0.18681262432869136,NA,English (American),marchman,C_log
Marchman::1003,0.51109456036888,NA,English (American),marchman,C_log
Marchman::1004,1.396731009407472,NA,English (American),marchman,C_log
Marchman::1005,0.7215163132738381,NA,English (American),marchman,C_log
Marchman::1006,0.29512943671898956,NA,English (American),marchman,C_log
Marchman::1007,1.2473403879529648,NA,English (American),marchman,C_log
Marchman::1008,1.5925646192743121,NA,English (American),marchman,C_log
Marchman::1009,5.490118725884497,NA,English (American),marchman,C_log
Marchman::101,-0.35597836613080375,NA,English (American),marchman,C_log
Marchman::1010,-1.1749235291524274,NA,English (American),marchman,C_log
Marchman::1011,-0.5022265181124459,NA,English (American),marchman,C_log
Marchman::1012,1.804735906452704,NA,English (American),marchman,C_log
Marchman::1013,-0.3558005237012502,NA,English (American),marchman,C_log
Marchman::1014,1.486155488379493,NA,English (American),marchman,C_log
Marchman::1015,-2.1371491511494827,NA,English (American),marchman,C_log
Marchman::1016,1.4626852360767801,NA,English (American),marchman,C_log
Marchman::1017,-1.8588530296717913,NA,English (American),marchman,C_log
Marchman::1018,1.5964689786944868,NA,English (American),marchman,C_log
Marchman::1019,-0.07883747351698443,NA,English (American),marchman,C_log
Marchman::102,0.03498832944050742,NA,English (American),marchman,C_log
Marchman::1020,1.3148297762766825,NA,English (American),marchman,C_log
Marchman::1021,-1.4041406770618596,NA,English (American),marchman,C_log
Marchman::1022,1.4141507492227008,NA,English (American),marchman,C_log
Marchman::1023,-0.22550044452339255,NA,English (American),marchman,C_log
Marchman::1024,2.084147677286287,NA,English (American),marchman,C_log
Marchman::1025,-0.06453305157321151,NA,English (American),marchman,C_log
Marchman::1026,-2.3736802274971547,NA,English (American),marchman,C_log
Marchman::1027,3.316483184461824,NA,English (American),marchman,C_log
Marchman::1028,0.6330705196875703,NA,English (American),marchman,C_log
Marchman::1029,-2.1920501657442903,NA,English (American),marchman,C_log
Marchman::103,0.0018896105726453952,NA,English (American),marchman,C_log
Marchman::1030,-2.4077037584385264,NA,English (American),marchman,C_log
Marchman::1031,-0.06938143590775245,NA,English (American),marchman,C_log
Marchman::1032,-0.661789797339387,NA,English (American),marchman,C_log
Marchman::1033,-0.3532159890231008,NA,English (American),marchman,C_log
Marchman::1034,-1.5681900815468506,NA,English (American),marchman,C_log
Marchman::1035,0.36992785318607685,NA,English (American),marchman,C_log
Marchman::1037,0.5872399652655834,NA,English (American),marchman,C_log
Marchman::1038,-0.894920579804348,NA,English (American),marchman,C_log
Marchman::1039,-0.287908074806701,NA,English (American),marchman,C_log
Marchman::104,0.5914492919842166,NA,English (American),marchman,C_log
Marchman::1040,0.3209156795395755,NA,English (American),marchman,C_log
Marchman::1041,0.9370701219341896,NA,English (American),marchman,C_log
Marchman::1042,1.2264749906993027,NA,English (American),marchman,C_log
Marchman::1043,2.1020067428644005,NA,English (American),marchman,C_log
Marchman::1044,-1.9092280344076717,NA,English (American),marchman,C_log
Marchman::1045,-0.4471836378965764,NA,English (American),marchman,C_log
Marchman::1046,2.328883495273923,NA,English (American),marchman,C_log
Marchman::1047,-1.680319038367866,NA,English (American),marchman,C_log
Marchman::1048,2.090658865101375,NA,English (American),marchman,C_log
Marchman::1049,-0.29785682049446516,NA,English (American),marchman,C_log
Marchman::105,-0.8263640252360245,NA,English (American),marchman,C_log
Marchman::1050,1.81913561796513,NA,English (American),marchman,C_log
Marchman::1052,0.34323415507651256,NA,English (American),marchman,C_log
Marchman::1053,-0.4299141300058205,NA,English (American),marchman,C_log
Marchman::1054,-0.36597570602036605,NA,English (American),marchman,C_log
Marchman::1055,0.3324524946107226,NA,English (American),marchman,C_log
Marchman::1056,2.3123376827400905,NA,English (American),marchman,C_log
Marchman::1057,-0.31679697034791865,NA,English (American),marchman,C_log
Marchman::1058,-1.117137988153764,NA,English (American),marchman,C_log
Marchman::1059,-0.27379972227139754,NA,English (American),marchman,C_log
Marchman::1060,-4.451795133370206,NA,English (American),marchman,C_log
Marchman::1061,-0.01562520827031573,NA,English (American),marchman,C_log
Marchman::1062,1.0174789185273345,NA,English (American),marchman,C_log
Marchman::1063,-0.34422872020777706,NA,English (American),marchman,C_log
Marchman::1064,-0.25376165667605916,NA,English (American),marchman,C_log
Marchman::1065,0.21548612824051297,NA,English (American),marchman,C_log
Marchman::1066,0.2179460647531694,NA,English (American),marchman,C_log
Marchman::1067,-0.02872908758296586,NA,English (American),marchman,C_log
Marchman::1068,-0.15331281103602196,NA,English (American),marchman,C_log
