child_id,intercept_blup,slope_blup,language,lang_slug,model
1414,1.8967842300590891,0.16758520978421676,English (American),english_american,D_lin
1416,-0.37646591604573926,-0.1199307760213019,English (American),english_american,D_lin
1418,1.2196356602329104,0.081154491703396,English (American),english_american,D_lin
1427,0.16767090884304936,0.24062239883921732,English (American),english_american,D_lin
1428,1.2899523868957057,0.20730756551236487,English (American),english_american,D_lin
1429,-2.5810617834275282,-0.14861670914278077,English (American),english_american,D_lin
1432,-0.923214648846723,-0.35708645998264193,English (American),english_american,D_lin
1433,-1.2094791558902687,-0.02103555692424386,English (American),english_american,D_lin
1436,0.06769352204042565,0.1652749287582453,English (American),english_american,D_lin
1437,-3.918240870474555,0.20248827527861007,English (American),english_american,D_lin
1438,0.8388964474072,0.0062324849114972925,English (American),english_american,D_lin
1446,3.223958534668156,-0.01546405171752715,English (American),english_american,D_lin
1447,-2.0638157996366564,0.10405051527365031,English (American),english_american,D_lin
1449,-2.6187097825251753,-0.09110189562465333,English (American),english_american,D_lin
1450,0.41673792556602524,0.213954751953,English (American),english_american,D_lin
1452,-0.8799821897757572,-0.309630774547279,English (American),english_american,D_lin
1453,-3.3191468687943413,-0.0947935978919254,English (American),english_american,D_lin
1456,-2.080952031132666,-0.23143174534654484,English (American),english_american,D_lin
1458,-2.1869605262784413,0.13109958815316988,English (American),english_american,D_lin
1460,-0.7805544395017178,0.0716221791444653,English (American),english_american,D_lin
1461,-0.9165374959027023,0.22597823399948133,English (American),english_american,D_lin
1463,-2.654933225064096,-0.061429721431772596,English (American),english_american,D_lin
1464,-0.8622354632978598,0.3895318114405709,English (American),english_american,D_lin
1465,-2.268738994453447,0.11093553817365952,English (American),english_american,D_lin
1474,3.2447556080980657,-0.028079922468886874,English (American),english_american,D_lin
1475,-0.6576777048234701,-0.16762107105092666,English (American),english_american,D_lin
1476,1.0311657995156565,0.02106116134147524,English (American),english_american,D_lin
1479,-1.8725917726224144,-0.1694414099720959,English (American),english_american,D_lin
1480,1.2663036704965103,0.006112999378118464,English (American),english_american,D_lin
1481,-1.5317047918008244,0.06019768637600792,English (American),english_american,D_lin
1482,-3.942792584290385,0.0520755749342312,English (American),english_american,D_lin
1483,0.5466471939556383,0.20798608373817698,English (American),english_american,D_lin
1484,-2.591259242310775,0.008251056235999256,English (American),english_american,D_lin
1486,-2.4803274087511804,0.045770981871065736,English (American),english_american,D_lin
1488,0.9182023094071127,-0.16705959598517608,English (American),english_american,D_lin
1492,5.586666034834767,0.632626703066452,English (American),english_american,D_lin
1494,0.1531586040483875,0.3139817279516333,English (American),english_american,D_lin
1497,2.1008294661795,0.0066589356104829606,English (American),english_american,D_lin
1499,-1.144555323188324,0.12184594358041512,English (American),english_american,D_lin
1500,0.5748783190664767,-0.4785386977229425,English (American),english_american,D_lin
1501,0.19353410623791317,0.021627219461108523,English (American),english_american,D_lin
1503,-1.1030114998417646,-0.16526817348798473,English (American),english_american,D_lin
1504,-0.6916258767527402,-0.036920200036745246,English (American),english_american,D_lin
1505,-0.9565560749424545,-0.10295542835015047,English (American),english_american,D_lin
1506,5.563974695280522,0.41418151458331565,English (American),english_american,D_lin
1507,-2.8984075419769417,0.4064655213081793,English (American),english_american,D_lin
1508,2.421590736226984,-0.11479055179776558,English (American),english_american,D_lin
1510,0.12553312644507617,-0.10959020058927997,English (American),english_american,D_lin
1511,-0.9985897192521834,0.21843565480573035,English (American),english_american,D_lin
1514,-2.8384496090471556,0.022438486722306514,English (American),english_american,D_lin
1515,-0.08032137212019169,-0.0056816358815436055,English (American),english_american,D_lin
1519,-2.3689525748578375,-0.01467093314857081,English (American),english_american,D_lin
1520,-2.2591632095248997,-0.35822210824614464,English (American),english_american,D_lin
1522,-3.4603981525074836,0.22177897500826377,English (American),english_american,D_lin
1523,-0.1341787449040393,-0.11209714396039426,English (American),english_american,D_lin
1528,-0.7841558263843446,0.23706390403613986,English (American),english_american,D_lin
1530,-1.6935633268477421,0.13764162220804566,English (American),english_american,D_lin
1531,-0.30156457164135997,0.18477998228958487,English (American),english_american,D_lin
1542,-0.6016253183355705,0.05316679458142528,English (American),english_american,D_lin
1544,-1.5920455974457246,-0.08847147535798096,English (American),english_american,D_lin
1545,-1.2616884698663584,0.059126223311706166,English (American),english_american,D_lin
1548,-0.5592984567280427,-0.12211555909083205,English (American),english_american,D_lin
1549,-2.246125989111287,0.12063904772321893,English (American),english_american,D_lin
1551,-2.5736763428181924,-0.024282975087222675,English (American),english_american,D_lin
1552,2.2895133518167596,-0.10091133219420853,English (American),english_american,D_lin
1553,2.5610700784761478,-0.21048616830980815,English (American),english_american,D_lin
1554,-1.6806077539708935,-0.099359506082612,English (American),english_american,D_lin
1557,0.6677858420401469,-0.20370663131319888,English (American),english_american,D_lin
1560,-3.7733537473601877,-0.12475578363110217,English (American),english_american,D_lin
1570,-0.5555930815933163,-0.054122899275650636,English (American),english_american,D_lin
1577,-1.3176212380987207,-0.19594751631339674,English (American),english_american,D_lin
1583,-1.727083822001661,0.10295026967385389,English (American),english_american,D_lin
1584,-2.07219554648272,0.002471559502606354,English (American),english_american,D_lin
1594,1.0412064764296232,0.037000737039806574,English (American),english_american,D_lin
1600,-2.532845158263025,-0.28495820361998314,English (American),english_american,D_lin
1606,0.4716063499118813,-0.03855398400863562,English (American),english_american,D_lin
1610,-2.95525486665086,0.10159961443501213,English (American),english_american,D_lin
1612,-2.393176124453436,0.2027517235874543,English (American),english_american,D_lin
1619,-1.159574662262965,0.14753206480467929,English (American),english_american,D_lin
1632,-1.3603964132596993,0.3476053850332659,English (American),english_american,D_lin
1638,-0.13697702716471355,-0.49507831028405913,English (American),english_american,D_lin
1640,0.363446791124287,0.17944780296296356,English (American),english_american,D_lin
1642,0.6292445681391284,-0.27634513654480464,English (American),english_american,D_lin
1651,-1.3779951493392053,0.23260136703868656,English (American),english_american,D_lin
1652,3.1907105560961493,-0.30383570750365047,English (American),english_american,D_lin
1656,-2.4393140387335914,0.6892864818640682,English (American),english_american,D_lin
1659,-2.9544561377767318,0.05996068521769382,English (American),english_american,D_lin
1662,-2.421662815979946,0.15230693743674445,English (American),english_american,D_lin
1676,-2.5604416070383063,0.13338790039928541,English (American),english_american,D_lin
1682,-3.477015881585569,0.5100428273843423,English (American),english_american,D_lin
1690,-1.1416843900753195,-0.13944579175570182,English (American),english_american,D_lin
1693,3.3783890887579333,-0.13411485371093607,English (American),english_american,D_lin
1712,-3.155943645938464,0.1501570414117713,English (American),english_american,D_lin
1715,-5.778154369069681,0.04024668100076779,English (American),english_american,D_lin
1723,-3.1864245642705704,0.19213365796061677,English (American),english_american,D_lin
1845,0.6651432205493271,-0.06379325885371799,English (American),english_american,D_lin
1847,-1.6934119063310296,-0.031609674133341537,English (American),english_american,D_lin
1848,-0.8193695641184434,0.09079212241979122,English (American),english_american,D_lin
1849,-1.6340979309107915,-0.02821554896127429,English (American),english_american,D_lin
1850,1.7429870404721723,-0.0443805422835079,English (American),english_american,D_lin
1851,-0.09979864125490698,0.18131536181217767,English (American),english_american,D_lin
1853,1.1933530030204242,0.07833524318240939,English (American),english_american,D_lin
1854,-2.228217585503583,-0.0492377712034095,English (American),english_american,D_lin
1855,1.3709355500399507,0.10581493893066242,English (American),english_american,D_lin
1857,-2.1587334557948075,0.5196685520923336,English (American),english_american,D_lin
1858,4.520280486269146,-0.007414503831354679,English (American),english_american,D_lin
1860,-2.0359038938487486,-0.11839780627026486,English (American),english_american,D_lin
1862,-3.450081959866945,0.2741407104096102,English (American),english_american,D_lin
1866,-5.04062333996532,0.5213705798381174,English (American),english_american,D_lin
1867,3.267727970176377,-0.4341401225895719,English (American),english_american,D_lin
1868,-0.3039240080302284,-0.03468701633463018,English (American),english_american,D_lin
1874,-1.3274913898738667,0.004815478831635572,English (American),english_american,D_lin
1877,-3.5604121640308914,-0.02769331644404736,English (American),english_american,D_lin
1878,1.030917901245265,-0.17366731949561215,English (American),english_american,D_lin
1881,-1.550303483820436,0.3738396867488799,English (American),english_american,D_lin
1882,6.653372955908869,-0.891124728853473,English (American),english_american,D_lin
1885,1.2973220009642443,-0.22713012036757926,English (American),english_american,D_lin
1888,-0.5852147938914904,-0.21626375977174045,English (American),english_american,D_lin
1889,2.774119030744989,-0.03161342300801224,English (American),english_american,D_lin
1890,0.2918761187875503,-0.35702567201813834,English (American),english_american,D_lin
1893,-0.25937637893285836,0.042879395466455444,English (American),english_american,D_lin
1898,1.0753368564351098,-0.24404562788871384,English (American),english_american,D_lin
1899,-0.4464549374557717,0.07039094914444786,English (American),english_american,D_lin
1902,0.45558066004756026,-0.016917172227877884,English (American),english_american,D_lin
