language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),marchman,B_log,produces ~ 1 + log_age + (1 | item),24,314,680,485520,-213592.5564564498,427191.1129128996,427224.39184018114,3,0.05947060413106041,8.081717143669968,1.3241342459981384,NA,NA,NA,0.1318647861480713,2026-06-07 14:22:46
