language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
Norwegian,norwegian,C_log,produces ~ 1 + log_age + (1 | child) + (1 | item),26,1630,733,4442722,-1392266.7624765823,2784541.5249531646,2784594.752064403,4,0.035018287242444796,12.16953944262904,2.046025419853158,1.977412568211407,NA,NA,21.969619448979696,2026-08-15 16:06:44
