language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),smith,A,produces ~ offset(log_age) + (1 | item),22,316,680,635800,-334837.2517408112,669678.5034816224,669701.2287602774,2,-0.801435662747022,NA,0.9410421858177545,NA,NA,NA,0.21573877334594727,2026-08-15 15:44:18
