language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),marchman,C_lin,produces ~ 1 + age_c + (1 | child) + (1 | item),24,314,680,485520,-153529.0252543732,307066.0505087464,307110.42241178843,4,-0.16545815373255235,0.4990046855907858,1.9249515849396037,1.8110784733894965,NA,NA,2.3263304829597473,2026-06-07 14:25:42
