language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
Finnish,finnish,A,produces ~ offset(log_age) + (1 | item),15,236,201,53954,-18280.40359838317,36564.80719676634,36582.59897098767,2,-2.201973816610155,NA,1.8992032881902523,NA,NA,NA,0.039761022726694746,2026-05-27 08:26:41
