language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
Spanish (Mexican),spanish_mexican,A,produces ~ offset(log_age) + (1 | item),25,119,680,208080,-113445.02125436568,226894.04250873136,226914.5338645316,2,-1.085486579241263,NA,0.692598675457622,NA,NA,NA,0.08414328098297119,2026-05-27 08:37:06
