language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),marchman,D_log,produces ~ 1 + log_age + (1 + log_age | child) + (1 | item),20,2136,681,2474719,-656081.1117816996,1312174.2235633992,1312250.5533878722,6,-2.3028815416474946,10.262541299494,1.785116298595865,1.9848261215125511,7.198903449962177,0.3639576873346272,596.5816177487374,2026-08-16 01:41:04
