language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
French (Quebecois),french_quebecois,D_log,produces ~ 1 + log_age + (1 + log_age | child) + (1 | item),20,178,697,216208,-46593.67993171463,93199.35986342926,93261.06384054692,6,-3.2572819167475604,8.587289517624171,1.8768131437506035,1.8385436187819906,4.251525761532654,0.03931505188854366,6.190065185228984,2026-05-27 08:38:28
