language,lang_slug,model,formula,a0,n_kids,n_items,n_obs,logLik,AIC,BIC,df,fixed_intercept,fixed_age_slope,sd_item,sd_child_intercept,sd_child_slope,cor_child_int_slope,fit_minutes,fit_timestamp
English (American),smith,D_lin,produces ~ 1 + age_c + (1 + age_c | child) + (1 | item),22,316,680,635800,-183372.05449540724,366756.1089908145,366824.2848267792,6,-1.5283301182826952,0.5811176575027257,1.9790556957805732,2.875182768111152,0.41431525533518465,0.589297825274195,11.757183579603831,2026-08-15 15:55:51
