dataset,paper_code,child_id,age,log_rt,rt_ms,accuracy,n_trials_rt
adams_marchman_2018,AM2018,11037,21,7.154773207224323,1512.5,0.6992260418811287,4
adams_marchman_2018,AM2018,11037,23,6.871229333127294,985,0.740165785383759,5
adams_marchman_2018,AM2018,11037,24,7.138878591247588,1631.25,0.8156278044355582,4
adams_marchman_2018,AM2018,11070,15,6.771679886711694,919.4444444444445,0.5903736930259725,18
adams_marchman_2018,AM2018,11070,16,6.545746451760678,712.5,0.5779185407774998,12
adams_marchman_2018,AM2018,11070,19,6.395025208148163,606.25,0.62032394572196,12
adams_marchman_2018,AM2018,11070,19,6.427083866304204,625,0.6351250230969702,14
adams_marchman_2018,AM2018,11070,22,6.4711829272114985,650,0.6982257743494716,7
adams_marchman_2018,AM2018,11070,22,6.315415706990275,562.5,0.8425794027718747,8
adams_marchman_2018,AM2018,11070,24,6.493192053950581,696.875,0.626247921812124,8
adams_marchman_2018,AM2018,11070,37,6.195063653156186,512.5,0.7066163574903794,4
adams_marchman_2018,AM2018,11070,37,6.528258901602092,775,0.6791438003744344,6
adams_marchman_2018,AM2018,11136,17,6.690542110448802,888.4615384615385,0.7195637662572075,13
adams_marchman_2018,AM2018,11136,17,6.681809666939055,926.7857142857143,0.5478882231876222,14
adams_marchman_2018,AM2018,11136,19,6.708199474232317,883.8235294117646,0.6255170612551184,17
adams_marchman_2018,AM2018,11136,19,6.640465238500926,850,0.5747861411320133,12
adams_marchman_2018,AM2018,11136,22,6.773724137139706,1045,0.6384296252015549,5
adams_marchman_2018,AM2018,11136,22,6.452725187920377,637.5,0.6787257114751979,2
adams_marchman_2018,AM2018,11136,24,6.56059775027688,770.8333333333334,0.7295935158631169,6
adams_marchman_2018,AM2018,11136,24,7.640514651534167,2181.25,0.44614843317121883,4
adams_marchman_2018,AM2018,11136,36,6.239682572168054,525,0.7955958932417382,3
adams_marchman_2018,AM2018,11136,37,6.7536782228221615,996.875,0.7929426403581296,8
adams_marchman_2018,AM2018,11141,16,6.8980962077421974,1037.5,0.7299785233979891,8
adams_marchman_2018,AM2018,11141,16,6.785593721085068,918.3333333333334,0.7191255371021256,15
adams_marchman_2018,AM2018,11141,18,6.7872538022816835,942.1052631578947,0.656541000157524,19
adams_marchman_2018,AM2018,11141,18,6.8077072605671525,1018.3333333333334,0.6958048987248124,15
adams_marchman_2018,AM2018,11141,21,6.6604741611273806,812.5,0.812892640733658,6
adams_marchman_2018,AM2018,11141,24,6.769745856000674,982.1428571428571,0.8210164582569096,7
adams_marchman_2018,AM2018,11141,24,7.193136131994763,1450,0.7646789851858226,3
adams_marchman_2018,AM2018,11141,37,6.9573859163457845,1270,0.7744751561516191,5
adams_marchman_2018,AM2018,11141,37,7.151623271419243,1412.5,0.687953853112892,8
adams_marchman_2018,AM2018,11200,15,7.123323405294643,1383.9285714285713,0.5531412370675772,14
adams_marchman_2018,AM2018,11200,16,6.683872178330873,820.8333333333334,0.6281902740345513,18
adams_marchman_2018,AM2018,11200,17,7.097559584491572,1388.4615384615386,0.5547968045552462,13
adams_marchman_2018,AM2018,11200,18,7.230805768150801,1592.857142857143,0.4508851394195264,14
adams_marchman_2018,AM2018,11200,22,6.623721597059194,767.8571428571429,0.8197078985333707,7
adams_marchman_2018,AM2018,11200,22,6.930637858443535,1275,0.5872263994627704,4
adams_marchman_2018,AM2018,11200,25,6.714149459406218,940,0.8613499392776034,10
adams_marchman_2018,AM2018,11200,25,7.043722136723957,1187.5,0.902550386058029,2
adams_marchman_2018,AM2018,11327,15,6.942504778290469,1170.8333333333333,0.5880599824557041,12
adams_marchman_2018,AM2018,11327,16,7.595635544844234,2200,0.4743394530093017,10
adams_marchman_2018,AM2018,11327,18,7.231891510779798,1482.142857142857,0.5279568137263296,14
adams_marchman_2018,AM2018,11327,18,7.196007091275982,1475,0.561242789619711,11
adams_marchman_2018,AM2018,11327,21,6.725969167892858,865,0.5068749351749492,5
adams_marchman_2018,AM2018,11327,21,7.1717843217870865,1433.3333333333333,0.36072556744480566,3
adams_marchman_2018,AM2018,11327,24,7.204432279639945,1512.5,0.7286430626921094,6
adams_marchman_2018,AM2018,11327,24,7.321075033942892,1525,0.7989538297631416,2
adams_marchman_2018,AM2018,11327,36,6.604737667457211,746.4285714285714,0.8669650734973748,7
adams_marchman_2018,AM2018,11327,36,7.092670796030682,1367.857142857143,0.6420425071131423,7
adams_marchman_2018,AM2018,11356,15,6.763650278764473,925,0.6552739630718336,9
adams_marchman_2018,AM2018,11356,15,6.900785593628084,1057.142857142857,0.6440208717957772,14
adams_marchman_2018,AM2018,11356,18,6.809720469661305,984.6153846153846,0.6699783451627513,13
adams_marchman_2018,AM2018,11417,16,7.166721612156238,1585,0.6194722732119052,10
adams_marchman_2018,AM2018,11417,16,7.230912492192147,1596.4285714285713,0.6115797833567082,14
adams_marchman_2018,AM2018,11417,18,6.691552509288547,829.4117647058823,0.6975027409182908,17
adams_marchman_2018,AM2018,11417,18,6.496765419609224,678.8461538461538,0.6663431886270303,13
adams_marchman_2018,AM2018,11417,22,6.642659094619897,777.5,0.7917712336364038,10
adams_marchman_2018,AM2018,11417,22,6.5061037301364255,703.5714285714286,0.5973477831404882,7
adams_marchman_2018,AM2018,11417,24,6.449547021310913,681.25,0.8910510371094122,8
adams_marchman_2018,AM2018,11417,24,6.471970175168803,666.6666666666666,0.7844945764321709,6
adams_marchman_2018,AM2018,11417,36,6.346319245580257,580,0.9237023287941959,5
adams_marchman_2018,AM2018,11417,36,6.667239727288256,791.6666666666666,0.87489998305922545,3
adams_marchman_2018,AM2018,11611,16,7.0706793557187915,1282.3529411764705,0.5654285000618906,17
adams_marchman_2018,AM2018,11611,16,6.902708438750929,1057.6923076923076,0.46076332766302674,13
adams_marchman_2018,AM2018,11611,18,6.784537847141866,1052.7777777777778,0.5392459842321671,9
adams_marchman_2018,AM2018,11611,19,6.915377587021878,1078.8461538461538,0.6356527252036456,13
adams_marchman_2018,AM2018,11611,22,6.768909372341827,914.2857142857143,0.5658261515900258,7
adams_marchman_2018,AM2018,11611,22,6.427095745619681,650,0.6392688389788905,4
adams_marchman_2018,AM2018,11611,24,7.038641504199002,1477.7777777777778,0.6381097421810453,9
adams_marchman_2018,AM2018,11611,24,7.817756619752862,2550,0.6277209105522673,2
adams_marchman_2018,AM2018,11611,35,6.421833764904234,650,0.7015368107940316,6
adams_marchman_2018,AM2018,11655,16,6.758216379620327,898.3333333333334,0.685605432605606,15
adams_marchman_2018,AM2018,11655,16,6.65457376828284,921.4285714285713,0.5887057906524021,14
adams_marchman_2018,AM2018,11655,18,6.769208552090162,904.5454545454545,0.5943879222174497,11
adams_marchman_2018,AM2018,11655,19,6.716931059665618,935.7142857142857,0.6645193619812112,14
adams_marchman_2018,AM2018,11655,22,6.700231041318489,828.125,0.7981845288999988,8
adams_marchman_2018,AM2018,11655,24,6.597029859008996,747.2222222222222,0.9253171676541364,9
adams_marchman_2018,AM2018,11655,24,7.1598377209303905,1385,0.6073127338445541,5
adams_marchman_2018,AM2018,11655,36,6.904129107431416,1025,0.8374654264347706,4
adams_marchman_2018,AM2018,11655,36,7.229797119403548,1460.7142857142858,0.707908064312635,7
adams_marchman_2018,AM2018,11743,16,6.8470133459912415,1011.5384615384615,0.6869196578461444,13
adams_marchman_2018,AM2018,11743,16,6.853175473662567,1113.888888888889,0.6574821774222492,18
adams_marchman_2018,AM2018,11743,18,6.946025624880151,1168.3333333333333,0.6100198597600228,15
adams_marchman_2018,AM2018,11743,18,6.854828264404509,1108.3333333333333,0.6586315358171045,18
adams_marchman_2018,AM2018,11743,22,6.745680024370444,918.75,0.6918490764752276,8
adams_marchman_2018,AM2018,11743,22,6.448449965718982,659.375,0.7491416737630626,8
adams_marchman_2018,AM2018,11743,24,6.470252246404242,702.7777777777778,0.7440276998614607,9
adams_marchman_2018,AM2018,11743,24,6.529471801868427,731.25,0.7143593044843233,4
adams_marchman_2018,AM2018,11958,17,6.683775699361556,820.8333333333334,0.6279236763656206,12
adams_marchman_2018,AM2018,11958,17,6.486408689580792,680.3571428571429,0.7355554924735282,14
adams_marchman_2018,AM2018,11958,20,6.698479896734106,882.1428571428571,0.7338620101874707,14
adams_marchman_2018,AM2018,11958,20,6.655523068431099,833.9285714285713,0.7531808899251163,14
adams_marchman_2018,AM2018,12095,16,7.225130756278352,1435.4166666666667,0.5132842056712449,12
adams_marchman_2018,AM2018,12095,16,6.468914033774845,691.6666666666666,0.5540559024566505,15
adams_marchman_2018,AM2018,12095,19,6.728376794903815,990.9090909090909,0.46235075315668395,11
adams_marchman_2018,AM2018,12095,19,6.828457850415803,1025,0.555535241931131,15
adams_marchman_2018,AM2018,12095,23,6.523512549080577,714.2857142857143,0.6017225606167836,7
adams_marchman_2018,AM2018,12095,23,6.820660746116387,916.6666666666666,0.6702221092349527,3
adams_marchman_2018,AM2018,12095,26,6.546644106331206,715.625,0.6342990311718242,8
adams_marchman_2018,AM2018,12095,26,6.531134908335124,691.6666666666666,0.6045703601367379,3
adams_marchman_2018,AM2018,12095,32,6.661803368395537,800,0.6726365994241701,4
adams_marchman_2018,AM2018,12095,32,6.370339083955099,615,0.6978482366448379,5
adams_marchman_2018,AM2018,12095,36,6.51356175257831,693.75,0.8565351895394104,4
adams_marchman_2018,AM2018,12095,36,6.807733142991827,1025,0.6723622619275393,6
adams_marchman_2018,AM2018,12297,16,7.363952581013743,1779.4117647058824,0.6777428484945063,17
adams_marchman_2018,AM2018,12297,16,6.867004809959755,1076.6666666666667,0.6772481038838806,15
adams_marchman_2018,AM2018,12297,18,6.7742607454777835,934.375,0.7476727746982358,8
adams_marchman_2018,AM2018,12297,22,6.629929119199999,789.2857142857143,0.7457705551898157,7
adams_marchman_2018,AM2018,12297,23,6.582308829735846,750,0.7607100919758956,3
adams_marchman_2018,AM2018,12297,24,6.597767644004435,746.4285714285714,0.7916124712222862,7
adams_marchman_2018,AM2018,12297,29,6.642914075184409,916.6666666666667,0.745823929059484,6
adams_marchman_2018,AM2018,12297,30,6.815170011508785,962.5,0.680719041730005,8
adams_marchman_2018,AM2018,12297,36,6.3297917909671435,571.4285714285714,0.8910089918707823,7
adams_marchman_2018,AM2018,12297,36,6.769723279879657,1016.6666666666666,0.7025014267156346,3
adams_marchman_2018,AM2018,12316,15,6.7916064162731,931.578947368421,0.664307971797489,19
adams_marchman_2018,AM2018,12316,15,7.121801124058396,1401.5625,0.5862297543055757,16
adams_marchman_2018,AM2018,12316,18,6.885279786752933,1066.6666666666667,0.6901415140398672,12
adams_marchman_2018,AM2018,12316,18,6.538599743718667,696.6666666666666,0.7296472809767981,15
adams_marchman_2018,AM2018,12316,23,6.630107277298256,778.5714285714286,0.7618557892291452,7
adams_marchman_2018,AM2018,12316,26,6.545525864202577,788.8888888888889,0.8071514399228432,9
adams_marchman_2018,AM2018,12316,26,6.36184943242627,620,0.6834066064453453,5
adams_marchman_2018,AM2018,12316,30,6.227756210951984,525,0.8419016999382865,4
adams_marchman_2018,AM2018,12316,30,7.054345303950235,1345.8333333333333,0.8019782353462431,6
adams_marchman_2018,AM2018,12316,35,6.228968076599307,550,0.9231833358749658,8
adams_marchman_2018,AM2018,12316,35,7.054345303950235,1345.8333333333333,0.804163782336033,6
adams_marchman_2018,AM2018,12390,16,7.239743200105387,1752.2727272727273,0.5553862512549124,11
adams_marchman_2018,AM2018,12390,16,7.000117215452429,1200,0.48765747413130384,11
adams_marchman_2018,AM2018,12390,18,6.945421012361343,1077.0833333333333,0.5524704805919508,12
adams_marchman_2018,AM2018,12390,18,6.8496020772356285,982.5,0.6989603345343617,20
adams_marchman_2018,AM2018,12390,23,6.738947127020673,888.4615384615385,0.6410285312891402,13
adams_marchman_2018,AM2018,12390,23,7.165699867908696,1556.25,0.5490881690597499,8
adams_marchman_2018,AM2018,12390,30,6.558044508854628,750,0.7322257883140956,6
adams_marchman_2018,AM2018,12390,30,7.437950816906093,1737.5,0.5930946494024506,2
adams_marchman_2018,AM2018,12390,36,6.4045031452789045,650,0.8328087262397985,6
adams_marchman_2018,AM2018,12390,36,7.015209328725136,1312.5,0.5479118825143968,4
adams_marchman_2018,AM2018,12398,16,7.4778565475262635,1953.8461538461538,0.5137850661422334,13
adams_marchman_2018,AM2018,12398,16,7.140675320571509,1577.7777777777778,0.5002742519624946,9
adams_marchman_2018,AM2018,12398,18,7.092518432759959,1414.2857142857142,0.47791193572258545,14
adams_marchman_2018,AM2018,12398,18,7.00614348190393,1271.6666666666667,0.5832842744371332,15
adams_marchman_2018,AM2018,12398,21,6.499937589042354,696.875,0.6872259894458865,8
adams_marchman_2018,AM2018,12398,21,6.6766015291051435,830,0.558981533257253,5
adams_marchman_2018,AM2018,12398,23,6.559081377390076,721.875,0.7354873344943427,8
adams_marchman_2018,AM2018,12398,24,6.48266180798483,687.5,0.7569385439217072,4
adams_marchman_2018,AM2018,12398,30,6.754738617152484,945,0.7604379385993218,5
adams_marchman_2018,AM2018,12398,30,6.691660260787041,938.8888888888889,0.7320099522295607,9
adams_marchman_2018,AM2018,12398,36,6.597007620936135,757.1428571428571,0.7955073165992351,7
adams_marchman_2018,AM2018,12398,36,6.93869441429835,1204.1666666666667,0.7622336254862866,6
adams_marchman_2018,AM2018,12409,16,7.2377254168668825,1600,0.6115656300677327,16
adams_marchman_2018,AM2018,12409,16,6.717926236604478,881.6666666666667,0.7724980727059184,15
adams_marchman_2018,AM2018,12409,18,6.654345677351508,859.375,0.720874426504111,8
adams_marchman_2018,AM2018,12409,18,6.688262312089132,837.5,0.515640530705642,4
adams_marchman_2018,AM2018,12409,21,6.835532630406929,946.875,0.7486670918388088,8
adams_marchman_2018,AM2018,12409,24,6.505513112789551,690.625,0.7147907862803944,8
adams_marchman_2018,AM2018,12409,24,6.719446531252519,892.8571428571429,0.6428931843720984,7
adams_marchman_2018,AM2018,12409,30,6.6258641106213965,910,0.7449913739388213,5
adams_marchman_2018,AM2018,12409,31,6.613671796314467,800,0.7374364361916926,5
adams_marchman_2018,AM2018,12409,36,6.276976245662028,540.625,0.6931359887529246,8
adams_marchman_2018,AM2018,12409,36,6.558778572170711,731.8181818181819,0.8153424002828784,11
adams_marchman_2018,AM2018,12417,17,7.283818075022143,1882.142857142857,0.506483164115807,7
adams_marchman_2018,AM2018,12417,17,6.786120498507129,1016.0714285714286,0.5709744693609595,14
adams_marchman_2018,AM2018,12417,19,6.72498978053875,853.125,0.6349040397006704,8
adams_marchman_2018,AM2018,12417,19,6.500139695284554,693.75,0.5394265394213381,12
adams_marchman_2018,AM2018,12417,22,6.6663214708695095,809.375,0.7023502786336909,8
adams_marchman_2018,AM2018,12417,22,6.262180530032975,543.75,0.6107484080315476,4
adams_marchman_2018,AM2018,12417,24,6.803224520097446,915.625,0.7109244533778873,8
adams_marchman_2018,AM2018,12417,24,6.472012952717481,656.25,0.7724967930672467,4
adams_marchman_2018,AM2018,12417,30,6.389024146343708,600,0.7851303675130656,3
adams_marchman_2018,AM2018,12417,30,6.985653426591507,1304.1666666666667,0.6731594622884909,6
adams_marchman_2018,AM2018,12417,35,6.506888465143531,705,0.8655668976102102,5
adams_marchman_2018,AM2018,12417,35,7.077120297462143,1255,0.7083348074481468,5
adams_marchman_2018,AM2018,12512,15,6.784190725639669,916.6666666666666,0.6346887825603907,18
adams_marchman_2018,AM2018,12512,15,6.745812406208946,980.7692307692307,0.6032896178126191,13
adams_marchman_2018,AM2018,12512,18,6.440282760899711,656.25,0.6385337053123389,8
adams_marchman_2018,AM2018,12512,18,6.5143749028342945,709.6153846153846,0.7099995326442796,13
adams_marchman_2018,AM2018,12512,22,6.444007353245632,654.1666666666666,0.6894265108473367,6
adams_marchman_2018,AM2018,12512,22,6.507833562591331,757.1428571428571,0.6398481889870717,7
adams_marchman_2018,AM2018,12520,17,6.967868969150748,1198.076923076923,0.618500684513816,13
adams_marchman_2018,AM2018,12520,17,6.399610707862817,616.0714285714286,0.6954950387676783,14
adams_marchman_2018,AM2018,12520,20,6.947755262949426,1339.5833333333333,0.6109026880727916,12
adams_marchman_2018,AM2018,12520,20,6.673480036867155,992.8571428571429,0.6086505457122744,14
adams_marchman_2018,AM2018,12520,22,6.536816245590965,717.5,0.7098383854611339,10
adams_marchman_2018,AM2018,12520,22,6.665694744605573,825,0.5378330930400914,4
adams_marchman_2018,AM2018,12520,23,6.571142501592505,745.8333333333334,0.8455241976110327,6
adams_marchman_2018,AM2018,12520,23,6.7968151814246704,1175,0.7051821483292456,4
adams_marchman_2018,AM2018,12520,29,6.592601242590659,741.6666666666666,0.7381411875297055,3
adams_marchman_2018,AM2018,12520,29,7.477590613111318,1954.1666666666667,0.6740346941363675,6
adams_marchman_2018,AM2018,12520,38,6.779203931977329,910,0.750718451916243,5
adams_marchman_2018,AM2018,12520,38,7.081234426438881,1346.4285714285713,0.7240085271055055,7
adams_marchman_2018,AM2018,12547,15,6.957798796329279,1115,0.632317648085113,5
adams_marchman_2018,AM2018,12547,15,6.921147903743291,1356.25,0.590964189964101,8
adams_marchman_2018,AM2018,12547,18,6.940902459253159,1095.4545454545455,0.6496915786251666,11
adams_marchman_2018,AM2018,12547,18,6.629861174779129,783.9285714285714,0.6064066095301367,14
adams_marchman_2018,AM2018,12547,21,6.6039351877171875,780,0.5638199751931812,10
adams_marchman_2018,AM2018,12547,21,6.364660394647361,637.5,0.5542664356051434,2
adams_marchman_2018,AM2018,12547,24,6.5069951319983765,700,0.6847505618870137,10
adams_marchman_2018,AM2018,12547,24,6.479830836144583,662.5,0.8117138196875463,4
adams_marchman_2018,AM2018,12547,30,6.4050956069208445,606.25,0.8755441594175517,4
adams_marchman_2018,AM2018,12547,30,7.303296334312411,1625,0.5547686968564711,3
adams_marchman_2018,AM2018,12547,36,6.289088048673289,565.625,0.8736735721960099,8
adams_marchman_2018,AM2018,12547,36,6.836044317300806,1110.7142857142858,0.687266773628127,7
adams_marchman_2018,AM2018,12608,15,6.987861405021822,1267.5,0.5781598302561439,10
adams_marchman_2018,AM2018,12608,18,6.670607752758177,970.5882352941177,0.6556839600220837,17
adams_marchman_2018,AM2018,12608,18,6.769904383879322,1012.5,0.6521944592599958,10
adams_marchman_2018,AM2018,12608,21,6.451614807228813,680,0.5815934514782606,10
adams_marchman_2018,AM2018,12608,22,6.478185986888218,687.5,0.6522386394281465,8
adams_marchman_2018,AM2018,12608,25,6.407724252639239,610,0.6825977896242896,5
adams_marchman_2018,AM2018,12608,25,6.45694917561731,658.3333333333334,0.6975793821881267,6
adams_marchman_2018,AM2018,12608,30,6.204111209391735,500,0.8635347752395891,3
adams_marchman_2018,AM2018,12608,30,6.3454992204507255,628.125,0.7194435274449235,8
adams_marchman_2018,AM2018,12608,36,6.284289640733761,550,0.739059233546138,3
adams_marchman_2018,AM2018,12608,36,6.608201240570106,895.8333333333333,0.6717099773414447,6
adams_marchman_2018,AM2018,12612,16,6.908463211786506,1146.1538461538462,0.6025688775249168,13
adams_marchman_2018,AM2018,12612,16,6.9085863264626175,1048.611111111111,0.6101874247368791,18
adams_marchman_2018,AM2018,12612,18,6.596278554949286,788.4615384615385,0.6666968462052827,13
adams_marchman_2018,AM2018,12612,19,6.4060822318982025,616.0714285714286,0.6315342667721091,14
adams_marchman_2018,AM2018,12612,23,6.483220666317907,670.8333333333334,0.8334289371273089,6
adams_marchman_2018,AM2018,12612,23,6.553647415097105,718.75,0.7215491668667413,4
adams_marchman_2018,AM2018,12612,24,6.208842857627255,500,0.7198387323598274,6
adams_marchman_2018,AM2018,12612,24,6.532896512957967,687.5,0.5888554943692514,2
adams_marchman_2018,AM2018,12612,30,6.4216406764948575,662.5,0.8221297666484582,8
adams_marchman_2018,AM2018,12612,30,6.714924038576145,1012.5,0.7720348170363546,2
adams_marchman_2018,AM2018,12612,36,6.291582338679571,545.8333333333334,0.7653533660325681,6
adams_marchman_2018,AM2018,12612,36,6.802459057534817,1058.3333333333333,0.7594829905944088,3
adams_marchman_2018,AM2018,12683,17,6.5886732573986535,761.5384615384615,0.8329370128988823,13
adams_marchman_2018,AM2018,12683,17,6.699228861705082,827.2727272727273,0.7843927300924542,11
adams_marchman_2018,AM2018,12683,20,6.653672950796358,821.1538461538462,0.7181861333248076,13
adams_marchman_2018,AM2018,12683,20,6.909795610145975,1140,0.7183191925360499,10
adams_marchman_2018,AM2018,12683,21,6.791255732893274,1064.2857142857142,0.7721887324793708,7
adams_marchman_2018,AM2018,12683,24,6.476367502489389,664.2857142857143,0.7299739641766294,7
adams_marchman_2018,AM2018,12683,24,6.869845690539356,1141.6666666666667,0.7537144569427722,3
adams_marchman_2018,AM2018,12683,30,6.414237592176783,628.125,0.7654272180446815,8
adams_marchman_2018,AM2018,12683,30,7.351073343108197,1584.375,0.7995381477354412,8
adams_marchman_2018,AM2018,12683,38,6.668266949467392,891.6666666666666,0.8216147411049752,3
adams_marchman_2018,AM2018,12683,38,7.021319097051536,1225,0.6946473424674192,4
adams_marchman_2018,AM2018,12717,16,6.959318834818465,1205.7692307692307,0.6367091210393034,13
adams_marchman_2018,AM2018,12717,16,6.771472283708238,981.8181818181818,0.609234845380067,11
adams_marchman_2018,AM2018,12717,18,6.931096057537589,1176.7857142857142,0.7062635038994742,14
adams_marchman_2018,AM2018,12717,18,6.759093627728439,950,0.7947825752114335,16
adams_marchman_2018,AM2018,12717,22,6.67036901128792,795,0.6221607768282686,5
adams_marchman_2018,AM2018,12717,22,6.940056542812476,1256.25,0.489366403602362,4
adams_marchman_2018,AM2018,12717,25,6.76144101251112,878.125,0.6419035092372117,8
adams_marchman_2018,AM2018,12717,25,6.760796336771382,1145,0.4524441873707863,5
adams_marchman_2018,AM2018,12717,30,6.518187721580909,780,0.7234268213383057,5
adams_marchman_2018,AM2018,12717,30,6.62008031751505,845,0.7522135278147352,5
adams_marchman_2018,AM2018,12717,36,6.747819302880049,883.3333333333334,0.8415931686159552,6
adams_marchman_2018,AM2018,12717,36,6.367198903192447,656.25,0.7243240056184288,4
adams_marchman_2018,AM2018,12724,17,7.235393276711327,1634.375,0.592910924535107,8
adams_marchman_2018,AM2018,12724,18,7.444460348557527,1865,0.5439892526519196,5
adams_marchman_2018,AM2018,12724,19,7.014267449078991,1143.75,0.6104744853986582,4
adams_marchman_2018,AM2018,12724,19,7.302390482577202,1641.6666666666667,0.7474463921163546,3
adams_marchman_2018,AM2018,12724,22,7.485762866718607,1858.3333333333333,0.5316963787148395,3
adams_marchman_2018,AM2018,12724,24,6.8974887377440295,1081.25,0.5621713858222996,4
adams_marchman_2018,AM2018,12724,24,6.983847510168995,1200,0.4780219497776749,2
