"language","step","elpd_diff","se_diff","z","n_obs"
"English","M2 vs M1",2.18625714245477,1.84623126422839,1.18417296078479,145350
"Norwegian","M1 vs M0",59136.0859248947,233.183385412531,253.603342366247,310635
"Norwegian","M2 vs M1",-46.494407889874,4.51371441196046,-10.3006977505429,310635
"Norwegian","M3 vs M2",-234.864872477061,86.7285284354234,-2.70804632240402,310635
"Norwegian","M4 vs M3",3028.00474353506,83.0418953914574,36.4635793687165,310635
"Norwegian","M6 vs M4",1421.87409029286,58.73267062868,24.209253130719,310635
"Norwegian","no_freq_M6 vs M6",-1422.89007141025,58.6664960384767,-24.2538785762326,310635
